Dataset,Number of Estimators,Max Depth,Min Samples Split,Min Samples Leaf,Max Leaf Nodes,Mean Cross Val Score,STD,"Eval [Library, Ter, Combined]"
Reduced,256,4,2,1,256,0.827297118,0.038678482,"[0.8205128205128205, 0.9506172839506173, 0.9083333333333333]"
Original,256,4,2,1,256,0.745051053,0.01512427,"[0.6454545454545455, 0.9629629629629629, 0.7801047120418848]"
Reduced,256,4,2,1,512,0.827297118,0.038678482,"[0.8205128205128205, 0.9506172839506173, 0.9083333333333333]"
Original,256,4,2,1,512,0.745051053,0.01512427,"[0.6454545454545455, 0.9629629629629629, 0.7801047120418848]"
Reduced,256,8,2,1,2,0.736137994,0.015347111,"[0.48717948717948717, 0.9506172839506173, 0.8]"
Original,256,8,2,1,2,0.650753283,0.024941952,"[0.5181818181818182, 0.9629629629629629, 0.7068062827225131]"
Reduced,256,8,2,1,4,0.781486852,0.036951011,"[0.717948717948718, 0.9382716049382716, 0.8666666666666667]"
Original,256,8,2,1,4,0.697733006,0.034156974,"[0.6272727272727273, 0.9506172839506173, 0.7643979057591623]"
Reduced,256,8,2,1,8,0.847267697,0.032625144,"[0.8717948717948718, 0.9506172839506173, 0.925]"
Original,256,8,2,1,8,0.735040134,0.017340534,"[0.6636363636363637, 0.9506172839506173, 0.7853403141361257]"
Reduced,256,8,2,1,16,0.85809512,0.025364837,"[0.8717948717948718, 0.9506172839506173, 0.925]"
Original,256,8,2,1,16,0.762507526,0.012424726,"[0.6818181818181818, 0.9629629629629629, 0.8010471204188482]"
Reduced,256,8,2,1,32,0.87615394,0.017422101,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,256,8,2,1,32,0.762603657,0.011873204,"[0.7181818181818181, 0.9753086419753086, 0.8272251308900523]"
Reduced,256,8,2,1,64,0.87615394,0.017422101,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,256,8,2,1,64,0.767486056,0.016839993,"[0.7181818181818181, 0.9753086419753086, 0.8272251308900523]"
Reduced,256,8,2,1,128,0.87615394,0.017422101,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,256,8,2,1,128,0.767486056,0.016839993,"[0.7181818181818181, 0.9753086419753086, 0.8272251308900523]"
Reduced,256,8,2,1,256,0.87615394,0.017422101,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,256,8,2,1,256,0.767486056,0.016839993,"[0.7181818181818181, 0.9753086419753086, 0.8272251308900523]"
Reduced,256,8,2,1,512,0.87615394,0.017422101,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,256,8,2,1,512,0.767486056,0.016839993,"[0.7181818181818181, 0.9753086419753086, 0.8272251308900523]"
Reduced,256,16,2,1,2,0.736137994,0.015347111,"[0.48717948717948717, 0.9506172839506173, 0.8]"
Original,256,16,2,1,2,0.650753283,0.024941952,"[0.5181818181818182, 0.9629629629629629, 0.7068062827225131]"
Reduced,256,16,2,1,4,0.781486852,0.036951011,"[0.717948717948718, 0.9382716049382716, 0.8666666666666667]"
Original,256,16,2,1,4,0.697733006,0.034156974,"[0.6272727272727273, 0.9506172839506173, 0.7643979057591623]"
Reduced,256,16,2,1,8,0.847267697,0.032625144,"[0.8717948717948718, 0.9506172839506173, 0.925]"
Original,256,16,2,1,8,0.735040134,0.017340534,"[0.6636363636363637, 0.9506172839506173, 0.7853403141361257]"
Reduced,256,16,2,1,16,0.862640575,0.025943954,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,256,16,2,1,16,0.763781412,0.014070073,"[0.6909090909090909, 0.9629629629629629, 0.806282722513089]"
Reduced,256,16,2,1,32,0.873707628,0.015221303,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,256,16,2,1,32,0.767548492,0.017379269,"[0.7181818181818181, 0.9629629629629629, 0.8219895287958116]"
Reduced,256,16,2,1,64,0.871804059,0.019963824,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,256,16,2,1,64,0.786166291,0.024360879,"[0.7454545454545455, 0.9629629629629629, 0.837696335078534]"
Reduced,256,16,2,1,128,0.871804059,0.019963824,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,256,16,2,1,128,0.791141514,0.023746523,"[0.7454545454545455, 0.9629629629629629, 0.837696335078534]"
Reduced,256,16,2,1,256,0.871804059,0.019963824,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,256,16,2,1,256,0.791141514,0.023746523,"[0.7454545454545455, 0.9629629629629629, 0.837696335078534]"
Reduced,256,16,2,1,512,0.871804059,0.019963824,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,256,16,2,1,512,0.791141514,0.023746523,"[0.7454545454545455, 0.9629629629629629, 0.837696335078534]"
Reduced,256,32,2,1,2,0.736137994,0.015347111,"[0.48717948717948717, 0.9506172839506173, 0.8]"
Original,256,32,2,1,2,0.650753283,0.024941952,"[0.5181818181818182, 0.9629629629629629, 0.7068062827225131]"
Reduced,256,32,2,1,4,0.781486852,0.036951011,"[0.717948717948718, 0.9382716049382716, 0.8666666666666667]"
Original,256,32,2,1,4,0.697733006,0.034156974,"[0.6272727272727273, 0.9506172839506173, 0.7643979057591623]"
Reduced,256,32,2,1,8,0.847267697,0.032625144,"[0.8717948717948718, 0.9506172839506173, 0.925]"
Original,256,32,2,1,8,0.735040134,0.017340534,"[0.6636363636363637, 0.9506172839506173, 0.7853403141361257]"
Reduced,256,32,2,1,16,0.862640575,0.025943954,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,256,32,2,1,16,0.763781412,0.014070073,"[0.6909090909090909, 0.9629629629629629, 0.806282722513089]"
Reduced,256,32,2,1,32,0.873707628,0.015221303,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,256,32,2,1,32,0.767548492,0.017379269,"[0.7181818181818181, 0.9629629629629629, 0.8219895287958116]"
Reduced,256,32,2,1,64,0.871804059,0.019963824,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,256,32,2,1,64,0.784946779,0.024461789,"[0.7454545454545455, 0.9629629629629629, 0.837696335078534]"
Reduced,256,32,2,1,128,0.871804059,0.019963824,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,256,32,2,1,128,0.788648116,0.023217547,"[0.7545454545454545, 0.9629629629629629, 0.8429319371727748]"
Reduced,256,32,2,1,256,0.871804059,0.019963824,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,256,32,2,1,256,0.788648116,0.023217547,"[0.7545454545454545, 0.9629629629629629, 0.8429319371727748]"
Reduced,256,32,2,1,512,0.871804059,0.019963824,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,256,32,2,1,512,0.788648116,0.023217547,"[0.7545454545454545, 0.9629629629629629, 0.8429319371727748]"
Reduced,256,64,2,1,2,0.736137994,0.015347111,"[0.48717948717948717, 0.9506172839506173, 0.8]"
Original,256,64,2,1,2,0.650753283,0.024941952,"[0.5181818181818182, 0.9629629629629629, 0.7068062827225131]"
Reduced,256,64,2,1,4,0.781486852,0.036951011,"[0.717948717948718, 0.9382716049382716, 0.8666666666666667]"
Original,256,64,2,1,4,0.697733006,0.034156974,"[0.6272727272727273, 0.9506172839506173, 0.7643979057591623]"
Reduced,256,64,2,1,8,0.847267697,0.032625144,"[0.8717948717948718, 0.9506172839506173, 0.925]"
Original,256,64,2,1,8,0.735040134,0.017340534,"[0.6636363636363637, 0.9506172839506173, 0.7853403141361257]"
Reduced,256,64,2,1,16,0.862640575,0.025943954,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,256,64,2,1,16,0.763781412,0.014070073,"[0.6909090909090909, 0.9629629629629629, 0.806282722513089]"
Reduced,256,64,2,1,32,0.873707628,0.015221303,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,256,64,2,1,32,0.767548492,0.017379269,"[0.7181818181818181, 0.9629629629629629, 0.8219895287958116]"
Reduced,256,64,2,1,64,0.871804059,0.019963824,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,256,64,2,1,64,0.784946779,0.024461789,"[0.7454545454545455, 0.9629629629629629, 0.837696335078534]"
Reduced,256,64,2,1,128,0.871804059,0.019963824,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,256,64,2,1,128,0.788648116,0.023217547,"[0.7545454545454545, 0.9629629629629629, 0.8429319371727748]"
Reduced,256,64,2,1,256,0.871804059,0.019963824,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,256,64,2,1,256,0.788648116,0.023217547,"[0.7545454545454545, 0.9629629629629629, 0.8429319371727748]"
Reduced,256,64,2,1,512,0.871804059,0.019963824,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,256,64,2,1,512,0.788648116,0.023217547,"[0.7545454545454545, 0.9629629629629629, 0.8429319371727748]"
Reduced,256,128,2,1,2,0.736137994,0.015347111,"[0.48717948717948717, 0.9506172839506173, 0.8]"
Original,256,128,2,1,2,0.650753283,0.024941952,"[0.5181818181818182, 0.9629629629629629, 0.7068062827225131]"
Reduced,256,128,2,1,4,0.781486852,0.036951011,"[0.717948717948718, 0.9382716049382716, 0.8666666666666667]"
Original,256,128,2,1,4,0.697733006,0.034156974,"[0.6272727272727273, 0.9506172839506173, 0.7643979057591623]"
Reduced,256,128,2,1,8,0.847267697,0.032625144,"[0.8717948717948718, 0.9506172839506173, 0.925]"
Original,256,128,2,1,8,0.735040134,0.017340534,"[0.6636363636363637, 0.9506172839506173, 0.7853403141361257]"
Reduced,256,128,2,1,16,0.862640575,0.025943954,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,256,128,2,1,16,0.763781412,0.014070073,"[0.6909090909090909, 0.9629629629629629, 0.806282722513089]"
Reduced,256,128,2,1,32,0.873707628,0.015221303,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,256,128,2,1,32,0.767548492,0.017379269,"[0.7181818181818181, 0.9629629629629629, 0.8219895287958116]"
Reduced,256,128,2,1,64,0.871804059,0.019963824,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,256,128,2,1,64,0.784946779,0.024461789,"[0.7454545454545455, 0.9629629629629629, 0.837696335078534]"
Reduced,256,128,2,1,128,0.871804059,0.019963824,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,256,128,2,1,128,0.788648116,0.023217547,"[0.7545454545454545, 0.9629629629629629, 0.8429319371727748]"
Reduced,256,128,2,1,256,0.871804059,0.019963824,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,256,128,2,1,256,0.788648116,0.023217547,"[0.7545454545454545, 0.9629629629629629, 0.8429319371727748]"
Reduced,256,128,2,1,512,0.871804059,0.019963824,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,256,128,2,1,512,0.788648116,0.023217547,"[0.7545454545454545, 0.9629629629629629, 0.8429319371727748]"
Reduced,256,256,2,1,2,0.736137994,0.015347111,"[0.48717948717948717, 0.9506172839506173, 0.8]"
Original,256,256,2,1,2,0.650753283,0.024941952,"[0.5181818181818182, 0.9629629629629629, 0.7068062827225131]"
Reduced,256,256,2,1,4,0.781486852,0.036951011,"[0.717948717948718, 0.9382716049382716, 0.8666666666666667]"
Original,256,256,2,1,4,0.697733006,0.034156974,"[0.6272727272727273, 0.9506172839506173, 0.7643979057591623]"
Reduced,256,256,2,1,8,0.847267697,0.032625144,"[0.8717948717948718, 0.9506172839506173, 0.925]"
Original,256,256,2,1,8,0.735040134,0.017340534,"[0.6636363636363637, 0.9506172839506173, 0.7853403141361257]"
Reduced,256,256,2,1,16,0.862640575,0.025943954,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,256,256,2,1,16,0.763781412,0.014070073,"[0.6909090909090909, 0.9629629629629629, 0.806282722513089]"
Reduced,256,256,2,1,32,0.873707628,0.015221303,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,256,256,2,1,32,0.767548492,0.017379269,"[0.7181818181818181, 0.9629629629629629, 0.8219895287958116]"
Reduced,256,256,2,1,64,0.871804059,0.019963824,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,256,256,2,1,64,0.784946779,0.024461789,"[0.7454545454545455, 0.9629629629629629, 0.837696335078534]"
Reduced,256,256,2,1,128,0.871804059,0.019963824,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,256,256,2,1,128,0.788648116,0.023217547,"[0.7545454545454545, 0.9629629629629629, 0.8429319371727748]"
Reduced,256,256,2,1,256,0.871804059,0.019963824,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,256,256,2,1,256,0.788648116,0.023217547,"[0.7545454545454545, 0.9629629629629629, 0.8429319371727748]"
Reduced,256,256,2,1,512,0.871804059,0.019963824,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,256,256,2,1,512,0.788648116,0.023217547,"[0.7545454545454545, 0.9629629629629629, 0.8429319371727748]"
Reduced,512,1,2,1,2,0.738118192,0.018844956,"[0.48717948717948717, 0.9506172839506173, 0.8]"
Original,512,1,2,1,2,0.654350326,0.026728518,"[0.5, 0.9629629629629629, 0.6963350785340314]"
Reduced,512,1,2,1,4,0.738118192,0.018844956,"[0.48717948717948717, 0.9506172839506173, 0.8]"
Original,512,1,2,1,4,0.654350326,0.026728518,"[0.5, 0.9629629629629629, 0.6963350785340314]"
Reduced,512,1,2,1,8,0.738118192,0.018844956,"[0.48717948717948717, 0.9506172839506173, 0.8]"
Original,512,1,2,1,8,0.654350326,0.026728518,"[0.5, 0.9629629629629629, 0.6963350785340314]"
Reduced,512,1,2,1,16,0.738118192,0.018844956,"[0.48717948717948717, 0.9506172839506173, 0.8]"
Original,512,1,2,1,16,0.654350326,0.026728518,"[0.5, 0.9629629629629629, 0.6963350785340314]"
Reduced,512,1,2,1,32,0.738118192,0.018844956,"[0.48717948717948717, 0.9506172839506173, 0.8]"
Original,512,1,2,1,32,0.654350326,0.026728518,"[0.5, 0.9629629629629629, 0.6963350785340314]"
Reduced,512,1,2,1,64,0.738118192,0.018844956,"[0.48717948717948717, 0.9506172839506173, 0.8]"
Original,512,1,2,1,64,0.654350326,0.026728518,"[0.5, 0.9629629629629629, 0.6963350785340314]"
Reduced,512,1,2,1,128,0.738118192,0.018844956,"[0.48717948717948717, 0.9506172839506173, 0.8]"
Original,512,1,2,1,128,0.654350326,0.026728518,"[0.5, 0.9629629629629629, 0.6963350785340314]"
Reduced,512,1,2,1,256,0.738118192,0.018844956,"[0.48717948717948717, 0.9506172839506173, 0.8]"
Original,512,1,2,1,256,0.654350326,0.026728518,"[0.5, 0.9629629629629629, 0.6963350785340314]"
Reduced,512,1,2,1,512,0.738118192,0.018844956,"[0.48717948717948717, 0.9506172839506173, 0.8]"
Original,512,1,2,1,512,0.654350326,0.026728518,"[0.5, 0.9629629629629629, 0.6963350785340314]"
Reduced,512,2,2,1,2,0.738118192,0.018844956,"[0.48717948717948717, 0.9506172839506173, 0.8]"
Original,512,2,2,1,2,0.654350326,0.026728518,"[0.5, 0.9629629629629629, 0.6963350785340314]"
Reduced,512,2,2,1,4,0.770950298,0.021970968,"[0.6923076923076923, 0.9506172839506173, 0.8666666666666667]"
Original,512,2,2,1,4,0.692048363,0.020593859,"[0.5636363636363636, 0.9506172839506173, 0.7277486910994765]"
Reduced,512,2,2,1,8,0.770950298,0.021970968,"[0.6923076923076923, 0.9506172839506173, 0.8666666666666667]"
Original,512,2,2,1,8,0.692048363,0.020593859,"[0.5636363636363636, 0.9506172839506173, 0.7277486910994765]"
Reduced,512,2,2,1,16,0.770950298,0.021970968,"[0.6923076923076923, 0.9506172839506173, 0.8666666666666667]"
Original,512,2,2,1,16,0.692048363,0.020593859,"[0.5636363636363636, 0.9506172839506173, 0.7277486910994765]"
Reduced,512,2,2,1,32,0.770950298,0.021970968,"[0.6923076923076923, 0.9506172839506173, 0.8666666666666667]"
Original,512,2,2,1,32,0.692048363,0.020593859,"[0.5636363636363636, 0.9506172839506173, 0.7277486910994765]"
Reduced,512,2,2,1,64,0.770950298,0.021970968,"[0.6923076923076923, 0.9506172839506173, 0.8666666666666667]"
Original,512,2,2,1,64,0.692048363,0.020593859,"[0.5636363636363636, 0.9506172839506173, 0.7277486910994765]"
Reduced,512,2,2,1,128,0.770950298,0.021970968,"[0.6923076923076923, 0.9506172839506173, 0.8666666666666667]"
Original,512,2,2,1,128,0.692048363,0.020593859,"[0.5636363636363636, 0.9506172839506173, 0.7277486910994765]"
Reduced,512,2,2,1,256,0.770950298,0.021970968,"[0.6923076923076923, 0.9506172839506173, 0.8666666666666667]"
Original,512,2,2,1,256,0.692048363,0.020593859,"[0.5636363636363636, 0.9506172839506173, 0.7277486910994765]"
Reduced,512,2,2,1,512,0.770950298,0.021970968,"[0.6923076923076923, 0.9506172839506173, 0.8666666666666667]"
Original,512,2,2,1,512,0.692048363,0.020593859,"[0.5636363636363636, 0.9506172839506173, 0.7277486910994765]"
Reduced,512,4,2,1,2,0.738118192,0.018844956,"[0.48717948717948717, 0.9506172839506173, 0.8]"
Original,512,4,2,1,2,0.654350326,0.026728518,"[0.5, 0.9629629629629629, 0.6963350785340314]"
Reduced,512,4,2,1,4,0.777284432,0.038165629,"[0.717948717948718, 0.9382716049382716, 0.8666666666666667]"
Original,512,4,2,1,4,0.698013843,0.02951286,"[0.6272727272727273, 0.9506172839506173, 0.7643979057591623]"
Reduced,512,4,2,1,8,0.829277316,0.041534798,"[0.8205128205128205, 0.9506172839506173, 0.9083333333333333]"
Original,512,4,2,1,8,0.730088998,0.020505635,"[0.6454545454545455, 0.9629629629629629, 0.7801047120418848]"
Reduced,512,4,2,1,16,0.833798389,0.039692112,"[0.8205128205128205, 0.9506172839506173, 0.9083333333333333]"
Original,512,4,2,1,16,0.733905282,0.014897074,"[0.6454545454545455, 0.9629629629629629, 0.7801047120418848]"
Reduced,512,4,2,1,32,0.833798389,0.039692112,"[0.8205128205128205, 0.9506172839506173, 0.9083333333333333]"
Original,512,4,2,1,32,0.733905282,0.014897074,"[0.6454545454545455, 0.9629629629629629, 0.7801047120418848]"
Reduced,512,4,2,1,64,0.833798389,0.039692112,"[0.8205128205128205, 0.9506172839506173, 0.9083333333333333]"
Original,512,4,2,1,64,0.733905282,0.014897074,"[0.6454545454545455, 0.9629629629629629, 0.7801047120418848]"
Reduced,512,4,2,1,128,0.833798389,0.039692112,"[0.8205128205128205, 0.9506172839506173, 0.9083333333333333]"
Original,512,4,2,1,128,0.733905282,0.014897074,"[0.6454545454545455, 0.9629629629629629, 0.7801047120418848]"
Reduced,512,4,2,1,256,0.833798389,0.039692112,"[0.8205128205128205, 0.9506172839506173, 0.9083333333333333]"
Original,512,4,2,1,256,0.733905282,0.014897074,"[0.6454545454545455, 0.9629629629629629, 0.7801047120418848]"
Reduced,512,4,2,1,512,0.833798389,0.039692112,"[0.8205128205128205, 0.9506172839506173, 0.9083333333333333]"
Original,512,4,2,1,512,0.733905282,0.014897074,"[0.6454545454545455, 0.9629629629629629, 0.7801047120418848]"
Reduced,512,8,2,1,2,0.738118192,0.018844956,"[0.48717948717948717, 0.9506172839506173, 0.8]"
Original,512,8,2,1,2,0.654350326,0.026728518,"[0.5, 0.9629629629629629, 0.6963350785340314]"
Reduced,512,8,2,1,4,0.777284432,0.038165629,"[0.717948717948718, 0.9382716049382716, 0.8666666666666667]"
Original,512,8,2,1,4,0.698013843,0.02951286,"[0.6272727272727273, 0.9506172839506173, 0.7643979057591623]"
Reduced,512,8,2,1,8,0.847120236,0.035638081,"[0.8717948717948718, 0.9506172839506173, 0.925]"
Original,512,8,2,1,8,0.728885611,0.024028691,"[0.6363636363636364, 0.9506172839506173, 0.7696335078534031]"
Reduced,512,8,2,1,16,0.866919623,0.028713806,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,512,8,2,1,16,0.756474969,0.011412122,"[0.6727272727272727, 0.9629629629629629, 0.7958115183246073]"
Reduced,512,8,2,1,32,0.877918238,0.023509404,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,512,8,2,1,32,0.768785878,0.010520568,"[0.7, 0.9753086419753086, 0.8167539267015707]"
Reduced,512,8,2,1,64,0.878210767,0.023078394,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,512,8,2,1,64,0.765058604,0.018653669,"[0.7272727272727273, 0.9629629629629629, 0.8272251308900523]"
Reduced,512,8,2,1,128,0.878210767,0.023078394,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,512,8,2,1,128,0.765058604,0.018653669,"[0.7272727272727273, 0.9629629629629629, 0.8272251308900523]"
Reduced,512,8,2,1,256,0.878210767,0.023078394,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,512,8,2,1,256,0.765058604,0.018653669,"[0.7272727272727273, 0.9629629629629629, 0.8272251308900523]"
Reduced,512,8,2,1,512,0.878210767,0.023078394,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,512,8,2,1,512,0.765058604,0.018653669,"[0.7272727272727273, 0.9629629629629629, 0.8272251308900523]"
Reduced,512,16,2,1,2,0.738118192,0.018844956,"[0.48717948717948717, 0.9506172839506173, 0.8]"
Original,512,16,2,1,2,0.654350326,0.026728518,"[0.5, 0.9629629629629629, 0.6963350785340314]"
Reduced,512,16,2,1,4,0.777284432,0.038165629,"[0.717948717948718, 0.9382716049382716, 0.8666666666666667]"
Original,512,16,2,1,4,0.698013843,0.02951286,"[0.6272727272727273, 0.9506172839506173, 0.7643979057591623]"
Reduced,512,16,2,1,8,0.847120236,0.035638081,"[0.8717948717948718, 0.9506172839506173, 0.925]"
Original,512,16,2,1,8,0.728885611,0.024028691,"[0.6363636363636364, 0.9506172839506173, 0.7696335078534031]"
Reduced,512,16,2,1,16,0.864791964,0.028627314,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,512,16,2,1,16,0.760176306,0.011512986,"[0.6727272727272727, 0.9629629629629629, 0.7958115183246073]"
Reduced,512,16,2,1,32,0.876006479,0.01587964,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,512,16,2,1,32,0.776119816,0.017027652,"[0.7181818181818181, 0.9629629629629629, 0.8219895287958116]"
Reduced,512,16,2,1,64,0.876230569,0.023162589,"[0.8461538461538461, 0.9629629629629629, 0.925]"
Original,512,16,2,1,64,0.783719305,0.021062837,"[0.7545454545454545, 0.9629629629629629, 0.8429319371727748]"
Reduced,512,16,2,1,128,0.876230569,0.023162589,"[0.8461538461538461, 0.9629629629629629, 0.925]"
Original,512,16,2,1,128,0.78244542,0.02045462,"[0.7545454545454545, 0.9629629629629629, 0.8429319371727748]"
Reduced,512,16,2,1,256,0.876230569,0.023162589,"[0.8461538461538461, 0.9629629629629629, 0.925]"
Original,512,16,2,1,256,0.78244542,0.02045462,"[0.7545454545454545, 0.9629629629629629, 0.8429319371727748]"
Reduced,512,16,2,1,512,0.876230569,0.023162589,"[0.8461538461538461, 0.9629629629629629, 0.925]"
Original,512,16,2,1,512,0.78244542,0.02045462,"[0.7545454545454545, 0.9629629629629629, 0.8429319371727748]"
Reduced,512,32,2,1,2,0.738118192,0.018844956,"[0.48717948717948717, 0.9506172839506173, 0.8]"
Original,512,32,2,1,2,0.654350326,0.026728518,"[0.5, 0.9629629629629629, 0.6963350785340314]"
Reduced,512,32,2,1,4,0.777284432,0.038165629,"[0.717948717948718, 0.9382716049382716, 0.8666666666666667]"
Original,512,32,2,1,4,0.698013843,0.02951286,"[0.6272727272727273, 0.9506172839506173, 0.7643979057591623]"
Reduced,512,32,2,1,8,0.847120236,0.035638081,"[0.8717948717948718, 0.9506172839506173, 0.925]"
Original,512,32,2,1,8,0.728885611,0.024028691,"[0.6363636363636364, 0.9506172839506173, 0.7696335078534031]"
Reduced,512,32,2,1,16,0.864791964,0.028627314,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,512,32,2,1,16,0.760176306,0.011512986,"[0.6727272727272727, 0.9629629629629629, 0.7958115183246073]"
Reduced,512,32,2,1,32,0.876006479,0.01587964,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,512,32,2,1,32,0.776119816,0.017027652,"[0.7181818181818181, 0.9629629629629629, 0.8219895287958116]"
Reduced,512,32,2,1,64,0.876230569,0.023162589,"[0.8461538461538461, 0.9629629629629629, 0.925]"
Original,512,32,2,1,64,0.782461444,0.023211117,"[0.7545454545454545, 0.9629629629629629, 0.8429319371727748]"
Reduced,512,32,2,1,128,0.876230569,0.023162589,"[0.8461538461538461, 0.9629629629629629, 0.925]"
Original,512,32,2,1,128,0.788752411,0.023954119,"[0.7545454545454545, 0.9629629629629629, 0.8429319371727748]"
Reduced,512,32,2,1,256,0.876230569,0.023162589,"[0.8461538461538461, 0.9629629629629629, 0.925]"
Original,512,32,2,1,256,0.788752411,0.023954119,"[0.7545454545454545, 0.9629629629629629, 0.8429319371727748]"
Reduced,512,32,2,1,512,0.876230569,0.023162589,"[0.8461538461538461, 0.9629629629629629, 0.925]"
Original,512,32,2,1,512,0.788752411,0.023954119,"[0.7545454545454545, 0.9629629629629629, 0.8429319371727748]"
Reduced,512,64,2,1,2,0.738118192,0.018844956,"[0.48717948717948717, 0.9506172839506173, 0.8]"
Original,512,64,2,1,2,0.654350326,0.026728518,"[0.5, 0.9629629629629629, 0.6963350785340314]"
Reduced,512,64,2,1,4,0.777284432,0.038165629,"[0.717948717948718, 0.9382716049382716, 0.8666666666666667]"
Original,512,64,2,1,4,0.698013843,0.02951286,"[0.6272727272727273, 0.9506172839506173, 0.7643979057591623]"
Reduced,512,64,2,1,8,0.847120236,0.035638081,"[0.8717948717948718, 0.9506172839506173, 0.925]"
Original,512,64,2,1,8,0.728885611,0.024028691,"[0.6363636363636364, 0.9506172839506173, 0.7696335078534031]"
Reduced,512,64,2,1,16,0.864791964,0.028627314,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,512,64,2,1,16,0.760176306,0.011512986,"[0.6727272727272727, 0.9629629629629629, 0.7958115183246073]"
Reduced,512,64,2,1,32,0.876006479,0.01587964,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,512,64,2,1,32,0.776119816,0.017027652,"[0.7181818181818181, 0.9629629629629629, 0.8219895287958116]"
Reduced,512,64,2,1,64,0.876230569,0.023162589,"[0.8461538461538461, 0.9629629629629629, 0.925]"
Original,512,64,2,1,64,0.782461444,0.023211117,"[0.7545454545454545, 0.9629629629629629, 0.8429319371727748]"
Reduced,512,64,2,1,128,0.876230569,0.023162589,"[0.8461538461538461, 0.9629629629629629, 0.925]"
Original,512,64,2,1,128,0.788752411,0.023954119,"[0.7545454545454545, 0.9629629629629629, 0.8429319371727748]"
Reduced,512,64,2,1,256,0.876230569,0.023162589,"[0.8461538461538461, 0.9629629629629629, 0.925]"
Original,512,64,2,1,256,0.788752411,0.023954119,"[0.7545454545454545, 0.9629629629629629, 0.8429319371727748]"
Reduced,512,64,2,1,512,0.876230569,0.023162589,"[0.8461538461538461, 0.9629629629629629, 0.925]"
Original,512,64,2,1,512,0.788752411,0.023954119,"[0.7545454545454545, 0.9629629629629629, 0.8429319371727748]"
Reduced,512,128,2,1,2,0.738118192,0.018844956,"[0.48717948717948717, 0.9506172839506173, 0.8]"
Original,512,128,2,1,2,0.654350326,0.026728518,"[0.5, 0.9629629629629629, 0.6963350785340314]"
Reduced,512,128,2,1,4,0.777284432,0.038165629,"[0.717948717948718, 0.9382716049382716, 0.8666666666666667]"
