ChromatogramRI,
X:,Y:
11.28667,2.733
11.28833,2.726
11.29,2.711
11.29167,2.696
11.29333,2.676
11.295,2.661
11.29667,2.651
11.29833,2.647
11.3,2.648
11.30167,2.644
11.30333,2.64
11.305,2.63
11.30667,2.61
11.30833,2.595
11.31,2.579
11.31167,2.569
11.31333,2.563
11.315,2.557
11.31667,2.557
11.31833,2.547
11.32,2.532
11.32167,2.516
11.32333,2.499
11.325,2.488
11.32667,2.472
11.32833,2.457
11.33,2.453
11.33167,2.453
11.33333,2.452
11.335,2.442
11.33667,2.437
11.33833,2.427
11.34,2.415
11.34167,2.395
11.34333,2.38
11.345,2.365
11.34667,2.365
11.34833,2.366
11.35,2.361
11.35167,2.356
11.35333,2.345
11.355,2.335
11.35667,2.324
11.35833,2.309
11.36,2.304
11.36167,2.294
11.36333,2.285
11.365,2.28
11.36667,2.285
11.36833,2.275
11.37,2.27
11.37167,2.254
11.37333,2.239
11.375,2.218
11.37667,2.203
11.37833,2.192
11.38,2.192
11.38167,2.193
11.38333,2.193
11.385,2.183
11.38667,2.172
11.38833,2.168
11.39,2.149
11.39167,2.139
11.39333,2.129
11.395,2.124
11.39667,2.119
11.39833,2.118
11.4,2.113
11.40167,2.103
11.40333,2.087
11.405,2.072
11.40667,2.057
11.40833,2.046
11.41,2.034
11.41167,2.034
11.41333,2.038
11.415,2.032
11.41667,2.027
11.41833,2.018
11.42,2.003
11.42167,1.993
11.42333,1.978
11.425,1.967
11.42667,1.961
11.42833,1.957
11.43,1.958
11.43167,1.948
11.43333,1.938
11.435,1.923
11.43667,1.908
11.43833,1.898
11.44,1.882
11.44167,1.872
11.44333,1.872
11.445,1.866
11.44667,1.87
11.44833,1.864
11.45,1.854
11.45167,1.85
11.45333,1.836
11.455,1.822
11.45667,1.813
11.45833,1.802
11.46,1.798
11.46167,1.797
11.46333,1.797
11.465,1.792
11.46667,1.781
11.46833,1.776
11.47,1.766
11.47167,1.751
11.47333,1.742
11.475,1.727
11.47667,1.729
11.47833,1.73
11.48,1.726
11.48167,1.722
11.48333,1.712
11.485,1.703
11.48667,1.689
11.48833,1.669
11.49,1.654
11.49167,1.649
11.49333,1.648
11.495,1.649
11.49667,1.639
11.49833,1.634
11.5,1.628
11.50167,1.613
11.50333,1.602
11.505,1.591
11.50667,1.579
11.50833,1.579
11.51,1.585
11.51167,1.584
11.51333,1.579
11.515,1.569
11.51667,1.564
11.51833,1.55
11.52,1.535
11.52167,1.52
11.52333,1.509
11.525,1.51
11.52667,1.516
11.52833,1.515
11.53,1.503
11.53167,1.493
11.53333,1.483
11.535,1.473
11.53667,1.458
11.53833,1.448
11.54,1.444
11.54167,1.444
11.54333,1.444
11.545,1.445
11.54667,1.44
11.54833,1.424
11.55,1.409
11.55167,1.394
11.55333,1.384
11.555,1.379
11.55667,1.379
11.55833,1.385
11.56,1.384
11.56167,1.384
11.56333,1.375
11.565,1.359
11.56667,1.344
11.56833,1.33
11.57,1.316
11.57167,1.312
11.57333,1.312
11.575,1.318
11.57667,1.313
11.57833,1.309
11.58,1.298
11.58167,1.287
11.58333,1.277
11.585,1.263
11.58667,1.253
11.58833,1.248
11.59,1.248
11.59167,1.249
11.59333,1.239
11.595,1.238
11.59667,1.223
11.59833,1.212
11.6,1.205
11.60167,1.194
11.60333,1.189
11.605,1.184
11.60667,1.185
11.60833,1.19
11.61,1.185
11.61167,1.179
11.61333,1.173
11.615,1.163
11.61667,1.147
11.61833,1.136
11.62,1.125
11.62167,1.119
11.62333,1.124
11.625,1.124
11.62667,1.125
11.62833,1.121
11.63,1.111
11.63167,1.101
11.63333,1.091
11.635,1.075
11.63667,1.07
11.63833,1.07
11.64,1.076
11.64167,1.078
11.64333,1.068
11.645,1.058
11.64667,1.043
11.64833,1.033
11.65,1.028
11.65167,1.019
11.65333,1.014
11.655,1.009
11.65667,1.014
11.65833,1.01
11.66,1.005
11.66167,0.994
11.66333,0.983
11.665,0.973
11.66667,0.958
11.66833,0.957
11.67,0.958
11.67167,0.959
11.67333,0.959
11.675,0.954
11.67667,0.949
11.67833,0.939
11.68,0.934
11.68167,0.917
11.68333,0.906
11.685,0.906
11.68667,0.9
11.68833,0.901
11.69,0.9
11.69167,0.896
11.69333,0.891
11.695,0.88
11.69667,0.87
11.69833,0.864
11.7,0.855
11.70167,0.85
11.70333,0.854
11.705,0.864
11.70667,0.859
11.70833,0.854
11.71,0.849
11.71167,0.835
11.71333,0.813
11.715,0.803
11.71667,0.798
11.71833,0.797
11.72,0.797
11.72167,0.797
11.72333,0.797
11.725,0.796
11.72667,0.786
11.72833,0.771
11.73,0.756
11.73167,0.752
11.73333,0.746
11.735,0.746
11.73667,0.747
11.73833,0.748
11.74,0.748
11.74167,0.733
11.74333,0.728
11.745,0.723
11.74667,0.712
11.74833,0.701
11.75,0.696
11.75167,0.701
11.75333,0.707
11.755,0.702
11.75667,0.703
11.75833,0.699
11.76,0.693
11.76167,0.683
11.76333,0.671
11.765,0.666
11.76667,0.666
11.76833,0.676
11.77,0.681
11.77167,0.681
11.77333,0.67
11.775,0.664
11.77667,0.653
11.77833,0.642
11.78,0.637
11.78167,0.627
11.78333,0.627
11.785,0.627
11.78667,0.632
11.78833,0.626
11.79,0.62
11.79167,0.61
11.79333,0.594
11.795,0.577
11.79667,0.572
11.79833,0.568
11.8,0.574
11.80167,0.579
11.80333,0.584
11.805,0.583
11.80667,0.578
11.80833,0.574
11.81,0.564
11.81167,0.549
11.81333,0.539
11.815,0.539
11.81667,0.54
11.81833,0.54
11.82,0.54
11.82167,0.53
11.82333,0.521
11.825,0.51
11.82667,0.5
11.82833,0.495
11.83,0.49
11.83167,0.496
11.83333,0.496
11.835,0.502
11.83667,0.497
11.83833,0.492
11.84,0.483
11.84167,0.473
11.84333,0.458
11.845,0.448
11.84667,0.448
11.84833,0.453
11.85,0.459
11.85167,0.459
11.85333,0.459
11.855,0.454
11.85667,0.442
11.85833,0.437
11.86,0.427
11.86167,0.417
11.86333,0.412
11.865,0.418
11.86667,0.419
11.86833,0.415
11.87,0.416
11.87167,0.415
11.87333,0.406
11.875,0.401
11.87667,0.386
11.87833,0.377
11.88,0.383
11.88167,0.393
11.88333,0.394
11.885,0.39
11.88667,0.391
11.88833,0.385
11.89,0.374
11.89167,0.363
11.89333,0.353
11.895,0.353
11.89667,0.354
11.89833,0.359
11.9,0.364
11.90167,0.365
11.90333,0.354
11.905,0.35
11.90667,0.345
11.90833,0.329
11.91,0.319
11.91167,0.314
11.91333,0.314
11.915,0.318
11.91667,0.323
11.91833,0.323
11.92,0.317
11.92167,0.308
11.92333,0.296
11.925,0.282
11.92667,0.272
11.92833,0.278
11.93,0.282
11.93167,0.287
11.93333,0.287
11.935,0.287
11.93667,0.282
11.93833,0.273
11.94,0.263
11.94167,0.253
11.94333,0.248
11.945,0.243
11.94667,0.252
11.94833,0.251
11.95,0.25
11.95167,0.251
11.95333,0.245
11.955,0.23
11.95667,0.225
11.95833,0.218
11.96,0.218
11.96167,0.217
11.96333,0.222
11.965,0.222
11.96667,0.222
11.96833,0.215
11.97,0.205
11.97167,0.195
11.97333,0.185
11.975,0.175
11.97667,0.175
11.97833,0.185
11.98,0.19
11.98167,0.185
11.98333,0.186
11.985,0.186
11.98667,0.176
11.98833,0.161
11.99,0.156
11.99167,0.151
11.99333,0.149
11.995,0.153
11.99667,0.157
11.99833,0.157
12,0.156
12.00167,0.15
12.00333,0.14
12.005,0.124
12.00667,0.12
12.00833,0.119
12.01,0.124
12.01167,0.135
12.01333,0.14
12.015,0.134
12.01667,0.124
12.01833,0.119
12.02,0.108
12.02167,0.103
12.02333,0.104
12.025,0.105
12.02667,0.11
12.02833,0.116
12.03,0.116
12.03167,0.111
12.03333,0.1
12.035,0.09
12.03667,0.08
12.03833,0.071
12.04,0.067
12.04167,0.073
12.04333,0.078
12.045,0.078
12.04667,0.084
12.04833,0.08
12.05,0.076
12.05167,0.065
12.05333,0.06
12.055,0.055
12.05667,0.054
12.05833,0.059
12.06,0.063
12.06167,0.068
12.06333,0.062
12.065,0.057
12.06667,0.047
12.06833,0.037
12.07,0.021
12.07167,0.016
12.07333,0.012
12.075,0.017
12.07667,0.018
12.07833,0.029
12.08,0.029
12.08167,0.029
12.08333,0.019
12.085,0.009
12.08667,0.005
12.08833,0
12.09,0
12.09167,0.005
12.09333,0.004
12.095,0.009
12.09667,0.008
12.09833,0.002
12.1,-0.002
12.10167,-0.019
12.10333,-0.029
12.105,-0.029
12.10667,-0.025
12.10833,-0.02
12.11,-0.01
12.11167,-0.011
12.11333,-0.012
12.115,-0.019
12.11667,-0.03
12.11833,-0.035
12.12,-0.044
12.12167,-0.049
12.12333,-0.043
12.125,-0.038
12.12667,-0.038
12.12833,-0.037
12.13,-0.042
12.13167,-0.052
12.13333,-0.057
12.135,-0.072
12.13667,-0.076
12.13833,-0.08
12.14,-0.074
12.14167,-0.068
12.14333,-0.068
12.145,-0.073
12.14667,-0.078
12.14833,-0.089
12.15,-0.09
12.15167,-0.1
12.15333,-0.101
12.155,-0.091
12.15667,-0.085
12.15833,-0.08
12.16,-0.075
12.16167,-0.074
12.16333,-0.079
12.165,-0.09
12.16667,-0.099
12.16833,-0.104
12.17,-0.108
12.17167,-0.108
12.17333,-0.098
12.175,-0.1
12.17667,-0.1
12.17833,-0.105
12.18,-0.111
12.18167,-0.116
12.18333,-0.126
12.185,-0.132
12.18667,-0.127
12.18833,-0.127
12.19,-0.123
12.19167,-0.124
12.19333,-0.119
12.195,-0.125
12.19667,-0.13
12.19833,-0.14
12.2,-0.145
12.20167,-0.146
12.20333,-0.141
12.205,-0.13
12.20667,-0.12
12.20833,-0.12
12.21,-0.13
12.21167,-0.135
12.21333,-0.14
12.215,-0.15
12.21667,-0.155
12.21833,-0.16
12.22,-0.16
12.22167,-0.15
12.22333,-0.15
12.225,-0.154
12.22667,-0.159
12.22833,-0.164
12.23,-0.169
12.23167,-0.176
12.23333,-0.186
12.235,-0.186
12.23667,-0.18
12.23833,-0.174
12.24,-0.167
12.24167,-0.167
12.24333,-0.174
12.245,-0.179
12.24667,-0.19
12.24833,-0.191
12.25,-0.196
12.25167,-0.196
12.25333,-0.186
12.255,-0.176
12.25667,-0.176
12.25833,-0.18
12.26,-0.18
12.26167,-0.19
12.26333,-0.2
12.265,-0.21
12.26667,-0.215
12.26833,-0.21
12.27,-0.201
12.27167,-0.196
12.27333,-0.191
12.275,-0.197
12.27667,-0.201
12.27833,-0.205
12.28,-0.216
12.28167,-0.221
12.28333,-0.221
12.285,-0.216
12.28667,-0.211
12.28833,-0.205
12.29,-0.21
12.29167,-0.214
12.29333,-0.219
12.295,-0.229
12.29667,-0.239
12.29833,-0.244
12.3,-0.244
12.30167,-0.235
12.30333,-0.23
12.305,-0.22
12.30667,-0.22
12.30833,-0.225
12.31,-0.235
12.31167,-0.245
12.31333,-0.25
12.315,-0.25
12.31667,-0.244
12.31833,-0.239
12.32,-0.23
12.32167,-0.23
12.32333,-0.235
12.325,-0.245
12.32667,-0.256
12.32833,-0.26
12.33,-0.26
12.33167,-0.255
12.33333,-0.25
12.335,-0.244
12.33667,-0.244
12.33833,-0.244
12.34,-0.25
12.34167,-0.256
12.34333,-0.261
12.345,-0.272
12.34667,-0.277
12.34833,-0.273
12.35,-0.268
12.35167,-0.268
12.35333,-0.263
12.355,-0.263
12.35667,-0.268
12.35833,-0.278
12.36,-0.278
12.36167,-0.283
12.36333,-0.292
12.365,-0.291
12.36667,-0.281
12.36833,-0.28
12.37,-0.28
12.37167,-0.28
12.37333,-0.28
12.375,-0.285
12.37667,-0.289
12.37833,-0.294
12.38,-0.293
12.38167,-0.289
12.38333,-0.285
12.385,-0.275
12.38667,-0.275
12.38833,-0.27
12.39,-0.275
12.39167,-0.28
12.39333,-0.29
12.395,-0.296
12.39667,-0.292
12.39833,-0.287
12.4,-0.287
12.40167,-0.283
12.40333,-0.278
12.405,-0.284
12.40667,-0.294
12.40833,-0.303
12.41,-0.308
12.41167,-0.312
12.41333,-0.316
12.415,-0.31
12.41667,-0.305
12.41833,-0.299
12.42,-0.294
12.42167,-0.298
12.42333,-0.303
12.425,-0.313
12.42667,-0.318
12.42833,-0.328
12.43,-0.323
12.43167,-0.311
12.43333,-0.307
12.435,-0.306
12.43667,-0.307
12.43833,-0.311
12.44,-0.317
12.44167,-0.321
12.44333,-0.322
12.445,-0.322
12.44667,-0.311
12.44833,-0.306
12.45,-0.301
12.45167,-0.302
12.45333,-0.308
12.455,-0.318
12.45667,-0.33
12.45833,-0.334
12.46,-0.334
12.46167,-0.323
12.46333,-0.317
12.465,-0.312
12.46667,-0.307
12.46833,-0.313
12.47,-0.308
12.47167,-0.318
12.47333,-0.33
12.475,-0.334
12.47667,-0.34
12.47833,-0.335
12.48,-0.324
12.48167,-0.318
12.48333,-0.317
12.485,-0.317
12.48667,-0.323
12.48833,-0.332
12.49,-0.338
12.49167,-0.348
12.49333,-0.354
12.495,-0.344
12.49667,-0.335
12.49833,-0.326
12.5,-0.321
12.50167,-0.328
12.50333,-0.335
12.505,-0.335
12.50667,-0.341
12.50833,-0.35
12.51,-0.351
12.51167,-0.345
12.51333,-0.335
12.515,-0.335
12.51667,-0.331
12.51833,-0.331
12.52,-0.332
12.52167,-0.337
12.52333,-0.337
12.525,-0.337
12.52667,-0.326
12.52833,-0.32
12.53,-0.319
12.53167,-0.319
12.53333,-0.319
12.535,-0.319
12.53667,-0.324
12.53833,-0.329
12.54,-0.334
12.54167,-0.334
12.54333,-0.333
12.545,-0.329
12.54667,-0.323
12.54833,-0.318
12.55,-0.319
12.55167,-0.318
12.55333,-0.324
12.555,-0.335
12.55667,-0.34
12.55833,-0.339
12.56,-0.334
12.56167,-0.324
12.56333,-0.325
12.565,-0.324
12.56667,-0.324
12.56833,-0.331
12.57,-0.331
12.57167,-0.34
12.57333,-0.341
12.575,-0.336
12.57667,-0.325
12.57833,-0.315
12.58,-0.31
12.58167,-0.309
12.58333,-0.313
12.585,-0.317
12.58667,-0.328
12.58833,-0.333
12.59,-0.332
12.59167,-0.321
12.59333,-0.311
12.595,-0.3
12.59667,-0.3
12.59833,-0.299
12.6,-0.308
12.60167,-0.312
12.60333,-0.317
12.605,-0.322
12.60667,-0.317
12.60833,-0.311
12.61,-0.301
12.61167,-0.296
12.61333,-0.291
12.615,-0.296
12.61667,-0.306
12.61833,-0.306
12.62,-0.311
12.62167,-0.317
12.62333,-0.317
12.625,-0.312
12.62667,-0.303
12.62833,-0.299
12.63,-0.295
12.63167,-0.301
12.63333,-0.306
12.635,-0.312
12.63667,-0.318
12.63833,-0.318
12.64,-0.313
12.64167,-0.298
12.64333,-0.288
12.645,-0.293
12.64667,-0.293
12.64833,-0.297
12.65,-0.301
12.65167,-0.304
12.65333,-0.304
12.655,-0.299
12.65667,-0.294
12.65833,-0.279
12.66,-0.274
12.66167,-0.274
12.66333,-0.278
12.665,-0.282
12.66667,-0.286
12.66833,-0.289
12.67,-0.293
12.67167,-0.292
12.67333,-0.282
12.675,-0.277
12.67667,-0.272
12.67833,-0.272
12.68,-0.273
12.68167,-0.278
12.68333,-0.284
12.685,-0.289
12.68667,-0.284
12.68833,-0.285
12.69,-0.27
12.69167,-0.261
12.69333,-0.251
12.695,-0.257
12.69667,-0.262
12.69833,-0.267
12.7,-0.272
12.70167,-0.271
12.70333,-0.266
12.705,-0.26
12.70667,-0.254
12.70833,-0.249
12.71,-0.253
12.71167,-0.258
12.71333,-0.268
12.715,-0.273
12.71667,-0.278
12.71833,-0.278
12.72,-0.267
12.72167,-0.262
12.72333,-0.257
12.725,-0.248
12.72667,-0.253
12.72833,-0.254
12.73,-0.259
12.73167,-0.269
12.73333,-0.274
12.735,-0.274
12.73667,-0.269
12.73833,-0.26
12.74,-0.251
12.74167,-0.246
12.74333,-0.242
12.745,-0.247
12.74667,-0.257
12.74833,-0.267
12.75,-0.272
12.75167,-0.272
12.75333,-0.272
12.755,-0.263
12.75667,-0.253
12.75833,-0.243
12.76,-0.243
12.76167,-0.242
12.76333,-0.248
12.765,-0.253
12.76667,-0.253
12.76833,-0.253
12.77,-0.243
12.77167,-0.233
12.77333,-0.228
12.775,-0.228
12.77667,-0.223
12.77833,-0.227
12.78,-0.232
12.78167,-0.237
12.78333,-0.238
12.785,-0.233
12.78667,-0.223
12.78833,-0.217
12.79,-0.217
12.79167,-0.218
12.79333,-0.223
12.795,-0.225
12.79667,-0.23
12.79833,-0.231
12.8,-0.237
12.80167,-0.227
12.80333,-0.213
12.805,-0.214
12.80667,-0.209
12.80833,-0.209
12.81,-0.213
12.81167,-0.223
12.81333,-0.223
12.815,-0.227
12.81667,-0.227
12.81833,-0.217
12.82,-0.211
12.82167,-0.205
12.82333,-0.199
12.825,-0.209
12.82667,-0.208
12.82833,-0.207
12.83,-0.212
12.83167,-0.222
12.83333,-0.222
12.835,-0.207
12.83667,-0.197
12.83833,-0.192
12.84,-0.187
12.84167,-0.188
12.84333,-0.193
12.845,-0.199
12.84667,-0.199
12.84833,-0.203
12.85,-0.198
12.85167,-0.194
12.85333,-0.184
12.855,-0.181
12.85667,-0.177
12.85833,-0.182
12.86,-0.186
12.86167,-0.195
12.86333,-0.205
12.865,-0.209
12.86667,-0.204
12.86833,-0.195
12.87,-0.185
12.87167,-0.181
12.87333,-0.182
12.875,-0.187
12.87667,-0.187
12.87833,-0.192
12.88,-0.201
12.88167,-0.196
12.88333,-0.186
12.885,-0.18
12.88667,-0.175
12.88833,-0.175
12.89,-0.175
12.89167,-0.18
12.89333,-0.186
12.895,-0.186
12.89667,-0.186
12.89833,-0.186
12.9,-0.176
12.90167,-0.176
12.90333,-0.165
12.905,-0.164
12.90667,-0.164
12.90833,-0.169
12.91,-0.169
12.91167,-0.175
12.91333,-0.175
12.915,-0.168
12.91667,-0.164
12.91833,-0.159
12.92,-0.154
12.92167,-0.159
12.92333,-0.16
12.925,-0.165
12.92667,-0.177
12.92833,-0.177
12.93,-0.182
12.93167,-0.171
12.93333,-0.16
12.935,-0.155
12.93667,-0.155
12.93833,-0.16
12.94,-0.166
12.94167,-0.171
12.94333,-0.177
12.945,-0.177
12.94667,-0.176
12.94833,-0.17
12.95,-0.166
12.95167,-0.161
12.95333,-0.166
12.955,-0.171
12.95667,-0.177
12.95833,-0.187
12.96,-0.192
12.96167,-0.197
12.96333,-0.193
12.965,-0.178
12.96667,-0.172
12.96833,-0.167
12.97,-0.173
12.97167,-0.179
12.97333,-0.189
12.975,-0.193
12.97667,-0.198
12.97833,-0.202
12.98,-0.196
12.98167,-0.191
12.98333,-0.191
12.985,-0.19
12.98667,-0.195
12.98833,-0.206
12.99,-0.216
12.99167,-0.225
12.99333,-0.234
12.995,-0.233
12.99667,-0.227
12.99833,-0.222
13,-0.217
13.00167,-0.212
13.00333,-0.222
13.005,-0.227
13.00667,-0.237
13.00833,-0.242
13.01,-0.248
13.01167,-0.247
13.01333,-0.235
13.015,-0.23
13.01667,-0.229
13.01833,-0.233
13.02,-0.244
13.02167,-0.259
13.02333,-0.269
13.025,-0.273
13.02667,-0.278
13.02833,-0.278
13.03,-0.274
13.03167,-0.275
13.03333,-0.272
13.035,-0.277
13.03667,-0.277
13.03833,-0.287
13.04,-0.297
13.04167,-0.296
13.04333,-0.296
13.045,-0.287
13.04667,-0.282
13.04833,-0.282
13.05,-0.282
13.05167,-0.283
13.05333,-0.292
13.055,-0.301
13.05667,-0.31
13.05833,-0.316
13.06,-0.317
13.06167,-0.306
13.06333,-0.3
13.065,-0.3
13.06667,-0.299
13.06833,-0.304
13.07,-0.308
13.07167,-0.319
13.07333,-0.324
13.075,-0.329
13.07667,-0.324
13.07833,-0.313
13.08,-0.313
13.08167,-0.317
13.08333,-0.322
13.085,-0.333
13.08667,-0.344
13.08833,-0.355
13.09,-0.366
13.09167,-0.365
13.09333,-0.355
13.095,-0.35
13.09667,-0.345
13.09833,-0.344
13.1,-0.348
13.10167,-0.357
13.10333,-0.366
13.105,-0.375
13.10667,-0.379
13.10833,-0.374
13.11,-0.37
13.11167,-0.361
13.11333,-0.356
13.115,-0.355
13.11667,-0.36
13.11833,-0.366
13.12,-0.377
13.12167,-0.377
13.12333,-0.388
13.125,-0.381
13.12667,-0.371
13.12833,-0.366
13.13,-0.361
13.13167,-0.362
13.13333,-0.367
13.135,-0.377
13.13667,-0.382
13.13833,-0.392
13.14,-0.398
13.14167,-0.388
13.14333,-0.376
13.145,-0.371
13.14667,-0.37
13.14833,-0.376
13.15,-0.376
13.15167,-0.387
13.15333,-0.392
13.155,-0.397
13.15667,-0.402
13.15833,-0.392
13.16,-0.392
13.16167,-0.393
13.16333,-0.398
13.165,-0.404
13.16667,-0.41
13.16833,-0.415
13.17,-0.419
13.17167,-0.424
13.17333,-0.419
13.175,-0.41
13.17667,-0.404
13.17833,-0.399
13.18,-0.405
13.18167,-0.405
13.18333,-0.41
13.185,-0.416
13.18667,-0.426
13.18833,-0.427
13.19,-0.424
13.19167,-0.419
13.19333,-0.415
13.195,-0.415
13.19667,-0.415
13.19833,-0.42
13.2,-0.431
13.20167,-0.441
13.20333,-0.446
13.205,-0.446
13.20667,-0.441
13.20833,-0.431
13.21,-0.43
13.21167,-0.43
13.21333,-0.43
13.215,-0.435
13.21667,-0.445
13.21833,-0.455
13.22,-0.459
13.22167,-0.453
13.22333,-0.452
13.225,-0.446
13.22667,-0.441
13.22833,-0.441
13.23,-0.45
13.23167,-0.46
13.23333,-0.466
13.235,-0.472
13.23667,-0.473
13.23833,-0.462
13.24,-0.453
13.24167,-0.449
13.24333,-0.449
13.245,-0.444
13.24667,-0.45
13.24833,-0.46
13.25,-0.465
13.25167,-0.476
13.25333,-0.476
13.255,-0.465
13.25667,-0.461
13.25833,-0.456
13.26,-0.455
13.26167,-0.46
13.26333,-0.464
13.265,-0.475
13.26667,-0.48
13.26833,-0.484
13.27,-0.484
13.27167,-0.479
13.27333,-0.474
13.275,-0.463
13.27667,-0.463
13.27833,-0.474
13.28,-0.48
13.28167,-0.485
13.28333,-0.49
13.285,-0.494
13.28667,-0.488
13.28833,-0.478
13.29,-0.473
13.29167,-0.473
13.29333,-0.483
13.295,-0.492
13.29667,-0.502
13.29833,-0.506
13.3,-0.511
13.30167,-0.511
13.30333,-0.501
13.305,-0.484
13.30667,-0.479
13.30833,-0.48
13.31,-0.479
13.31167,-0.485
13.31333,-0.495
13.315,-0.5
13.31667,-0.505
13.31833,-0.509
13.32,-0.499
13.32167,-0.489
13.32333,-0.484
13.325,-0.49
13.32667,-0.495
13.32833,-0.496
13.33,-0.492
13.33167,-0.497
13.33333,-0.498
13.335,-0.493
13.33667,-0.483
13.33833,-0.477
13.34,-0.472
13.34167,-0.467
13.34333,-0.473
13.345,-0.478
13.34667,-0.487
13.34833,-0.497
13.35,-0.502
13.35167,-0.497
13.35333,-0.487
13.355,-0.476
13.35667,-0.471
13.35833,-0.47
13.36,-0.476
13.36167,-0.48
13.36333,-0.49
13.365,-0.49
13.36667,-0.48
13.36833,-0.475
13.37,-0.47
13.37167,-0.466
13.37333,-0.459
13.375,-0.459
13.37667,-0.465
13.37833,-0.471
13.38,-0.471
13.38167,-0.476
13.38333,-0.471
13.385,-0.46
13.38667,-0.45
13.38833,-0.445
13.39,-0.445
13.39167,-0.45
13.39333,-0.455
13.395,-0.46
13.39667,-0.466
13.39833,-0.466
13.4,-0.46
13.40167,-0.45
13.40333,-0.445
13.405,-0.44
13.40667,-0.435
13.40833,-0.435
13.41,-0.44
13.41167,-0.445
13.41333,-0.445
13.415,-0.44
13.41667,-0.435
13.41833,-0.425
13.42,-0.419
13.42167,-0.418
13.42333,-0.423
13.425,-0.429
13.42667,-0.435
13.42833,-0.44
13.43,-0.44
13.43167,-0.44
13.43333,-0.43
13.435,-0.416
13.43667,-0.411
13.43833,-0.406
13.44,-0.411
13.44167,-0.422
13.44333,-0.427
13.445,-0.432
13.44667,-0.432
13.44833,-0.427
13.45,-0.417
13.45167,-0.412
13.45333,-0.412
13.455,-0.406
13.45667,-0.411
13.45833,-0.417
13.46,-0.423
13.46167,-0.428
13.46333,-0.429
13.465,-0.419
13.46667,-0.414
13.46833,-0.404
13.47,-0.404
13.47167,-0.403
13.47333,-0.408
13.475,-0.418
13.47667,-0.422
13.47833,-0.427
13.48,-0.432
13.48167,-0.427
13.48333,-0.422
13.485,-0.417
13.48667,-0.418
13.48833,-0.428
13.49,-0.429
13.49167,-0.434
13.49333,-0.44
13.495,-0.44
13.49667,-0.44
13.49833,-0.43
13.5,-0.425
13.50167,-0.425
13.50333,-0.43
13.505,-0.44
13.50667,-0.445
13.50833,-0.451
13.51,-0.457
13.51167,-0.457
13.51333,-0.453
13.515,-0.448
13.51667,-0.448
13.51833,-0.453
13.52,-0.453
13.52167,-0.457
13.52333,-0.462
13.525,-0.472
13.52667,-0.472
13.52833,-0.472
13.53,-0.473
13.53167,-0.468
13.53333,-0.464
13.535,-0.469
13.53667,-0.481
13.53833,-0.486
13.54,-0.491
13.54167,-0.497
13.54333,-0.506
13.545,-0.505
13.54667,-0.494
13.54833,-0.493
13.55,-0.487
13.55167,-0.493
13.55333,-0.494
13.555,-0.505
13.55667,-0.511
13.55833,-0.516
13.56,-0.513
13.56167,-0.514
13.56333,-0.505
13.565,-0.501
13.56667,-0.501
13.56833,-0.501
13.57,-0.506
13.57167,-0.511
13.57333,-0.521
13.575,-0.53
13.57667,-0.525
13.57833,-0.52
13.58,-0.513
13.58167,-0.513
13.58333,-0.512
13.585,-0.513
13.58667,-0.512
13.58833,-0.522
13.59,-0.527
13.59167,-0.531
13.59333,-0.531
13.595,-0.526
13.59667,-0.515
13.59833,-0.51
13.6,-0.506
13.60167,-0.51
13.60333,-0.52
13.605,-0.524
13.60667,-0.529
13.60833,-0.523
13.61,-0.517
13.61167,-0.507
13.61333,-0.501
13.615,-0.497
13.61667,-0.502
13.61833,-0.507
13.62,-0.512
13.62167,-0.527
13.62333,-0.533
13.625,-0.533
13.62667,-0.522
13.62833,-0.511
13.63,-0.505
13.63167,-0.505
13.63333,-0.504
13.635,-0.509
13.63667,-0.508
13.63833,-0.514
13.64,-0.519
13.64167,-0.509
13.64333,-0.504
13.645,-0.494
13.64667,-0.489
13.64833,-0.485
13.65,-0.485
13.65167,-0.491
13.65333,-0.496
13.655,-0.506
13.65667,-0.506
13.65833,-0.501
13.66,-0.496
13.66167,-0.485
13.66333,-0.485
13.665,-0.484
13.66667,-0.484
13.66833,-0.488
13.67,-0.498
13.67167,-0.507
13.67333,-0.512
13.675,-0.507
13.67667,-0.496
13.67833,-0.492
13.68,-0.487
13.68167,-0.492
13.68333,-0.502
13.685,-0.512
13.68667,-0.522
13.68833,-0.527
13.69,-0.526
13.69167,-0.521
13.69333,-0.521
13.695,-0.515
13.69667,-0.515
13.69833,-0.511
13.7,-0.511
13.70167,-0.515
13.70333,-0.525
13.705,-0.52
13.70667,-0.516
13.70833,-0.512
13.71,-0.512
13.71167,-0.508
13.71333,-0.513
13.715,-0.518
13.71667,-0.523
13.71833,-0.529
13.72,-0.534
13.72167,-0.539
13.72333,-0.533
13.725,-0.528
13.72667,-0.523
13.72833,-0.522
13.73,-0.523
13.73167,-0.528
13.73333,-0.538
13.735,-0.549
13.73667,-0.554
13.73833,-0.555
13.74,-0.551
13.74167,-0.544
13.74333,-0.539
13.745,-0.543
13.74667,-0.542
13.74833,-0.548
13.75,-0.558
13.75167,-0.567
13.75333,-0.572
13.755,-0.572
13.75667,-0.568
13.75833,-0.564
13.76,-0.569
13.76167,-0.574
13.76333,-0.579
13.765,-0.589
13.76667,-0.595
13.76833,-0.6
13.77,-0.606
13.77167,-0.606
13.77333,-0.595
13.775,-0.589
13.77667,-0.589
13.77833,-0.589
13.78,-0.598
