ChromatogramRI,
X:,Y:
11.37,6.386
11.37167,6.371
11.37333,6.343
11.375,6.332
11.37667,6.321
11.37833,6.315
11.38,6.314
11.38167,6.309
11.38333,6.308
11.385,6.297
11.38667,6.276
11.38833,6.265
11.39,6.24
11.39167,6.225
11.39333,6.215
11.395,6.205
11.39667,6.201
11.39833,6.196
11.4,6.192
11.40167,6.172
11.40333,6.152
11.405,6.138
11.40667,6.112
11.40833,6.098
11.41,6.088
11.41167,6.089
11.41333,6.083
11.415,6.079
11.41667,6.069
11.41833,6.059
11.42,6.038
11.42167,6.027
11.42333,6.012
11.425,5.997
11.42667,5.992
11.42833,5.988
11.43,5.988
11.43167,5.972
11.43333,5.966
11.435,5.951
11.43667,5.936
11.43833,5.921
11.44,5.9
11.44167,5.888
11.44333,5.884
11.445,5.879
11.44667,5.874
11.44833,5.859
11.45,5.849
11.45167,5.834
11.45333,5.814
11.455,5.804
11.45667,5.784
11.45833,5.774
11.46,5.77
11.46167,5.765
11.46333,5.765
11.465,5.754
11.46667,5.738
11.46833,5.718
11.47,5.698
11.47167,5.688
11.47333,5.668
11.475,5.656
11.47667,5.651
11.47833,5.647
11.48,5.642
11.48167,5.627
11.48333,5.616
11.485,5.601
11.48667,5.585
11.48833,5.57
11.49,5.556
11.49167,5.546
11.49333,5.54
11.495,5.54
11.49667,5.54
11.49833,5.525
11.5,5.504
11.50167,5.484
11.50333,5.474
11.505,5.463
11.50667,5.448
11.50833,5.443
11.51,5.443
11.51167,5.434
11.51333,5.427
11.515,5.402
11.51667,5.387
11.51833,5.363
11.52,5.348
11.52167,5.333
11.52333,5.318
11.525,5.313
11.52667,5.314
11.52833,5.309
11.53,5.305
11.53167,5.285
11.53333,5.269
11.535,5.249
11.53667,5.229
11.53833,5.225
11.54,5.21
11.54167,5.211
11.54333,5.204
11.545,5.2
11.54667,5.19
11.54833,5.174
11.55,5.159
11.55167,5.144
11.55333,5.134
11.555,5.124
11.55667,5.115
11.55833,5.106
11.56,5.101
11.56167,5.092
11.56333,5.082
11.565,5.066
11.56667,5.049
11.56833,5.024
11.57,5.01
11.57167,5.005
11.57333,4.996
11.575,4.991
11.57667,4.986
11.57833,4.975
11.58,4.965
11.58167,4.95
11.58333,4.934
11.585,4.914
11.58667,4.904
11.58833,4.898
11.59,4.893
11.59167,4.892
11.59333,4.887
11.595,4.867
11.59667,4.856
11.59833,4.836
11.6,4.814
11.60167,4.799
11.60333,4.788
11.605,4.787
11.60667,4.781
11.60833,4.781
11.61,4.775
11.61167,4.765
11.61333,4.756
11.615,4.737
11.61667,4.723
11.61833,4.703
11.62,4.693
11.62167,4.688
11.62333,4.683
11.625,4.673
11.62667,4.673
11.62833,4.663
11.63,4.648
11.63167,4.623
11.63333,4.604
11.635,4.588
11.63667,4.579
11.63833,4.574
11.64,4.569
11.64167,4.569
11.64333,4.563
11.645,4.553
11.64667,4.548
11.64833,4.524
11.65,4.503
11.65167,4.489
11.65333,4.479
11.655,4.479
11.65667,4.474
11.65833,4.463
11.66,4.458
11.66167,4.442
11.66333,4.426
11.665,4.405
11.66667,4.39
11.66833,4.38
11.67,4.375
11.67167,4.38
11.67333,4.376
11.675,4.371
11.67667,4.356
11.67833,4.342
11.68,4.328
11.68167,4.318
11.68333,4.303
11.685,4.292
11.68667,4.292
11.68833,4.291
11.69,4.28
11.69167,4.27
11.69333,4.256
11.695,4.241
11.69667,4.226
11.69833,4.211
11.7,4.201
11.70167,4.191
11.70333,4.186
11.705,4.18
11.70667,4.174
11.70833,4.164
11.71,4.148
11.71167,4.133
11.71333,4.119
11.715,4.099
11.71667,4.094
11.71833,4.089
11.72,4.089
11.72167,4.084
11.72333,4.073
11.725,4.067
11.72667,4.051
11.72833,4.035
11.73,4.024
11.73167,4.008
11.73333,3.998
11.735,3.997
11.73667,3.996
11.73833,3.991
11.74,3.981
11.74167,3.975
11.74333,3.961
11.745,3.951
11.74667,3.941
11.74833,3.932
11.75,3.926
11.75167,3.927
11.75333,3.922
11.755,3.922
11.75667,3.907
11.75833,3.892
11.76,3.873
11.76167,3.858
11.76333,3.849
11.765,3.833
11.76667,3.832
11.76833,3.831
11.77,3.824
11.77167,3.819
11.77333,3.804
11.775,3.793
11.77667,3.772
11.77833,3.757
11.78,3.752
11.78167,3.741
11.78333,3.736
11.785,3.737
11.78667,3.738
11.78833,3.733
11.79,3.724
11.79167,3.705
11.79333,3.69
11.795,3.671
11.79667,3.667
11.79833,3.652
11.8,3.652
11.80167,3.651
11.80333,3.647
11.805,3.637
11.80667,3.622
11.80833,3.608
11.81,3.588
11.81167,3.573
11.81333,3.558
11.815,3.554
11.81667,3.554
11.81833,3.555
11.82,3.55
11.82167,3.545
11.82333,3.539
11.825,3.529
11.82667,3.517
11.82833,3.503
11.83,3.493
11.83167,3.484
11.83333,3.484
11.835,3.484
11.83667,3.478
11.83833,3.473
11.84,3.458
11.84167,3.442
11.84333,3.427
11.845,3.412
11.84667,3.412
11.84833,3.407
11.85,3.407
11.85167,3.401
11.85333,3.395
11.855,3.386
11.85667,3.37
11.85833,3.355
11.86,3.34
11.86167,3.33
11.86333,3.325
11.865,3.33
11.86667,3.335
11.86833,3.33
11.87,3.33
11.87167,3.319
11.87333,3.303
11.875,3.286
11.87667,3.27
11.87833,3.266
11.88,3.266
11.88167,3.266
11.88333,3.261
11.885,3.256
11.88667,3.246
11.88833,3.241
11.89,3.221
11.89167,3.206
11.89333,3.196
11.895,3.186
11.89667,3.181
11.89833,3.186
11.9,3.181
11.90167,3.176
11.90333,3.165
11.905,3.155
11.90667,3.14
11.90833,3.129
11.91,3.119
11.91167,3.114
11.91333,3.115
11.915,3.115
11.91667,3.11
11.91833,3.1
11.92,3.09
11.92167,3.08
11.92333,3.059
11.925,3.05
11.92667,3.045
11.92833,3.04
11.93,3.045
11.93167,3.044
11.93333,3.044
11.935,3.034
11.93667,3.019
11.93833,3.014
11.94,2.998
11.94167,2.993
11.94333,2.981
11.945,2.981
11.94667,2.976
11.94833,2.972
11.95,2.962
11.95167,2.953
11.95333,2.939
11.955,2.934
11.95667,2.915
11.95833,2.904
11.96,2.894
11.96167,2.893
11.96333,2.893
11.965,2.893
11.96667,2.888
11.96833,2.879
11.97,2.869
11.97167,2.86
11.97333,2.851
11.975,2.836
11.97667,2.832
11.97833,2.838
11.98,2.845
11.98167,2.839
11.98333,2.833
11.985,2.828
11.98667,2.817
11.98833,2.807
11.99,2.791
11.99167,2.786
11.99333,2.786
11.995,2.786
11.99667,2.781
11.99833,2.776
12,2.766
12.00167,2.76
12.00333,2.745
12.005,2.74
12.00667,2.725
12.00833,2.725
12.01,2.729
12.01167,2.733
12.01333,2.732
12.015,2.726
12.01667,2.714
12.01833,2.704
12.02,2.689
12.02167,2.678
12.02333,2.668
12.025,2.663
12.02667,2.668
12.02833,2.668
12.03,2.667
12.03167,2.657
12.03333,2.642
12.035,2.632
12.03667,2.621
12.03833,2.61
12.04,2.605
12.04167,2.604
12.04333,2.604
12.045,2.609
12.04667,2.611
12.04833,2.6
12.05,2.585
12.05167,2.575
12.05333,2.561
12.055,2.556
12.05667,2.547
12.05833,2.553
12.06,2.555
12.06167,2.556
12.06333,2.557
12.065,2.548
12.06667,2.538
12.06833,2.522
12.07,2.512
12.07167,2.501
12.07333,2.496
12.075,2.496
12.07667,2.496
12.07833,2.495
12.08,2.495
12.08167,2.485
12.08333,2.475
12.085,2.465
12.08667,2.455
12.08833,2.443
12.09,2.443
12.09167,2.447
12.09333,2.453
12.095,2.446
12.09667,2.44
12.09833,2.425
12.1,2.41
12.10167,2.4
12.10333,2.395
12.105,2.395
12.10667,2.4
12.10833,2.405
12.11,2.41
12.11167,2.4
12.11333,2.395
12.115,2.381
12.11667,2.366
12.11833,2.361
12.12,2.356
12.12167,2.356
12.12333,2.36
12.125,2.365
12.12667,2.36
12.12833,2.355
12.13,2.344
12.13167,2.339
12.13333,2.334
12.135,2.323
12.13667,2.319
12.13833,2.314
12.14,2.318
12.14167,2.318
12.14333,2.314
12.145,2.309
12.14667,2.3
12.14833,2.283
12.15,2.273
12.15167,2.258
12.15333,2.254
12.155,2.254
12.15667,2.265
12.15833,2.27
12.16,2.266
12.16167,2.256
12.16333,2.256
12.165,2.246
12.16667,2.23
12.16833,2.225
12.17,2.225
12.17167,2.225
12.17333,2.225
12.175,2.225
12.17667,2.219
12.17833,2.214
12.18,2.204
12.18167,2.184
12.18333,2.169
12.185,2.164
12.18667,2.164
12.18833,2.17
12.19,2.175
12.19167,2.18
12.19333,2.175
12.195,2.166
12.19667,2.156
12.19833,2.139
12.2,2.134
12.20167,2.123
12.20333,2.122
12.205,2.132
12.20667,2.137
12.20833,2.137
12.21,2.128
12.21167,2.119
12.21333,2.109
12.215,2.099
12.21667,2.098
12.21833,2.097
12.22,2.107
12.22167,2.112
12.22333,2.117
12.225,2.112
12.22667,2.107
12.22833,2.096
12.23,2.086
12.23167,2.064
12.23333,2.049
12.235,2.053
12.23667,2.059
12.23833,2.064
12.24,2.071
12.24167,2.065
12.24333,2.055
12.245,2.045
12.24667,2.04
12.24833,2.026
12.25,2.021
12.25167,2.022
12.25333,2.026
12.255,2.026
12.25667,2.021
12.25833,2.02
12.26,2.01
12.26167,2
12.26333,1.989
12.265,1.979
12.26667,1.974
12.26833,1.979
12.27,1.979
12.27167,1.979
12.27333,1.975
12.275,1.97
12.27667,1.965
12.27833,1.955
12.28,1.95
12.28167,1.942
12.28333,1.947
12.285,1.952
12.28667,1.957
12.28833,1.957
12.29,1.958
12.29167,1.954
12.29333,1.939
12.295,1.929
12.29667,1.924
12.29833,1.914
12.3,1.919
12.30167,1.925
12.30333,1.93
12.305,1.93
12.30667,1.924
12.30833,1.918
12.31,1.903
12.31167,1.894
12.31333,1.889
12.315,1.885
12.31667,1.886
12.31833,1.892
12.32,1.903
12.32167,1.903
12.32333,1.899
12.325,1.894
12.32667,1.888
12.32833,1.874
12.33,1.869
12.33167,1.865
12.33333,1.87
12.335,1.881
12.33667,1.881
12.33833,1.876
12.34,1.87
12.34167,1.859
12.34333,1.843
12.345,1.837
12.34667,1.832
12.34833,1.837
12.35,1.842
12.35167,1.847
12.35333,1.848
12.355,1.844
12.35667,1.838
12.35833,1.833
12.36,1.822
12.36167,1.812
12.36333,1.807
12.365,1.807
12.36667,1.807
12.36833,1.812
12.37,1.813
12.37167,1.808
12.37333,1.799
12.375,1.79
12.37667,1.785
12.37833,1.781
12.38,1.775
12.38167,1.786
12.38333,1.791
12.385,1.79
12.38667,1.796
12.38833,1.791
12.39,1.781
12.39167,1.77
12.39333,1.761
12.395,1.756
12.39667,1.755
12.39833,1.765
12.4,1.775
12.40167,1.77
12.40333,1.764
12.405,1.759
12.40667,1.754
12.40833,1.748
12.41,1.737
12.41167,1.732
12.41333,1.731
12.415,1.736
12.41667,1.741
12.41833,1.745
12.42,1.74
12.42167,1.735
12.42333,1.729
12.425,1.725
12.42667,1.715
12.42833,1.716
12.43,1.716
12.43167,1.731
12.43333,1.736
12.435,1.735
12.43667,1.73
12.43833,1.725
12.44,1.709
12.44167,1.704
12.44333,1.703
12.445,1.707
12.44667,1.712
12.44833,1.722
12.45,1.718
12.45167,1.718
12.45333,1.708
12.455,1.699
12.45667,1.683
12.45833,1.672
12.46,1.667
12.46167,1.672
12.46333,1.676
12.465,1.681
12.46667,1.681
12.46833,1.677
12.47,1.677
12.47167,1.672
12.47333,1.658
12.475,1.648
12.47667,1.648
12.47833,1.654
12.48,1.664
12.48167,1.669
12.48333,1.679
12.485,1.675
12.48667,1.665
12.48833,1.66
12.49,1.645
12.49167,1.64
12.49333,1.64
12.495,1.645
12.49667,1.649
12.49833,1.65
12.5,1.654
12.50167,1.649
12.50333,1.639
12.505,1.634
12.50667,1.624
12.50833,1.619
12.51,1.624
12.51167,1.634
12.51333,1.639
12.515,1.644
12.51667,1.643
12.51833,1.638
12.52,1.628
12.52167,1.624
12.52333,1.606
12.525,1.601
12.52667,1.605
12.52833,1.616
12.53,1.62
12.53167,1.625
12.53333,1.626
12.535,1.62
12.53667,1.61
12.53833,1.61
12.54,1.605
12.54167,1.605
12.54333,1.605
12.545,1.61
12.54667,1.615
12.54833,1.621
12.55,1.615
12.55167,1.614
12.55333,1.614
12.555,1.608
12.55667,1.603
12.55833,1.607
12.56,1.613
12.56167,1.618
12.56333,1.623
12.565,1.622
12.56667,1.617
12.56833,1.612
12.57,1.606
12.57167,1.602
12.57333,1.601
12.575,1.6
12.57667,1.605
12.57833,1.61
12.58,1.614
12.58167,1.603
12.58333,1.593
12.585,1.583
12.58667,1.579
12.58833,1.574
12.59,1.575
12.59167,1.586
12.59333,1.595
12.595,1.596
12.59667,1.601
12.59833,1.601
12.6,1.591
12.60167,1.581
12.60333,1.571
12.605,1.566
12.60667,1.571
12.60833,1.578
12.61,1.583
12.61167,1.592
12.61333,1.592
12.615,1.586
12.61667,1.587
12.61833,1.576
12.62,1.572
12.62167,1.567
12.62333,1.573
12.625,1.578
12.62667,1.583
12.62833,1.589
12.63,1.59
12.63167,1.586
12.63333,1.582
12.635,1.577
12.63667,1.572
12.63833,1.572
12.64,1.576
12.64167,1.586
12.64333,1.591
12.645,1.591
12.64667,1.586
12.64833,1.586
12.65,1.582
12.65167,1.578
12.65333,1.568
12.655,1.573
12.65667,1.584
12.65833,1.594
12.66,1.599
12.66167,1.594
12.66333,1.594
12.665,1.59
12.66667,1.585
12.66833,1.58
12.67,1.575
12.67167,1.579
12.67333,1.589
12.675,1.599
12.67667,1.603
12.67833,1.598
12.68,1.598
12.68167,1.594
12.68333,1.584
12.685,1.574
12.68667,1.569
12.68833,1.574
12.69,1.589
12.69167,1.599
12.69333,1.608
12.695,1.607
12.69667,1.612
12.69833,1.596
12.7,1.59
12.70167,1.584
12.70333,1.583
12.705,1.588
12.70667,1.594
12.70833,1.599
12.71,1.599
12.71167,1.594
12.71333,1.593
12.715,1.588
12.71667,1.582
12.71833,1.581
12.72,1.591
12.72167,1.596
12.72333,1.612
12.725,1.617
12.72667,1.613
12.72833,1.607
12.73,1.608
12.73167,1.603
12.73333,1.602
12.735,1.603
12.73667,1.613
12.73833,1.614
12.74,1.624
12.74167,1.629
12.74333,1.628
12.745,1.627
12.74667,1.627
12.74833,1.623
12.75,1.618
12.75167,1.618
12.75333,1.624
12.755,1.624
12.75667,1.629
12.75833,1.633
12.76,1.628
12.76167,1.626
12.76333,1.621
12.765,1.615
12.76667,1.61
12.76833,1.615
12.77,1.62
12.77167,1.626
12.77333,1.636
12.775,1.637
12.77667,1.633
12.77833,1.628
12.78,1.624
12.78167,1.619
12.78333,1.62
12.785,1.625
12.78667,1.635
12.78833,1.64
12.79,1.641
12.79167,1.636
12.79333,1.632
12.795,1.623
12.79667,1.623
12.79833,1.617
12.8,1.622
12.80167,1.627
12.80333,1.637
12.805,1.642
12.80667,1.646
12.80833,1.64
12.81,1.634
12.81167,1.634
12.81333,1.629
12.815,1.623
12.81667,1.622
12.81833,1.626
12.82,1.637
12.82167,1.637
12.82333,1.638
12.825,1.638
12.82667,1.628
12.82833,1.623
12.83,1.613
12.83167,1.607
12.83333,1.618
12.835,1.628
12.83667,1.632
12.83833,1.637
12.84,1.642
12.84167,1.642
12.84333,1.638
12.845,1.634
12.84667,1.629
12.84833,1.629
12.85,1.634
12.85167,1.638
12.85333,1.643
12.855,1.648
12.85667,1.647
12.85833,1.643
12.86,1.638
12.86167,1.633
12.86333,1.628
12.865,1.633
12.86667,1.639
12.86833,1.639
12.87,1.649
12.87167,1.649
12.87333,1.65
12.875,1.644
12.87667,1.639
12.87833,1.634
12.88,1.629
12.88167,1.634
12.88333,1.644
12.885,1.649
12.88667,1.655
12.88833,1.65
12.89,1.649
12.89167,1.644
12.89333,1.633
12.895,1.628
12.89667,1.628
12.89833,1.629
12.9,1.639
12.90167,1.649
12.90333,1.655
12.905,1.66
12.90667,1.655
12.90833,1.654
12.91,1.649
12.91167,1.644
12.91333,1.649
12.915,1.649
12.91667,1.659
12.91833,1.665
12.92,1.665
12.92167,1.665
12.92333,1.659
12.925,1.654
12.92667,1.654
12.92833,1.648
12.93,1.653
12.93167,1.659
12.93333,1.665
12.935,1.67
12.93667,1.67
12.93833,1.665
12.94,1.66
12.94167,1.655
12.94333,1.65
12.945,1.645
12.94667,1.646
12.94833,1.651
12.95,1.656
12.95167,1.662
12.95333,1.662
12.955,1.657
12.95667,1.648
12.95833,1.637
12.96,1.632
12.96167,1.632
12.96333,1.632
12.965,1.646
12.96667,1.651
12.96833,1.652
12.97,1.648
12.97167,1.644
12.97333,1.635
12.975,1.63
12.97667,1.615
12.97833,1.615
12.98,1.621
12.98167,1.631
12.98333,1.631
12.985,1.636
12.98667,1.626
12.98833,1.621
12.99,1.614
12.99167,1.608
12.99333,1.607
12.995,1.611
12.99667,1.611
12.99833,1.621
13,1.622
13.00167,1.616
13.00333,1.605
13.005,1.6
13.00667,1.589
13.00833,1.575
13.01,1.57
13.01167,1.571
13.01333,1.577
13.015,1.582
13.01667,1.582
13.01833,1.576
13.02,1.576
13.02167,1.57
13.02333,1.559
13.025,1.548
13.02667,1.543
13.02833,1.542
13.03,1.547
13.03167,1.553
13.03333,1.548
13.035,1.543
13.03667,1.532
13.03833,1.527
13.04,1.517
13.04167,1.513
13.04333,1.507
13.045,1.513
13.04667,1.518
13.04833,1.518
13.05,1.518
13.05167,1.514
13.05333,1.499
13.055,1.494
13.05667,1.475
13.05833,1.47
13.06,1.465
13.06167,1.476
13.06333,1.481
13.065,1.487
13.06667,1.482
13.06833,1.477
13.07,1.461
13.07167,1.457
13.07333,1.447
13.075,1.448
13.07667,1.448
13.07833,1.453
13.08,1.453
13.08167,1.458
13.08333,1.452
13.085,1.441
13.08667,1.44
13.08833,1.43
13.09,1.42
13.09167,1.42
13.09333,1.43
13.095,1.435
13.09667,1.44
13.09833,1.44
13.1,1.435
13.10167,1.425
13.10333,1.415
13.105,1.41
13.10667,1.401
13.10833,1.411
13.11,1.417
13.11167,1.423
13.11333,1.428
13.115,1.418
13.11667,1.409
13.11833,1.404
13.12,1.395
13.12167,1.389
13.12333,1.389
13.125,1.395
13.12667,1.405
13.12833,1.41
13.13,1.41
13.13167,1.41
13.13333,1.405
13.135,1.395
13.13667,1.383
13.13833,1.373
13.14,1.373
13.14167,1.378
13.14333,1.383
13.145,1.389
13.14667,1.389
13.14833,1.384
13.15,1.379
13.15167,1.369
13.15333,1.364
13.155,1.364
13.15667,1.365
13.15833,1.375
13.16,1.38
13.16167,1.385
13.16333,1.385
13.165,1.385
13.16667,1.38
13.16833,1.379
13.17,1.379
13.17167,1.378
13.17333,1.382
13.175,1.392
13.17667,1.401
13.17833,1.401
13.18,1.401
13.18167,1.397
13.18333,1.386
13.185,1.381
13.18667,1.381
13.18833,1.382
13.19,1.387
13.19167,1.394
13.19333,1.405
13.195,1.41
13.19667,1.41
13.19833,1.406
13.2,1.402
13.20167,1.403
13.20333,1.403
13.205,1.408
13.20667,1.418
13.20833,1.427
13.21,1.431
13.21167,1.431
13.21333,1.431
13.215,1.421
13.21667,1.415
13.21833,1.409
13.22,1.405
13.22167,1.41
13.22333,1.415
13.225,1.424
13.22667,1.423
13.22833,1.422
13.23,1.422
13.23167,1.413
13.23333,1.408
13.235,1.402
13.23667,1.401
13.23833,1.41
13.24,1.419
13.24167,1.423
13.24333,1.418
13.245,1.423
13.24667,1.423
13.24833,1.417
13.25,1.406
13.25167,1.401
13.25333,1.406
13.255,1.415
13.25667,1.42
13.25833,1.425
13.26,1.425
13.26167,1.42
13.26333,1.415
13.265,1.41
13.26667,1.404
13.26833,1.398
13.27,1.399
13.27167,1.399
13.27333,1.409
13.275,1.414
13.27667,1.413
13.27833,1.413
13.28,1.408
13.28167,1.398
13.28333,1.394
13.285,1.394
13.28667,1.409
13.28833,1.414
13.29,1.425
13.29167,1.43
13.29333,1.426
13.295,1.416
13.29667,1.407
13.29833,1.397
13.3,1.397
13.30167,1.396
13.30333,1.401
13.305,1.401
13.30667,1.406
13.30833,1.402
13.31,1.392
13.31167,1.381
13.31333,1.376
13.315,1.371
13.31667,1.366
13.31833,1.377
13.32,1.382
13.32167,1.388
13.32333,1.393
13.325,1.389
13.32667,1.384
13.32833,1.374
13.33,1.365
13.33167,1.354
13.33333,1.348
13.335,1.347
13.33667,1.352
13.33833,1.362
13.34,1.367
13.34167,1.372
13.34333,1.367
13.345,1.362
13.34667,1.353
13.34833,1.348
13.35,1.342
13.35167,1.347
13.35333,1.357
13.355,1.362
13.35667,1.372
13.35833,1.367
13.36,1.356
13.36167,1.347
13.36333,1.347
13.365,1.341
13.36667,1.341
13.36833,1.351
13.37,1.356
13.37167,1.361
13.37333,1.351
13.375,1.345
13.37667,1.34
13.37833,1.336
13.38,1.326
13.38167,1.327
13.38333,1.327
13.385,1.332
13.38667,1.338
13.38833,1.337
13.39,1.333
13.39167,1.328
13.39333,1.318
13.395,1.313
13.39667,1.307
13.39833,1.307
13.4,1.313
13.40167,1.324
13.40333,1.334
13.405,1.335
13.40667,1.336
13.40833,1.326
13.41,1.32
13.41167,1.309
13.41333,1.309
13.415,1.315
13.41667,1.32
13.41833,1.329
13.42,1.329
13.42167,1.334
13.42333,1.333
13.425,1.323
13.42667,1.313
13.42833,1.303
13.43,1.298
13.43167,1.303
13.43333,1.308
13.435,1.314
13.43667,1.32
13.43833,1.32
13.44,1.315
13.44167,1.309
13.44333,1.3
13.445,1.3
13.44667,1.3
13.44833,1.31
13.45,1.315
13.45167,1.325
13.45333,1.325
13.455,1.325
13.45667,1.315
13.45833,1.309
13.46,1.304
13.46167,1.304
13.46333,1.298
13.465,1.304
13.46667,1.309
13.46833,1.308
13.47,1.308
13.47167,1.307
13.47333,1.298
13.475,1.294
13.47667,1.284
13.47833,1.279
13.48,1.279
13.48167,1.284
13.48333,1.294
13.485,1.294
13.48667,1.299
13.48833,1.298
13.49,1.287
13.49167,1.277
13.49333,1.271
13.495,1.27
13.49667,1.275
13.49833,1.289
13.5,1.289
13.50167,1.289
13.50333,1.29
13.505,1.29
13.50667,1.28
13.50833,1.276
13.51,1.271
13.51167,1.27
13.51333,1.275
13.515,1.275
13.51667,1.279
13.51833,1.279
13.52,1.278
13.52167,1.269
13.52333,1.265
13.525,1.255
13.52667,1.251
13.52833,1.251
13.53,1.247
13.53167,1.258
13.53333,1.263
13.535,1.262
13.53667,1.258
13.53833,1.258
13.54,1.248
13.54167,1.239
13.54333,1.233
13.545,1.24
13.54667,1.245
13.54833,1.25
13.55,1.256
13.55167,1.251
13.55333,1.241
13.555,1.241
13.55667,1.231
13.55833,1.226
13.56,1.222
13.56167,1.222
13.56333,1.233
13.565,1.245
13.56667,1.24
13.56833,1.235
13.57,1.23
13.57167,1.224
13.57333,1.214
13.575,1.208
13.57667,1.208
13.57833,1.222
13.58,1.23
13.58167,1.241
13.58333,1.245
13.585,1.24
13.58667,1.234
13.58833,1.229
13.59,1.228
13.59167,1.228
13.59333,1.233
13.595,1.238
13.59667,1.238
13.59833,1.248
13.6,1.244
13.60167,1.239
13.60333,1.233
13.605,1.234
13.60667,1.23
13.60833,1.231
13.61,1.242
13.61167,1.253
13.61333,1.263
13.615,1.263
13.61667,1.257
13.61833,1.251
13.62,1.246
13.62167,1.246
13.62333,1.241
13.625,1.246
13.62667,1.251
13.62833,1.267
13.63,1.267
13.63167,1.267
13.63333,1.272
13.635,1.272
13.63667,1.267
13.63833,1.267
13.64,1.272
13.64167,1.277
13.64333,1.286
13.645,1.294
13.64667,1.299
13.64833,1.304
13.65,1.304
13.65167,1.294
13.65333,1.284
13.655,1.28
13.65667,1.285
13.65833,1.285
13.66,1.289
13.66167,1.299
13.66333,1.304
13.665,1.304
13.66667,1.3
13.66833,1.295
13.67,1.29
13.67167,1.291
13.67333,1.286
13.675,1.296
13.67667,1.301
13.67833,1.311
13.68,1.311
13.68167,1.31
13.68333,1.305
13.685,1.299
13.68667,1.298
13.68833,1.293
13.69,1.294
13.69167,1.299
13.69333,1.304
13.695,1.307
13.69667,1.313
13.69833,1.301
13.7,1.294
13.70167,1.284
13.70333,1.279
13.705,1.284
13.70667,1.284
13.70833,1.289
13.71,1.29
13.71167,1.296
13.71333,1.301
13.715,1.302
13.71667,1.292
13.71833,1.282
13.72,1.278
13.72167,1.273
13.72333,1.278
13.725,1.288
13.72667,1.294
13.72833,1.299
13.73,1.299
13.73167,1.288
13.73333,1.282
13.735,1.277
13.73667,1.271
13.73833,1.271
13.74,1.276
13.74167,1.281
13.74333,1.281
13.745,1.276
13.74667,1.271
13.74833,1.262
13.75,1.257
13.75167,1.252
13.75333,1.253
13.755,1.253
13.75667,1.259
13.75833,1.264
13.76,1.265
13.76167,1.261
13.76333,1.252
13.765,1.247
13.76667,1.231
13.76833,1.226
13.77,1.22
13.77167,1.22
13.77333,1.229
13.775,1.233
13.77667,1.238
13.77833,1.232
13.78,1.226
13.78167,1.221
13.78333,1.212
13.785,1.207
13.78667,1.203
13.78833,1.208
13.79,1.218
13.79167,1.228
13.79333,1.228
13.795,1.227
13.79667,1.217
13.79833,1.207
13.8,1.202
13.80167,1.201
13.80333,1.201
13.805,1.201
13.80667,1.206
13.80833,1.206
13.81,1.201
13.81167,1.196
13.81333,1.191
13.815,1.187
13.81667,1.188
13.81833,1.188
13.82,1.198
13.82167,1.213
13.82333,1.223
13.825,1.228
13.82667,1.228
13.82833,1.228
13.83,1.222
13.83167,1.211
13.83333,1.205
13.835,1.205
13.83667,1.21
13.83833,1.221
13.84,1.227
13.84167,1.232
13.84333,1.228
13.845,1.224
13.84667,1.224
13.84833,1.223
13.85,1.223
13.85167,1.232
13.85333,1.252
13.855,1.262
13.85667,1.277
13.85833,1.282
13.86,1.282
13.86167,1.286
13.86333,1.28
13.865,1.29
13.86667,1.3
13.86833,1.312
13.87,1.327
13.87167,1.336
13.87333,1.356
13.875,1.366
13.87667,1.37
13.87833,1.375
13.88,1.381
13.88167,1.387
13.88333,1.402
13.885,1.417
13.88667,1.438
13.88833,1.449
13.89,1.47
13.89167,1.486
13.89333,1.496
13.895,1.506
13.89667,1.51
13.89833,1.529
13.9,1.545
13.90167,1.57
13.90333,1.596
13.905,1.622
13.90667,1.642
13.90833,1.657
13.91,1.673
13.91167,1.688
13.91333,1.699
13.915,1.73
13.91667,1.755
13.91833,1.796
13.92,1.831
13.92167,1.852
13.92333,1.886
13.925,1.907
13.92667,1.928
13.92833,1.949
13.93,1.969
13.93167,1.999
13.93333,2.04
13.935,2.08
13.93667,2.121
13.93833,2.145
13.94,2.186
13.94167,2.211
13.94333,2.247
13.945,2.277
13.94667,2.308
13.94833,2.358
13.95,2.405
13.95167,2.445
13.95333,2.492
13.955,2.522
13.95667,2.573
13.95833,2.607
13.96,2.638
13.96167,2.673
13.96333,2.704
13.965,2.764
13.96667,2.809
13.96833,2.86
13.97,2.905
13.97167,2.94
13.97333,2.99
13.975,3.031
13.97667,3.072
13.97833,3.106
13.98,3.141
13.98167,3.207
13.98333,3.268
13.985,3.313
13.98667,3.363
13.98833,3.398
13.99,3.447
13.99167,3.481
13.99333,3.52
13.995,3.56
13.99667,3.601
13.99833,3.661
14,3.712
14.00167,3.763
14.00333,3.807
14.005,3.843
14.00667,3.884
14.00833,3.919
14.01,3.959
14.01167,4.001
14.01333,4.031
14.015,4.081
14.01667,4.125
14.01833,4.171
14.02,4.212
14.02167,4.242
14.02333,4.283
14.025,4.319
14.02667,4.345
14.02833,4.382
14.03,4.408
14.03167,4.464
14.03333,4.5
14.035,4.531
14.03667,4.556
14.03833,4.57
14.04,4.6
14.04167,4.614
14.04333,4.634
14.045,4.654
14.04667,4.675
14.04833,4.711
14.05,4.741
14.05167,4.767
14.05333,4.777
14.055,4.792
14.05667,4.807
14.05833,4.811
