ChromatogramRI,
X:,Y:
10.93167,12.894
10.93333,12.89
10.935,12.886
10.93667,12.887
10.93833,12.891
10.94,12.897
10.94167,12.902
10.94333,12.896
10.945,12.897
10.94667,12.881
10.94833,12.866
10.95,12.851
10.95167,12.846
10.95333,12.845
10.955,12.849
10.95667,12.853
10.95833,12.847
10.96,12.841
10.96167,12.826
10.96333,12.815
10.965,12.801
10.96667,12.795
10.96833,12.785
10.97,12.786
10.97167,12.787
10.97333,12.787
10.975,12.782
10.97667,12.771
10.97833,12.756
10.98,12.74
10.98167,12.725
10.98333,12.714
10.985,12.71
10.98667,12.704
10.98833,12.705
10.99,12.701
10.99167,12.692
10.99333,12.684
10.995,12.675
10.99667,12.66
10.99833,12.651
11,12.635
11.00167,12.636
11.00333,12.636
11.005,12.632
11.00667,12.622
11.00833,12.613
11.01,12.593
11.01167,12.578
11.01333,12.557
11.015,12.536
11.01667,12.526
11.01833,12.525
11.02,12.52
11.02167,12.515
11.02333,12.51
11.025,12.504
11.02667,12.488
11.02833,12.468
11.03,12.448
11.03167,12.433
11.03333,12.429
11.035,12.423
11.03667,12.423
11.03833,12.414
11.04,12.403
11.04167,12.388
11.04333,12.373
11.045,12.358
11.04667,12.348
11.04833,12.327
11.05,12.322
11.05167,12.317
11.05333,12.307
11.055,12.296
11.05667,12.286
11.05833,12.277
11.06,12.257
11.06167,12.232
11.06333,12.207
11.065,12.193
11.06667,12.183
11.06833,12.177
11.07,12.173
11.07167,12.163
11.07333,12.153
11.075,12.134
11.07667,12.108
11.07833,12.087
11.08,12.067
11.08167,12.057
11.08333,12.053
11.085,12.043
11.08667,12.039
11.08833,12.029
11.09,12.008
11.09167,11.988
11.09333,11.967
11.095,11.946
11.09667,11.931
11.09833,11.922
11.1,11.917
11.10167,11.902
11.10333,11.897
11.105,11.877
11.10667,11.855
11.10833,11.829
11.11,11.808
11.11167,11.781
11.11333,11.765
11.115,11.755
11.11667,11.751
11.11833,11.741
11.12,11.731
11.12167,11.71
11.12333,11.696
11.125,11.67
11.12667,11.649
11.12833,11.628
11.13,11.603
11.13167,11.592
11.13333,11.581
11.135,11.57
11.13667,11.555
11.13833,11.54
11.14,11.52
11.14167,11.494
11.14333,11.468
11.145,11.444
11.14667,11.434
11.14833,11.423
11.15,11.413
11.15167,11.398
11.15333,11.378
11.155,11.359
11.15667,11.339
11.15833,11.309
11.16,11.284
11.16167,11.259
11.16333,11.244
11.165,11.234
11.16667,11.224
11.16833,11.209
11.17,11.183
11.17167,11.158
11.17333,11.133
11.175,11.102
11.17667,11.077
11.17833,11.057
11.18,11.04
11.18167,11.036
11.18333,11.021
11.185,11.006
11.18667,10.986
11.18833,10.959
11.19,10.933
11.19167,10.908
11.19333,10.887
11.195,10.861
11.19667,10.845
11.19833,10.835
11.2,10.82
11.20167,10.805
11.20333,10.785
11.205,10.759
11.20667,10.734
11.20833,10.709
11.21,10.684
11.21167,10.663
11.21333,10.647
11.215,10.632
11.21667,10.621
11.21833,10.599
11.22,10.572
11.22167,10.547
11.22333,10.515
11.225,10.49
11.22667,10.464
11.22833,10.444
11.23,10.429
11.23167,10.419
11.23333,10.399
11.235,10.38
11.23667,10.355
11.23833,10.32
11.24,10.295
11.24167,10.269
11.24333,10.244
11.245,10.229
11.24667,10.22
11.24833,10.205
11.25,10.181
11.25167,10.156
11.25333,10.12
11.255,10.09
11.25667,10.054
11.25833,10.029
11.26,10.009
11.26167,9.988
11.26333,9.972
11.265,9.956
11.26667,9.937
11.26833,9.917
11.27,9.891
11.27167,9.866
11.27333,9.836
11.275,9.82
11.27667,9.8
11.27833,9.785
11.28,9.77
11.28167,9.749
11.28333,9.723
11.285,9.698
11.28667,9.668
11.28833,9.638
11.29,9.613
11.29167,9.591
11.29333,9.581
11.295,9.566
11.29667,9.545
11.29833,9.53
11.3,9.499
11.30167,9.469
11.30333,9.434
11.305,9.409
11.30667,9.39
11.30833,9.37
11.31,9.356
11.31167,9.341
11.31333,9.321
11.315,9.3
11.31667,9.269
11.31833,9.244
11.32,9.207
11.32167,9.177
11.32333,9.152
11.325,9.131
11.32667,9.111
11.32833,9.101
11.33,9.081
11.33167,9.055
11.33333,9.03
11.335,9.001
11.33667,8.975
11.33833,8.951
11.34,8.922
11.34167,8.901
11.34333,8.887
11.345,8.867
11.34667,8.841
11.34833,8.815
11.35,8.79
11.35167,8.758
11.35333,8.732
11.355,8.702
11.35667,8.675
11.35833,8.655
11.36,8.64
11.36167,8.625
11.36333,8.604
11.365,8.579
11.36667,8.553
11.36833,8.518
11.37,8.488
11.37167,8.457
11.37333,8.433
11.375,8.418
11.37667,8.403
11.37833,8.383
11.38,8.363
11.38167,8.337
11.38333,8.312
11.385,8.277
11.38667,8.248
11.38833,8.227
11.39,8.207
11.39167,8.192
11.39333,8.177
11.395,8.161
11.39667,8.134
11.39833,8.104
11.4,8.071
11.40167,8.04
11.40333,8.014
11.405,7.988
11.40667,7.973
11.40833,7.958
11.41,7.934
11.41167,7.913
11.41333,7.884
11.415,7.854
11.41667,7.824
11.41833,7.794
11.42,7.763
11.42167,7.748
11.42333,7.738
11.425,7.722
11.42667,7.696
11.42833,7.671
11.43,7.647
11.43167,7.611
11.43333,7.581
11.435,7.55
11.43667,7.52
11.43833,7.5
11.44,7.485
11.44167,7.469
11.44333,7.45
11.445,7.425
11.44667,7.406
11.44833,7.37
11.45,7.34
11.45167,7.31
11.45333,7.285
11.455,7.271
11.45667,7.251
11.45833,7.231
11.46,7.211
11.46167,7.187
11.46333,7.156
11.465,7.121
11.46667,7.091
11.46833,7.063
11.47,7.043
11.47167,7.028
11.47333,7.017
11.475,6.998
11.47667,6.974
11.47833,6.944
11.48,6.913
11.48167,6.883
11.48333,6.852
11.485,6.831
11.48667,6.81
11.48833,6.789
11.49,6.774
11.49167,6.753
11.49333,6.732
11.495,6.706
11.49667,6.676
11.49833,6.645
11.5,6.619
11.50167,6.598
11.50333,6.578
11.505,6.562
11.50667,6.543
11.50833,6.523
11.51,6.493
11.51167,6.462
11.51333,6.437
11.515,6.405
11.51667,6.381
11.51833,6.361
11.52,6.341
11.52167,6.335
11.52333,6.316
11.525,6.295
11.52667,6.27
11.52833,6.245
11.53,6.215
11.53167,6.186
11.53333,6.155
11.535,6.135
11.53667,6.12
11.53833,6.104
11.54,6.088
11.54167,6.063
11.54333,6.026
11.545,5.996
11.54667,5.966
11.54833,5.935
11.55,5.91
11.55167,5.895
11.55333,5.879
11.555,5.868
11.55667,5.853
11.55833,5.828
11.56,5.807
11.56167,5.776
11.56333,5.741
11.565,5.71
11.56667,5.69
11.56833,5.676
11.57,5.667
11.57167,5.651
11.57333,5.627
11.575,5.602
11.57667,5.571
11.57833,5.541
11.58,5.512
11.58167,5.487
11.58333,5.472
11.585,5.457
11.58667,5.447
11.58833,5.427
11.59,5.406
11.59167,5.375
11.59333,5.348
11.595,5.323
11.59667,5.292
11.59833,5.27
11.6,5.255
11.60167,5.24
11.60333,5.229
11.605,5.214
11.60667,5.192
11.60833,5.167
11.61,5.142
11.61167,5.115
11.61333,5.084
11.615,5.058
11.61667,5.043
11.61833,5.033
11.62,5.014
11.62167,4.994
11.62333,4.969
11.625,4.948
11.62667,4.919
11.62833,4.894
11.63,4.864
11.63167,4.844
11.63333,4.829
11.635,4.813
11.63667,4.798
11.63833,4.779
11.64,4.759
11.64167,4.732
11.64333,4.707
11.645,4.677
11.64667,4.651
11.64833,4.631
11.65,4.621
11.65167,4.606
11.65333,4.596
11.655,4.57
11.65667,4.554
11.65833,4.525
11.66,4.494
11.66167,4.47
11.66333,4.445
11.665,4.425
11.66667,4.41
11.66833,4.4
11.67,4.384
11.67167,4.364
11.67333,4.337
11.675,4.307
11.67667,4.28
11.67833,4.26
11.68,4.245
11.68167,4.235
11.68333,4.226
11.685,4.212
11.68667,4.197
11.68833,4.172
11.69,4.152
11.69167,4.126
11.69333,4.097
11.695,4.072
11.69667,4.051
11.69833,4.041
11.7,4.036
11.70167,4.025
11.70333,4.005
11.705,3.979
11.70667,3.955
11.70833,3.93
11.71,3.904
11.71167,3.884
11.71333,3.869
11.715,3.859
11.71667,3.849
11.71833,3.833
11.72,3.807
11.72167,3.787
11.72333,3.762
11.725,3.736
11.72667,3.715
11.72833,3.7
11.73,3.686
11.73167,3.675
11.73333,3.665
11.735,3.649
11.73667,3.629
11.73833,3.604
11.74,3.578
11.74167,3.553
11.74333,3.528
11.745,3.511
11.74667,3.5
11.74833,3.49
11.75,3.475
11.75167,3.46
11.75333,3.44
11.755,3.41
11.75667,3.385
11.75833,3.359
11.76,3.34
11.76167,3.329
11.76333,3.324
11.765,3.319
11.76667,3.304
11.76833,3.278
11.77,3.258
11.77167,3.234
11.77333,3.214
11.775,3.194
11.77667,3.179
11.77833,3.17
11.78,3.16
11.78167,3.151
11.78333,3.135
11.785,3.12
11.78667,3.1
11.78833,3.08
11.79,3.054
11.79167,3.034
11.79333,3.013
11.795,3.004
11.79667,2.988
11.79833,2.984
11.8,2.97
11.80167,2.95
11.80333,2.925
11.805,2.903
11.80667,2.878
11.80833,2.858
11.81,2.847
11.81167,2.841
11.81333,2.829
11.815,2.814
11.81667,2.798
11.81833,2.782
11.82,2.76
11.82167,2.735
11.82333,2.71
11.825,2.695
11.82667,2.685
11.82833,2.68
11.83,2.675
11.83167,2.665
11.83333,2.645
11.835,2.625
11.83667,2.599
11.83833,2.579
11.84,2.559
11.84167,2.545
11.84333,2.53
11.845,2.526
11.84667,2.515
11.84833,2.501
11.85,2.486
11.85167,2.465
11.85333,2.449
11.855,2.43
11.85667,2.405
11.85833,2.391
11.86,2.384
11.86167,2.38
11.86333,2.37
11.865,2.355
11.86667,2.336
11.86833,2.316
11.87,2.296
11.87167,2.271
11.87333,2.257
11.875,2.246
11.87667,2.241
11.87833,2.235
11.88,2.221
11.88167,2.21
11.88333,2.19
11.885,2.164
11.88667,2.138
11.88833,2.123
11.89,2.103
11.89167,2.098
11.89333,2.093
11.895,2.082
11.89667,2.077
11.89833,2.061
11.9,2.046
11.90167,2.025
11.90333,1.998
11.905,1.983
11.90667,1.973
11.90833,1.962
11.91,1.957
11.91167,1.952
11.91333,1.942
11.915,1.931
11.91667,1.911
11.91833,1.89
11.92,1.869
11.92167,1.852
11.92333,1.847
11.925,1.843
11.92667,1.834
11.92833,1.83
11.93,1.815
11.93167,1.8
11.93333,1.779
11.935,1.759
11.93667,1.744
11.93833,1.729
11.94,1.719
11.94167,1.72
11.94333,1.71
11.945,1.7
11.94667,1.686
11.94833,1.672
11.95,1.657
11.95167,1.638
11.95333,1.618
11.955,1.608
11.95667,1.603
11.95833,1.603
11.96,1.592
11.96167,1.581
11.96333,1.566
11.965,1.54
11.96667,1.516
11.96833,1.501
11.97,1.482
11.97167,1.466
11.97333,1.466
11.975,1.462
11.97667,1.456
11.97833,1.451
11.98,1.44
11.98167,1.42
11.98333,1.404
11.985,1.383
11.98667,1.367
11.98833,1.356
11.99,1.351
11.99167,1.35
11.99333,1.34
11.995,1.324
11.99667,1.304
11.99833,1.289
12,1.274
12.00167,1.26
12.00333,1.245
12.005,1.25
12.00667,1.25
12.00833,1.241
12.01,1.233
12.01167,1.224
12.01333,1.209
12.015,1.194
12.01667,1.174
12.01833,1.154
12.02,1.143
12.02167,1.137
12.02333,1.137
12.025,1.132
12.02667,1.122
12.02833,1.112
12.03,1.096
12.03167,1.074
12.03333,1.054
12.035,1.043
12.03667,1.042
12.03833,1.042
12.04,1.041
12.04167,1.036
12.04333,1.025
12.045,1.009
12.04667,0.994
12.04833,0.979
12.05,0.958
12.05167,0.942
12.05333,0.936
12.055,0.937
12.05667,0.937
12.05833,0.927
12.06,0.917
12.06167,0.902
12.06333,0.888
12.065,0.873
12.06667,0.857
12.06833,0.846
12.07,0.846
12.07167,0.841
12.07333,0.841
12.075,0.831
12.07667,0.821
12.07833,0.811
12.08,0.796
12.08167,0.776
12.08333,0.766
12.085,0.756
12.08667,0.762
12.08833,0.763
12.09,0.758
12.09167,0.747
12.09333,0.737
12.095,0.728
12.09667,0.712
12.09833,0.697
12.1,0.687
12.10167,0.681
12.10333,0.677
12.105,0.673
12.10667,0.668
12.10833,0.653
12.11,0.638
12.11167,0.618
12.11333,0.602
12.115,0.592
12.11667,0.58
12.11833,0.579
12.12,0.584
12.12167,0.579
12.12333,0.579
12.125,0.569
12.12667,0.552
12.12833,0.537
12.13,0.522
12.13167,0.512
12.13333,0.507
12.135,0.507
12.13667,0.502
12.13833,0.486
12.14,0.482
12.14167,0.473
12.14333,0.463
12.145,0.447
12.14667,0.432
12.14833,0.426
12.15,0.42
12.15167,0.421
12.15333,0.421
12.155,0.415
12.15667,0.403
12.15833,0.392
12.16,0.378
12.16167,0.368
12.16333,0.358
12.165,0.353
12.16667,0.343
12.16833,0.348
12.17,0.348
12.17167,0.337
12.17333,0.321
12.175,0.311
12.17667,0.291
12.17833,0.281
12.18,0.271
12.18167,0.271
12.18333,0.276
12.185,0.275
12.18667,0.275
12.18833,0.269
12.19,0.259
12.19167,0.238
12.19333,0.224
12.195,0.215
12.19667,0.211
12.19833,0.212
12.2,0.217
12.20167,0.217
12.20333,0.207
12.205,0.201
12.20667,0.19
12.20833,0.179
12.21,0.164
12.21167,0.149
12.21333,0.144
12.215,0.144
12.21667,0.144
12.21833,0.144
12.22,0.14
12.22167,0.136
12.22333,0.127
12.225,0.113
12.22667,0.098
12.22833,0.083
12.23,0.078
12.23167,0.077
12.23333,0.081
12.235,0.086
12.23667,0.081
12.23833,0.071
12.24,0.056
12.24167,0.046
12.24333,0.03
12.245,0.025
12.24667,0.024
12.24833,0.029
12.25,0.035
12.25167,0.029
12.25333,0.019
12.255,0.01
12.25667,0
12.25833,-0.016
12.26,-0.026
12.26167,-0.038
12.26333,-0.034
12.265,-0.029
12.26667,-0.03
12.26833,-0.036
12.27,-0.041
12.27167,-0.057
12.27333,-0.066
12.275,-0.077
12.27667,-0.087
12.27833,-0.092
12.28,-0.092
12.28167,-0.087
12.28333,-0.087
12.285,-0.092
12.28667,-0.102
12.28833,-0.113
12.29,-0.123
12.29167,-0.133
12.29333,-0.143
12.295,-0.142
12.29667,-0.141
12.29833,-0.141
12.3,-0.142
12.30167,-0.148
12.30333,-0.157
12.305,-0.167
12.30667,-0.177
12.30833,-0.187
12.31,-0.197
12.31167,-0.196
12.31333,-0.19
12.315,-0.189
12.31667,-0.193
12.31833,-0.203
12.32,-0.213
12.32167,-0.223
12.32333,-0.233
12.325,-0.238
12.32667,-0.243
12.32833,-0.248
12.33,-0.247
12.33167,-0.252
12.33333,-0.251
12.335,-0.261
12.33667,-0.273
12.33833,-0.288
12.34,-0.298
12.34167,-0.303
12.34333,-0.303
12.345,-0.297
12.34667,-0.292
12.34833,-0.297
12.35,-0.302
12.35167,-0.312
12.35333,-0.322
12.355,-0.332
12.35667,-0.347
12.35833,-0.353
12.36,-0.349
12.36167,-0.343
12.36333,-0.344
12.365,-0.345
12.36667,-0.345
12.36833,-0.357
12.37,-0.362
12.37167,-0.373
12.37333,-0.379
12.375,-0.384
12.37667,-0.381
12.37833,-0.372
12.38,-0.372
12.38167,-0.377
12.38333,-0.381
12.385,-0.391
12.38667,-0.401
12.38833,-0.415
12.39,-0.425
12.39167,-0.424
12.39333,-0.42
12.395,-0.415
12.39667,-0.411
12.39833,-0.406
12.4,-0.407
12.40167,-0.422
12.40333,-0.428
12.405,-0.434
12.40667,-0.443
12.40833,-0.442
12.41,-0.442
12.41167,-0.442
12.41333,-0.443
12.415,-0.448
12.41667,-0.453
12.41833,-0.458
12.42,-0.464
12.42167,-0.474
12.42333,-0.479
12.425,-0.474
12.42667,-0.464
12.42833,-0.459
12.43,-0.459
12.43167,-0.469
12.43333,-0.478
12.435,-0.493
12.43667,-0.502
12.43833,-0.512
12.44,-0.512
12.44167,-0.512
12.44333,-0.507
12.445,-0.507
12.44667,-0.507
12.44833,-0.507
12.45,-0.518
12.45167,-0.527
12.45333,-0.537
12.455,-0.538
12.45667,-0.538
12.45833,-0.538
12.46,-0.528
12.46167,-0.523
12.46333,-0.524
12.465,-0.524
12.46667,-0.535
12.46833,-0.544
12.47,-0.553
12.47167,-0.563
12.47333,-0.568
12.475,-0.563
12.47667,-0.558
12.47833,-0.558
12.48,-0.568
12.48167,-0.573
12.48333,-0.585
12.485,-0.59
12.48667,-0.595
12.48833,-0.6
12.49,-0.59
12.49167,-0.584
12.49333,-0.578
12.495,-0.584
12.49667,-0.588
12.49833,-0.598
12.5,-0.608
12.50167,-0.617
12.50333,-0.622
12.505,-0.623
12.50667,-0.618
12.50833,-0.613
12.51,-0.614
12.51167,-0.62
12.51333,-0.625
12.515,-0.634
12.51667,-0.644
12.51833,-0.648
12.52,-0.652
12.52167,-0.652
12.52333,-0.647
12.525,-0.643
12.52667,-0.643
12.52833,-0.648
12.53,-0.653
12.53167,-0.663
12.53333,-0.673
12.535,-0.683
12.53667,-0.684
12.53833,-0.679
12.54,-0.674
12.54167,-0.669
12.54333,-0.669
12.545,-0.67
12.54667,-0.68
12.54833,-0.69
12.55,-0.695
12.55167,-0.705
12.55333,-0.704
12.555,-0.694
12.55667,-0.684
12.55833,-0.674
12.56,-0.679
12.56167,-0.678
12.56333,-0.683
12.565,-0.693
12.56667,-0.698
12.56833,-0.703
12.57,-0.698
12.57167,-0.694
12.57333,-0.683
12.575,-0.688
12.57667,-0.693
12.57833,-0.694
12.58,-0.699
12.58167,-0.705
12.58333,-0.71
12.585,-0.711
12.58667,-0.701
12.58833,-0.691
12.59,-0.686
12.59167,-0.687
12.59333,-0.688
12.595,-0.688
12.59667,-0.699
12.59833,-0.705
12.6,-0.71
12.60167,-0.705
12.60333,-0.705
12.605,-0.69
12.60667,-0.69
12.60833,-0.69
12.61,-0.69
12.61167,-0.689
12.61333,-0.699
12.615,-0.699
12.61667,-0.703
12.61833,-0.697
12.62,-0.692
12.62167,-0.681
12.62333,-0.675
12.625,-0.68
12.62667,-0.679
12.62833,-0.683
12.63,-0.698
12.63167,-0.702
12.63333,-0.706
12.635,-0.701
12.63667,-0.685
12.63833,-0.68
12.64,-0.675
12.64167,-0.679
12.64333,-0.685
12.645,-0.694
12.64667,-0.705
12.64833,-0.709
12.65,-0.709
12.65167,-0.704
12.65333,-0.704
12.655,-0.7
12.65667,-0.701
12.65833,-0.701
12.66,-0.707
12.66167,-0.717
12.66333,-0.722
12.665,-0.722
12.66667,-0.717
12.66833,-0.712
12.67,-0.707
12.67167,-0.702
12.67333,-0.708
12.675,-0.713
12.67667,-0.719
12.67833,-0.724
12.68,-0.735
12.68167,-0.734
12.68333,-0.734
12.685,-0.733
12.68667,-0.727
12.68833,-0.732
12.69,-0.731
12.69167,-0.74
12.69333,-0.744
12.695,-0.754
12.69667,-0.76
12.69833,-0.765
12.7,-0.755
12.70167,-0.75
12.70333,-0.744
12.705,-0.744
12.70667,-0.748
12.70833,-0.748
12.71,-0.758
12.71167,-0.769
12.71333,-0.77
12.715,-0.775
12.71667,-0.77
12.71833,-0.765
12.72,-0.765
12.72167,-0.77
12.72333,-0.775
12.725,-0.784
12.72667,-0.79
12.72833,-0.794
12.73,-0.799
12.73167,-0.794
12.73333,-0.785
12.735,-0.779
12.73667,-0.774
12.73833,-0.774
12.74,-0.78
12.74167,-0.784
12.74333,-0.795
12.745,-0.8
12.74667,-0.8
12.74833,-0.796
12.75,-0.791
12.75167,-0.786
12.75333,-0.776
12.755,-0.781
12.75667,-0.787
12.75833,-0.797
12.76,-0.803
12.76167,-0.809
12.76333,-0.803
12.765,-0.792
12.76667,-0.782
12.76833,-0.771
12.77,-0.767
12.77167,-0.771
12.77333,-0.781
12.775,-0.786
12.77667,-0.787
12.77833,-0.787
12.78,-0.787
12.78167,-0.777
12.78333,-0.768
12.785,-0.758
12.78667,-0.758
12.78833,-0.759
12.79,-0.769
12.79167,-0.775
12.79333,-0.779
12.795,-0.78
12.79667,-0.764
12.79833,-0.754
12.8,-0.749
12.80167,-0.738
12.80333,-0.737
12.805,-0.741
12.80667,-0.746
12.80833,-0.751
12.81,-0.751
12.81167,-0.746
12.81333,-0.732
12.815,-0.716
12.81667,-0.707
12.81833,-0.703
12.82,-0.708
12.82167,-0.705
12.82333,-0.71
12.825,-0.711
12.82667,-0.712
12.82833,-0.707
12.83,-0.702
12.83167,-0.696
12.83333,-0.68
12.835,-0.67
12.83667,-0.67
12.83833,-0.674
12.84,-0.683
12.84167,-0.688
12.84333,-0.689
12.845,-0.679
12.84667,-0.668
12.84833,-0.659
12.85,-0.649
12.85167,-0.649
12.85333,-0.65
12.855,-0.656
12.85667,-0.666
12.85833,-0.665
12.86,-0.666
12.86167,-0.655
12.86333,-0.65
12.865,-0.64
12.86667,-0.634
12.86833,-0.634
12.87,-0.629
12.87167,-0.633
12.87333,-0.643
12.875,-0.642
12.87667,-0.638
12.87833,-0.627
12.88,-0.622
12.88167,-0.621
12.88333,-0.621
12.885,-0.621
12.88667,-0.625
12.88833,-0.625
12.89,-0.64
12.89167,-0.641
12.89333,-0.641
12.895,-0.631
12.89667,-0.627
12.89833,-0.612
12.9,-0.612
12.90167,-0.616
12.90333,-0.621
12.905,-0.631
12.90667,-0.63
12.90833,-0.63
12.91,-0.625
12.91167,-0.615
12.91333,-0.616
12.915,-0.617
12.91667,-0.613
12.91833,-0.618
12.92,-0.628
12.92167,-0.638
12.92333,-0.643
12.925,-0.642
12.92667,-0.642
12.92833,-0.637
12.93,-0.636
12.93167,-0.641
12.93333,-0.65
12.935,-0.656
12.93667,-0.661
12.93833,-0.666
12.94,-0.671
12.94167,-0.666
12.94333,-0.656
12.945,-0.656
12.94667,-0.65
12.94833,-0.645
12.95,-0.657
12.95167,-0.662
12.95333,-0.673
12.955,-0.684
12.95667,-0.685
12.95833,-0.685
12.96,-0.675
12.96167,-0.67
12.96333,-0.67
12.965,-0.674
12.96667,-0.685
12.96833,-0.695
12.97,-0.71
12.97167,-0.716
12.97333,-0.721
12.975,-0.717
12.97667,-0.711
12.97833,-0.711
12.98,-0.711
12.98167,-0.711
12.98333,-0.721
12.985,-0.731
12.98667,-0.741
12.98833,-0.75
12.99,-0.751
12.99167,-0.746
12.99333,-0.746
12.995,-0.746
12.99667,-0.746
12.99833,-0.756
13,-0.771
13.00167,-0.781
13.00333,-0.79
13.005,-0.795
13.00667,-0.795
13.00833,-0.791
13.01,-0.781
13.01167,-0.782
13.01333,-0.786
13.015,-0.792
13.01667,-0.797
13.01833,-0.812
13.02,-0.822
13.02167,-0.822
13.02333,-0.821
13.025,-0.812
13.02667,-0.805
13.02833,-0.81
13.03,-0.81
13.03167,-0.815
13.03333,-0.82
13.035,-0.831
13.03667,-0.837
13.03833,-0.837
13.04,-0.826
13.04167,-0.821
13.04333,-0.822
13.045,-0.812
13.04667,-0.822
13.04833,-0.823
13.05,-0.828
13.05167,-0.834
13.05333,-0.839
13.055,-0.83
13.05667,-0.825
13.05833,-0.815
13.06,-0.81
13.06167,-0.81
13.06333,-0.81
13.065,-0.82
13.06667,-0.829
13.06833,-0.839
13.07,-0.833
13.07167,-0.828
13.07333,-0.818
13.075,-0.807
13.07667,-0.802
13.07833,-0.801
13.08,-0.806
13.08167,-0.813
13.08333,-0.812
13.085,-0.822
13.08667,-0.821
13.08833,-0.815
13.09,-0.804
13.09167,-0.804
13.09333,-0.803
13.095,-0.809
13.09667,-0.813
13.09833,-0.818
13.1,-0.823
13.10167,-0.823
13.10333,-0.819
13.105,-0.808
13.10667,-0.797
13.10833,-0.793
13.11,-0.789
13.11167,-0.798
13.11333,-0.804
13.115,-0.811
13.11667,-0.817
13.11833,-0.812
13.12,-0.807
13.12167,-0.797
13.12333,-0.793
13.125,-0.789
13.12667,-0.795
13.12833,-0.795
13.13,-0.8
13.13167,-0.805
13.13333,-0.81
13.135,-0.805
13.13667,-0.795
13.13833,-0.789
13.14,-0.784
13.14167,-0.784
13.14333,-0.789
13.145,-0.794
13.14667,-0.808
13.14833,-0.815
13.15,-0.815
13.15167,-0.815
13.15333,-0.809
13.155,-0.804
13.15667,-0.798
13.15833,-0.807
13.16,-0.818
13.16167,-0.823
13.16333,-0.829
13.165,-0.835
13.16667,-0.84
13.16833,-0.84
13.17,-0.83
13.17167,-0.825
13.17333,-0.825
13.175,-0.83
13.17667,-0.84
13.17833,-0.85
13.18,-0.854
13.18167,-0.859
13.18333,-0.863
13.185,-0.852
13.18667,-0.842
13.18833,-0.837
13.19,-0.837
13.19167,-0.848
13.19333,-0.858
13.195,-0.868
13.19667,-0.877
13.19833,-0.889
13.2,-0.894
13.20167,-0.894
13.20333,-0.888
13.205,-0.883
13.20667,-0.89
13.20833,-0.9
13.21,-0.905
13.21167,-0.915
13.21333,-0.924
13.215,-0.929
13.21667,-0.928
13.21833,-0.927
13.22,-0.926
13.22167,-0.926
13.22333,-0.93
13.225,-0.934
13.22667,-0.944
13.22833,-0.954
13.23,-0.969
13.23167,-0.974
13.23333,-0.975
13.235,-0.97
13.23667,-0.965
13.23833,-0.965
13.24,-0.966
13.24167,-0.977
13.24333,-0.992
13.245,-1.006
13.24667,-1.02
13.24833,-1.024
13.25,-1.024
13.25167,-1.024
13.25333,-1.024
13.255,-1.029
13.25667,-1.034
13.25833,-1.039
13.26,-1.049
13.26167,-1.059
13.26333,-1.069
13.265,-1.068
13.26667,-1.068
13.26833,-1.068
13.27,-1.068
13.27167,-1.073
13.27333,-1.082
13.275,-1.082
13.27667,-1.091
13.27833,-1.096
13.28,-1.101
13.28167,-1.106
13.28333,-1.1
13.285,-1.096
13.28667,-1.097
13.28833,-1.102
13.29,-1.112
13.29167,-1.122
13.29333,-1.127
13.295,-1.132
13.29667,-1.137
13.29833,-1.132
13.3,-1.126
13.30167,-1.126
13.30333,-1.132
13.305,-1.138
13.30667,-1.148
13.30833,-1.159
13.31,-1.169
13.31167,-1.178
13.31333,-1.178
13.315,-1.173
13.31667,-1.162
13.31833,-1.162
13.32,-1.167
13.32167,-1.177
13.32333,-1.183
13.325,-1.193
13.32667,-1.208
13.32833,-1.213
13.33,-1.213
13.33167,-1.208
13.33333,-1.197
13.335,-1.192
13.33667,-1.197
13.33833,-1.202
13.34,-1.208
13.34167,-1.208
13.34333,-1.208
13.345,-1.214
13.34667,-1.209
13.34833,-1.204
13.35,-1.205
13.35167,-1.204
13.35333,-1.205
13.355,-1.215
13.35667,-1.225
13.35833,-1.23
13.36,-1.234
13.36167,-1.234
13.36333,-1.228
13.365,-1.218
13.36667,-1.212
13.36833,-1.217
13.37,-1.222
13.37167,-1.232
13.37333,-1.237
13.375,-1.243
13.37667,-1.243
13.37833,-1.239
13.38,-1.229
13.38167,-1.224
13.38333,-1.223
13.385,-1.223
13.38667,-1.233
13.38833,-1.238
13.39,-1.238
13.39167,-1.247
13.39333,-1.242
13.395,-1.238
13.39667,-1.228
13.39833,-1.224
13.4,-1.22
13.40167,-1.22
13.40333,-1.225
13.405,-1.23
13.40667,-1.236
13.40833,-1.241
13.41,-1.241
13.41167,-1.237
13.41333,-1.232
13.415,-1.228
13.41667,-1.229
13.41833,-1.224
13.42,-1.224
13.42167,-1.228
13.42333,-1.238
13.425,-1.238
13.42667,-1.237
13.42833,-1.232
13.43,-1.221
13.43167,-1.221
13.43333,-1.216
13.435,-1.216
13.43667,-1.221
13.43833,-1.231
13.44,-1.231
13.44167,-1.236
13.44333,-1.227
13.445,-1.218
13.44667,-1.213
13.44833,-1.213
13.45,-1.214
13.45167,-1.218
13.45333,-1.222
13.455,-1.227
13.45667,-1.222
13.45833,-1.216
13.46,-1.202
13.46167,-1.192
13.46333,-1.181
13.465,-1.181
13.46667,-1.181
13.46833,-1.181
13.47,-1.193
13.47167,-1.194
13.47333,-1.194
13.475,-1.189
13.47667,-1.184
13.47833,-1.174
