ChromatogramRI		ChromatogramUV		Calibration CurveRI	
13.73667	1.349	13.73667	0.225	13.73667	2.396
13.73833	1.329	13.73833	0.226	13.73833	2.395
13.74000	1.324	13.74000	0.226	13.74000	2.394
13.74167	1.319	13.74167	0.226	13.74167	2.393
13.74333	1.318	13.74333	0.225	13.74332	2.392
13.74500	1.323	13.74500	0.224	13.74500	2.391
13.74667	1.318	13.74667	0.223	13.74667	2.390
13.74833	1.318	13.74833	0.222	13.74833	2.389
13.75000	1.313	13.75000	0.220	13.75000	2.388
13.75167	1.297	13.75167	0.220	13.75167	2.387
13.75333	1.287	13.75333	0.220	13.75333	2.386
13.75500	1.276	13.75500	0.218	13.75498	2.385
13.75667	1.271	13.75667	0.218	13.75667	2.384
13.75833	1.271	13.75833	0.216	13.75833	2.383
13.76000	1.270	13.76000	0.215	13.76000	2.382
13.76167	1.275	13.76167	0.214	13.76167	2.381
13.76333	1.270	13.76333	0.212	13.76333	2.380
13.76500	1.259	13.76500	0.212	13.76500	2.379
13.76667	1.250	13.76667	0.210	13.76667	2.378
13.76833	1.240	13.76833	0.209	13.76833	2.377
13.77000	1.226	13.77000	0.207	13.77000	2.376
13.77167	1.210	13.77167	0.205	13.77167	2.375
13.77333	1.200	13.77333	0.202	13.77333	2.374
13.77500	1.196	13.77500	0.203	13.77500	2.373
13.77667	1.196	13.77667	0.204	13.77667	2.372
13.77833	1.202	13.77833	0.204	13.77833	2.371
13.78000	1.192	13.78000	0.205	13.78000	2.370
13.78167	1.183	13.78167	0.203	13.78167	2.369
13.78333	1.173	13.78333	0.200	13.78333	2.368
13.78500	1.157	13.78500	0.199	13.78500	2.367
13.78667	1.142	13.78667	0.200	13.78667	2.366
13.78833	1.122	13.78833	0.201	13.78833	2.365
13.79000	1.112	13.79000	0.199	13.79000	2.364
13.79167	1.107	13.79167	0.196	13.79167	2.363
13.79333	1.112	13.79333	0.193	13.79333	2.362
13.79500	1.112	13.79500	0.192	13.79500	2.361
13.79667	1.107	13.79667	0.190	13.79667	2.360
13.79833	1.097	13.79833	0.191	13.79832	2.358
13.80000	1.081	13.80000	0.193	13.80000	2.357
13.80167	1.065	13.80167	0.193	13.80167	2.356
13.80333	1.054	13.80333	0.191	13.80333	2.355
13.80500	1.039	13.80500	0.190	13.80500	2.354
13.80667	1.029	13.80667	0.190	13.80667	2.353
13.80833	1.033	13.80833	0.190	13.80833	2.352
13.81000	1.033	13.81000	0.188	13.80998	2.351
13.81167	1.033	13.81167	0.188	13.81167	2.350
13.81333	1.028	13.81333	0.188	13.81333	2.349
13.81500	1.008	13.81500	0.188	13.81500	2.348
13.81667	0.993	13.81667	0.189	13.81667	2.347
13.81833	0.979	13.81833	0.188	13.81833	2.346
13.82000	0.974	13.82000	0.186	13.82000	2.345
13.82167	0.959	13.82167	0.185	13.82165	2.344
13.82333	0.959	13.82333	0.187	13.82333	2.343
13.82500	0.954	13.82500	0.187	13.82500	2.342
13.82667	0.955	13.82667	0.185	13.82667	2.341
13.82833	0.950	13.82833	0.186	13.82833	2.340
13.83000	0.940	13.83000	0.186	13.83000	2.339
13.83167	0.920	13.83167	0.184	13.83167	2.338
13.83333	0.910	13.83333	0.184	13.83332	2.337
13.83500	0.896	13.83500	0.183	13.83500	2.336
13.83667	0.886	13.83667	0.183	13.83667	2.335
13.83833	0.876	13.83833	0.186	13.83833	2.334
13.84000	0.872	13.84000	0.187	13.84000	2.333
13.84167	0.877	13.84167	0.186	13.84167	2.332
13.84333	0.877	13.84333	0.187	13.84333	2.331
13.84500	0.872	13.84500	0.188	13.84498	2.330
13.84667	0.858	13.84667	0.191	13.84667	2.329
13.84833	0.848	13.84833	0.193	13.84833	2.328
13.85000	0.833	13.85000	0.192	13.85000	2.327
13.85167	0.817	13.85167	0.190	13.85167	2.326
13.85333	0.806	13.85333	0.190	13.85333	2.325
13.85500	0.800	13.85500	0.189	13.85500	2.324
13.85667	0.800	13.85667	0.188	13.85665	2.323
13.85833	0.810	13.85833	0.188	13.85833	2.322
13.86000	0.810	13.86000	0.188	13.86000	2.321
13.86167	0.809	13.86167	0.189	13.86167	2.320
13.86333	0.803	13.86333	0.189	13.86333	2.319
13.86500	0.797	13.86500	0.188	13.86500	2.318
13.86667	0.781	13.86667	0.191	13.86667	2.317
13.86833	0.771	13.86833	0.193	13.86832	2.316
13.87000	0.762	13.87000	0.193	13.87000	2.314
13.87167	0.757	13.87167	0.194	13.87167	2.313
13.87333	0.762	13.87333	0.196	13.87333	2.312
13.87500	0.767	13.87500	0.198	13.87500	2.311
13.87667	0.767	13.87667	0.200	13.87667	2.310
13.87833	0.767	13.87833	0.201	13.87833	2.309
13.88000	0.756	13.88000	0.202	13.87998	2.308
13.88167	0.750	13.88167	0.203	13.88167	2.307
13.88333	0.735	13.88333	0.203	13.88333	2.306
13.88500	0.734	13.88500	0.204	13.88500	2.305
13.88667	0.729	13.88667	0.203	13.88667	2.304
13.88833	0.726	13.88833	0.206	13.88833	2.303
13.89000	0.731	13.89000	0.209	13.89000	2.302
13.89167	0.735	13.89167	0.212	13.89167	2.301
13.89333	0.735	13.89333	0.212	13.89333	2.300
13.89500	0.741	13.89500	0.213	13.89500	2.299
13.89667	0.741	13.89667	0.214	13.89667	2.298
13.89833	0.741	13.89833	0.216	13.89833	2.297
13.90000	0.730	13.90000	0.218	13.90000	2.296
13.90167	0.730	13.90167	0.220	13.90167	2.295
13.90333	0.730	13.90333	0.220	13.90333	2.294
13.90500	0.735	13.90500	0.220	13.90500	2.293
13.90667	0.745	13.90667	0.223	13.90667	2.292
13.90833	0.754	13.90833	0.223	13.90833	2.291
13.91000	0.759	13.91000	0.226	13.91000	2.290
13.91167	0.764	13.91167	0.229	13.91167	2.289
13.91333	0.769	13.91333	0.233	13.91333	2.288
13.91500	0.764	13.91500	0.236	13.91500	2.287
13.91667	0.764	13.91667	0.238	13.91667	2.286
13.91833	0.764	13.91833	0.241	13.91833	2.285
13.92000	0.775	13.92000	0.242	13.92000	2.284
13.92167	0.785	13.92167	0.245	13.92167	2.283
13.92333	0.804	13.92333	0.247	13.92332	2.282
13.92500	0.814	13.92500	0.249	13.92500	2.281
13.92667	0.823	13.92667	0.251	13.92667	2.280
13.92833	0.823	13.92833	0.253	13.92833	2.279
13.93000	0.828	13.93000	0.257	13.93000	2.278
13.93167	0.827	13.93167	0.260	13.93167	2.277
13.93333	0.832	13.93333	0.263	13.93333	2.276
13.93500	0.838	13.93500	0.266	13.93498	2.275
13.93667	0.854	13.93667	0.269	13.93667	2.274
13.93833	0.875	13.93833	0.270	13.93833	2.273
13.94000	0.890	13.94000	0.272	13.94000	2.271
13.94167	0.906	13.94167	0.273	13.94167	2.270
13.94333	0.921	13.94333	0.276	13.94333	2.269
13.94500	0.927	13.94500	0.279	13.94500	2.268
13.94667	0.937	13.94667	0.285	13.94665	2.267
13.94833	0.941	13.94833	0.287	13.94833	2.266
13.95000	0.946	13.95000	0.291	13.95000	2.265
13.95167	0.961	13.95167	0.295	13.95167	2.264
13.95333	0.976	13.95333	0.297	13.95333	2.263
13.95500	1.002	13.95500	0.301	13.95500	2.262
13.95667	1.028	13.95667	0.305	13.95667	2.261
13.95833	1.048	13.95833	0.307	13.95832	2.260
13.96000	1.059	13.96000	0.311	13.96000	2.259
13.96167	1.064	13.96167	0.313	13.96167	2.258
13.96333	1.080	13.96333	0.318	13.96333	2.257
13.96500	1.090	13.96500	0.320	13.96500	2.256
13.96667	1.105	13.96667	0.323	13.96667	2.255
13.96833	1.124	13.96833	0.328	13.96833	2.254
13.97000	1.155	13.97000	0.332	13.96998	2.253
13.97167	1.185	13.97167	0.337	13.97167	2.252
13.97333	1.210	13.97333	0.339	13.97333	2.251
13.97500	1.236	13.97500	0.344	13.97500	2.250
13.97667	1.251	13.97667	0.351	13.97667	2.249
13.97833	1.267	13.97833	0.356	13.97833	2.248
13.98000	1.281	13.98000	0.361	13.98000	2.247
13.98167	1.302	13.98167	0.366	13.98165	2.246
13.98333	1.323	13.98333	0.369	13.98333	2.245
13.98500	1.348	13.98500	0.375	13.98500	2.244
13.98667	1.374	13.98667	0.379	13.98667	2.243
13.98833	1.414	13.98833	0.381	13.98833	2.242
13.99000	1.439	13.99000	0.384	13.99000	2.241
13.99167	1.464	13.99167	0.390	13.99167	2.240
13.99333	1.488	13.99333	0.394	13.99332	2.239
13.99500	1.503	13.99500	0.396	13.99500	2.238
13.99667	1.529	13.99667	0.403	13.99667	2.237
13.99833	1.549	13.99833	0.406	13.99833	2.236
14.00000	1.574	14.00000	0.414	14.00000	2.235
14.00167	1.610	14.00167	0.419	14.00167	2.234
14.00333	1.640	14.00333	0.421	14.00333	2.233
14.00500	1.675	14.00500	0.428	14.00500	2.232
14.00667	1.705	14.00667	0.432	14.00667	2.231
14.00833	1.731	14.00833	0.438	14.00833	2.230
14.01000	1.751	14.01000	0.442	14.01000	2.229
14.01167	1.771	14.01167	0.444	14.01167	2.227
14.01333	1.796	14.01333	0.450	14.01333	2.226
14.01500	1.822	14.01500	0.454	14.01500	2.225
14.01667	1.852	14.01667	0.457	14.01667	2.224
14.01833	1.883	14.01833	0.461	14.01833	2.223
14.02000	1.914	14.02000	0.467	14.02000	2.222
14.02167	1.948	14.02167	0.471	14.02167	2.221
14.02333	1.974	14.02333	0.472	14.02333	2.220
14.02500	1.998	14.02500	0.478	14.02500	2.219
14.02667	2.024	14.02667	0.481	14.02667	2.218
14.02833	2.034	14.02833	0.485	14.02833	2.217
14.03000	2.050	14.03000	0.490	14.03000	2.216
14.03167	2.076	14.03167	0.494	14.03167	2.215
14.03333	2.101	14.03333	0.498	14.03333	2.214
14.03500	2.137	14.03500	0.502	14.03500	2.213
14.03667	2.167	14.03667	0.507	14.03667	2.212
14.03833	2.198	14.03833	0.510	14.03833	2.211
14.04000	2.224	14.04000	0.513	14.04000	2.210
14.04167	2.238	14.04167	0.515	14.04167	2.209
14.04333	2.264	14.04333	0.519	14.04333	2.208
14.04500	2.278	14.04500	0.522	14.04500	2.207
14.04667	2.299	14.04667	0.527	14.04667	2.206
14.04833	2.314	14.04833	0.529	14.04833	2.205
14.05000	2.340	14.05000	0.533	14.05000	2.204
14.05167	2.371	14.05167	0.533	14.05167	2.203
14.05333	2.397	14.05333	0.534	14.05333	2.202
14.05500	2.423	14.05500	0.537	14.05500	2.201
14.05667	2.444	14.05667	0.541	14.05667	2.200
14.05833	2.459	14.05833	0.544	14.05833	2.199
14.06000	2.469	14.06000	0.546	14.06000	2.198
14.06167	2.479	14.06167	0.547	14.06167	2.197
14.06333	2.500	14.06333	0.551	14.06333	2.196
14.06500	2.515	14.06500	0.554	14.06500	2.195
14.06667	2.540	14.06667	0.557	14.06667	2.194
14.06833	2.566	14.06833	0.558	14.06833	2.193
14.07000	2.585	14.07000	0.562	14.07000	2.192
14.07167	2.605	14.07167	0.564	14.07167	2.191
14.07333	2.621	14.07333	0.568	14.07333	2.190
14.07500	2.626	14.07500	0.572	14.07500	2.189
14.07667	2.636	14.07667	0.575	14.07667	2.188
14.07833	2.641	14.07833	0.577	14.07833	2.187
14.08000	2.642	14.08000	0.580	14.08000	2.186
14.08167	2.653	14.08167	0.584	14.08167	2.184
14.08333	2.674	14.08333	0.584	14.08333	2.183
14.08500	2.694	14.08500	0.585	14.08500	2.182
14.08667	2.714	14.08667	0.586	14.08667	2.181
14.08833	2.725	14.08833	0.587	14.08833	2.180
14.09000	2.730	14.09000	0.586	14.09000	2.179
14.09167	2.730	14.09167	0.587	14.09167	2.178
14.09333	2.730	14.09333	0.589	14.09333	2.177
14.09500	2.730	14.09500	0.590	14.09500	2.176
14.09667	2.731	14.09667	0.588	14.09667	2.175
14.09833	2.742	14.09833	0.588	14.09833	2.174
14.10000	2.752	14.10000	0.589	14.10000	2.173
14.10167	2.758	14.10167	0.591	14.10167	2.172
14.10333	2.769	14.10333	0.592	14.10333	2.171
14.10500	2.769	14.10500	0.593	14.10500	2.170
14.10667	2.766	14.10667	0.594	14.10667	2.169
14.10833	2.756	14.10833	0.594	14.10833	2.168
14.11000	2.745	14.11000	0.594	14.11000	2.167
14.11167	2.741	14.11167	0.594	14.11167	2.166
14.11333	2.742	14.11333	0.594	14.11333	2.165
14.11500	2.748	14.11500	0.593	14.11500	2.164
14.11667	2.764	14.11667	0.591	14.11667	2.163
14.11833	2.774	14.11833	0.589	14.11833	2.162
14.12000	2.774	14.12000	0.590	14.12000	2.161
14.12167	2.769	14.12167	0.591	14.12167	2.160
14.12333	2.764	14.12333	0.590	14.12333	2.159
14.12500	2.752	14.12500	0.586	14.12500	2.158
14.12667	2.741	14.12667	0.584	14.12667	2.157
14.12833	2.735	14.12833	0.581	14.12833	2.156
14.13000	2.729	14.13000	0.581	14.13000	2.155
14.13167	2.729	14.13167	0.582	14.13167	2.154
14.13333	2.739	14.13333	0.580	14.13333	2.153
14.13500	2.738	14.13500	0.579	14.13500	2.152
14.13667	2.733	14.13667	0.576	14.13667	2.151
14.13833	2.723	14.13833	0.575	14.13833	2.150
14.14000	2.719	14.14000	0.574	14.14000	2.149
14.14167	2.703	14.14167	0.572	14.14167	2.148
14.14333	2.689	14.14333	0.570	14.14333	2.147
14.14500	2.683	14.14500	0.568	14.14500	2.146
14.14667	2.673	14.14667	0.563	14.14667	2.145
14.14833	2.672	14.14833	0.561	14.14833	2.144
14.15000	2.666	14.15000	0.557	14.15000	2.143
14.15167	2.655	14.15167	0.557	14.15167	2.142
14.15333	2.641	14.15333	0.556	14.15333	2.140
14.15500	2.623	14.15500	0.554	14.15500	2.139
14.15667	2.604	14.15667	0.552	14.15667	2.138
14.15833	2.584	14.15833	0.550	14.15833	2.137
14.16000	2.570	14.16000	0.546	14.16000	2.136
14.16167	2.565	14.16167	0.545	14.16167	2.135
14.16333	2.559	14.16333	0.542	14.16333	2.134
14.16500	2.558	14.16500	0.541	14.16500	2.133
14.16667	2.562	14.16667	0.540	14.16667	2.132
14.16833	2.556	14.16833	0.536	14.16833	2.131
14.17000	2.544	14.17000	0.533	14.17000	2.130
14.17167	2.533	14.17167	0.528	14.17167	2.129
14.17333	2.517	14.17333	0.527	14.17333	2.128
14.17500	2.495	14.17500	0.525	14.17500	2.127
14.17667	2.483	14.17667	0.523	14.17667	2.126
14.17833	2.472	14.17833	0.518	14.17833	2.125
14.18000	2.462	14.18000	0.514	14.18000	2.124
14.18167	2.459	14.18167	0.513	14.18167	2.123
14.18333	2.454	14.18333	0.509	14.18333	2.122
14.18500	2.444	14.18500	0.505	14.18500	2.121
14.18667	2.435	14.18667	0.502	14.18667	2.120
14.18833	2.404	14.18833	0.498	14.18833	2.119
14.19000	2.384	14.19000	0.494	14.19000	2.118
14.19167	2.363	14.19167	0.490	14.19167	2.117
14.19333	2.348	14.19333	0.486	14.19333	2.116
14.19500	2.343	14.19500	0.482	14.19500	2.115
14.19667	2.343	14.19667	0.480	14.19667	2.114
14.19833	2.333	14.19833	0.477	14.19833	2.113
14.20000	2.323	14.20000	0.474	14.20000	2.112
14.20167	2.308	14.20167	0.472	14.20167	2.111
14.20333	2.292	14.20333	0.470	14.20333	2.110
14.20500	2.272	14.20500	0.466	14.20500	2.109
14.20667	2.252	14.20667	0.463	14.20667	2.108
14.20833	2.232	14.20833	0.458	14.20833	2.107
14.21000	2.218	14.21000	0.455	14.21000	2.106
14.21167	2.208	14.21167	0.454	14.21167	2.105
14.21333	2.198	14.21333	0.452	14.21333	2.104
14.21500	2.198	14.21500	0.449	14.21500	2.103
14.21667	2.188	14.21667	0.447	14.21667	2.102
14.21833	2.174	14.21833	0.443	14.21833	2.101
14.22000	2.159	14.22000	0.439	14.22000	2.100
14.22167	2.134	14.22167	0.433	14.22167	2.099
14.22333	2.109	14.22333	0.427	14.22333	2.097
14.22500	2.095	14.22500	0.425	14.22500	2.096
14.22667	2.081	14.22667	0.422	14.22667	2.095
14.22833	2.075	14.22833	0.421	14.22833	2.094
14.23000	2.069	14.23000	0.418	14.23000	2.093
14.23167	2.054	14.23167	0.414	14.23167	2.092
14.23333	2.039	14.23333	0.412	14.23333	2.091
14.23500	2.023	14.23500	0.409	14.23500	2.090
14.23667	2.008	14.23667	0.406	14.23667	2.089
14.23833	1.987	14.23833	0.404	14.23833	2.088
14.24000	1.962	14.24000	0.398	14.24000	2.087
14.24167	1.942	14.24167	0.394	14.24167	2.086
14.24333	1.933	14.24333	0.392	14.24333	2.085
14.24500	1.929	14.24500	0.391	14.24500	2.084
14.24667	1.920	14.24667	0.388	14.24667	2.083
14.24833	1.915	14.24833	0.385	14.24833	2.082
14.25000	1.905	14.25000	0.381	14.25000	2.081
14.25167	1.889	14.25167	0.378	14.25167	2.080
14.25333	1.869	14.25333	0.375	14.25333	2.079
14.25500	1.847	14.25500	0.371	14.25500	2.078
14.25667	1.826	14.25667	0.367	14.25667	2.077
14.25833	1.810	14.25833	0.364	14.25833	2.076
14.26000	1.794	14.26000	0.362	14.26000	2.075
14.26167	1.794	14.26167	0.361	14.26167	2.074
14.26333	1.788	14.26333	0.357	14.26333	2.073
14.26500	1.773	14.26500	0.353	14.26500	2.072
14.26667	1.762	14.26667	0.351	14.26667	2.071
14.26833	1.747	14.26833	0.350	14.26833	2.070
14.27000	1.722	14.27000	0.347	14.27000	2.069
14.27167	1.698	14.27167	0.344	14.27167	2.068
14.27333	1.682	14.27333	0.342	14.27333	2.067
14.27500	1.667	14.27500	0.341	14.27500	2.066
14.27667	1.662	14.27667	0.338	14.27667	2.065
14.27833	1.657	14.27833	0.336	14.27833	2.064
14.28000	1.647	14.28000	0.334	14.28000	2.063
14.28167	1.631	14.28167	0.333	14.28167	2.062
14.28333	1.610	14.28333	0.332	14.28333	2.061
14.28500	1.589	14.28500	0.330	14.28500	2.060
14.28667	1.574	14.28667	0.328	14.28667	2.059
14.28833	1.554	14.28833	0.324	14.28833	2.058
14.29000	1.533	14.29000	0.322	14.29000	2.057
14.29167	1.522	14.29167	0.319	14.29167	2.056
14.29333	1.510	14.29333	0.319	14.29333	2.055
14.29500	1.505	14.29500	0.317	14.29500	2.053
14.29667	1.499	14.29667	0.314	14.29667	2.052
14.29833	1.490	14.29833	0.312	14.29833	2.051
14.30000	1.475	14.30000	0.310	14.30000	2.050
14.30167	1.461	14.30167	0.308	14.30167	2.049
14.30333	1.445	14.30333	0.306	14.30333	2.048
14.30500	1.425	14.30500	0.305	14.30500	2.047
14.30667	1.410	14.30667	0.305	14.30667	2.046
14.30833	1.405	14.30833	0.303	14.30833	2.045
14.31000	1.396	14.31000	0.303	14.31000	2.044
14.31167	1.386	14.31167	0.301	14.31167	2.043
14.31333	1.375	14.31333	0.301	14.31333	2.042
14.31500	1.359	14.31500	0.300	14.31500	2.041
14.31667	1.349	14.31667	0.298	14.31667	2.040
14.31833	1.333	14.31833	0.295	14.31833	2.039
14.32000	1.318	14.32000	0.293	14.32000	2.038
14.32167	1.297	14.32167	0.290	14.32167	2.037
14.32333	1.282	14.32333	0.288	14.32333	2.036
14.32500	1.277	14.32500	0.286	14.32500	2.035
14.32667	1.267	14.32667	0.285	14.32667	2.034
14.32833	1.263	14.32833	0.284	14.32833	2.033
14.33000	1.253	14.33000	0.285	14.33000	2.032
14.33167	1.238	14.33167	0.285	14.33167	2.031
14.33333	1.218	14.33333	0.284	14.33333	2.030
14.33500	1.204	14.33500	0.281	14.33500	2.029
14.33667	1.179	14.33667	0.282	14.33667	2.028
14.33833	1.160	14.33833	0.282	14.33833	2.027
14.34000	1.145	14.34000	0.280	14.34000	2.026
14.34167	1.141	14.34167	0.276	14.34167	2.025
14.34333	1.142	14.34333	0.276	14.34333	2.024
14.34500	1.143	14.34500	0.275	14.34500	2.023
14.34667	1.128	14.34667	0.274	14.34667	2.022
14.34833	1.118	14.34833	0.274	14.34833	2.021
14.35000	1.102	14.35000	0.274	14.35000	2.020
14.35167	1.087	14.35167	0.274	14.35167	2.019
14.35333	1.072	14.35333	0.272	14.35333	2.018
14.35500	1.057	14.35500	0.273	14.35500	2.017
14.35667	1.057	14.35667	0.272	14.35667	2.016
14.35833	1.057	14.35833	0.273	14.35833	2.015
14.36000	1.057	14.36000	0.274	14.36000	2.014
14.36167	1.052	14.36167	0.277	14.36167	2.013
14.36333	1.048	14.36333	0.275	14.36333	2.012
14.36500	1.032	14.36500	0.272	14.36500	2.010
14.36667	1.017	14.36667	0.271	14.36667	2.009
14.36833	1.007	14.36833	0.269	14.36833	2.008
14.37000	0.991	14.37000	0.269	14.37000	2.007
14.37167	0.985	14.37167	0.269	14.37167	2.006
14.37333	0.984	14.37333	0.269	14.37333	2.005
14.37500	0.984	14.37500	0.270	14.37500	2.004
14.37667	0.983	14.37667	0.270	14.37667	2.003
14.37833	0.983	14.37833	0.270	14.37833	2.002
14.38000	0.982	14.38000	0.267	14.38000	2.001
14.38167	0.976	14.38167	0.267	14.38167	2.000
14.38333	0.960	14.38333	0.268	14.38333	1.999
14.38500	0.949	14.38500	0.267	14.38500	1.998
14.38667	0.943	14.38667	0.268	14.38667	1.997
14.38833	0.932	14.38833	0.271	14.38833	1.996
14.39000	0.937	14.39000	0.273	14.39000	1.995
14.39167	0.938	14.39167	0.273	14.39167	1.994
14.39333	0.944	14.39333	0.273	14.39333	1.993
14.39500	0.938	14.39500	0.274	14.39500	1.992
14.39667	0.928	14.39667	0.275	14.39667	1.991
14.39833	0.917	14.39833	0.277	14.39833	1.990
14.40000	0.913	14.40000	0.282	14.40000	1.989
14.40167	0.907	14.40167	0.282	14.40167	1.988
14.40333	0.902	14.40333	0.282	14.40333	1.987
14.40500	0.907	14.40500	0.283	14.40500	1.986
14.40667	0.907	14.40667	0.283	14.40667	1.985
14.40833	0.912	14.40833	0.287	14.40833	1.984
14.41000	0.912	14.41000	0.291	14.41000	1.983
14.41167	0.912	14.41167	0.292	14.41167	1.982
14.41333	0.917	14.41333	0.293	14.41333	1.981
14.41500	0.912	14.41500	0.293	14.41500	1.980
14.41667	0.907	14.41667	0.296	14.41667	1.979
14.41833	0.897	14.41833	0.296	14.41833	1.978
14.42000	0.892	14.42000	0.300	14.42000	1.977
14.42167	0.898	14.42167	0.302	14.42167	1.976
14.42333	0.908	14.42333	0.303	14.42333	1.975
14.42500	0.923	14.42500	0.305	14.42500	1.974
14.42667	0.928	14.42667	0.307	14.42667	1.973
14.42833	0.928	14.42833	0.309	14.42833	1.972
14.43000	0.933	14.43000	0.311	14.43000	1.971
14.43167	0.928	14.43167	0.315	14.43167	1.970
14.43333	0.923	14.43333	0.318	14.43333	1.969
14.43500	0.929	14.43500	0.320	14.43500	1.968
14.43667	0.929	14.43667	0.322	14.43667	1.966
14.43833	0.946	14.43833	0.323	14.43833	1.965
14.44000	0.957	14.44000	0.326	14.44000	1.964
14.44167	0.972	14.44167	0.327	14.44167	1.963
14.44333	0.978	14.44333	0.329	14.44333	1.962
14.44500	0.983	14.44500	0.332	14.44500	1.961
14.44667	0.993	14.44667	0.337	14.44667	1.960
14.44833	0.993	14.44833	0.340	14.44833	1.959
14.45000	0.998	14.45000	0.344	14.45000	1.958
14.45167	1.008	14.45167	0.349	14.45167	1.957
14.45333	1.018	14.45333	0.354	14.45333	1.956
14.45500	1.049	14.45500	0.356	14.45500	1.955
14.45667	1.069	14.45667	0.358	14.45667	1.954
14.45833	1.089	14.45833	0.363	14.45833	1.953
14.46000	1.109	14.46000	0.366	14.46000	1.952
14.46167	1.119	14.46167	0.368	14.46167	1.951
14.46333	1.124	14.46333	0.370	14.46333	1.950
14.46500	1.134	14.46500	0.375	14.46500	1.949
14.46667	1.144	14.46667	0.376	14.46667	1.948
14.46833	1.153	14.46833	0.378	14.46833	1.947
14.47000	1.163	14.47000	0.380	14.47000	1.946
14.47167	1.192	14.47167	0.386	14.47167	1.945
14.47333	1.215	14.47333	0.390	14.47333	1.944
14.47500	1.231	14.47500	0.393	14.47500	1.943
14.47667	1.250	14.47667	0.397	14.47667	1.942
14.47833	1.265	14.47833	0.400	14.47833	1.941
14.48000	1.280	14.48000	0.402	14.48000	1.940
14.48167	1.296	14.48167	0.407	14.48167	1.939
14.48333	1.315	14.48333	0.409	14.48333	1.938
14.48500	1.340	14.48500	0.413	14.48500	1.937
14.48667	1.366	14.48667	0.417	14.48667	1.936
14.48833	1.396	14.48833	0.421	14.48833	1.935
14.49000	1.427	14.49000	0.426	14.49000	1.934
14.49167	1.453	14.49167	0.430	14.49167	1.933
14.49333	1.468	14.49333	0.436	14.49333	1.932
14.49500	1.478	14.49500	0.438	14.49500	1.931
14.49667	1.504	14.49667	0.442	14.49667	1.930
14.49833	1.521	14.49833	0.443	14.49833	1.929
14.50000	1.547	14.50000	0.447	14.50000	1.928
14.50167	1.578	14.50167	0.450	14.50167	1.927
14.50333	1.614	14.50333	0.452	14.50333	1.926
14.50500	1.660	14.50500	0.454	14.50500	1.925
14.50667	1.696	14.50667	0.459	14.50667	1.923
14.50833	1.727	14.50833	0.462	14.50833	1.922
14.51000	1.752	14.51000	0.465	14.51000	1.921
14.51167	1.774	14.51167	0.467	14.51167	1.920
14.51333	1.799	14.51333	0.469	14.51333	1.919
14.51500	1.824	14.51500	0.470	14.51500	1.918
14.51667	1.850	14.51667	0.472	14.51667	1.917
14.51833	1.880	14.51833	0.476	14.51833	1.916
14.52000	1.921	14.52000	0.479	14.52000	1.915
14.52167	1.966	14.52167	0.482	14.52167	1.914
14.52333	2.001	14.52333	0.487	14.52333	1.913
14.52500	2.031	14.52500	0.492	14.52500	1.912
14.52667	2.056	14.52667	0.495	14.52667	1.911
14.52833	2.075	14.52833	0.498	14.52833	1.910
14.53000	2.100	14.53000	0.501	14.53000	1.909
14.53167	2.131	14.53167	0.504	14.53167	1.908
14.53333	2.161	14.53333	0.507	14.53333	1.907
14.53500	2.196	14.53500	0.508	14.53500	1.906
14.53667	2.232	14.53667	0.511	14.53667	1.905
14.53833	2.273	14.53833	0.518	14.53833	1.904
14.54000	2.308	14.54000	0.520	14.54000	1.903
14.54167	2.333	14.54167	0.522	14.54167	1.902
14.54333	2.360	14.54333	0.524	14.54333	1.901
14.54500	2.385	14.54500	0.528	14.54500	1.900
14.54667	2.406	14.54667	0.529	14.54667	1.899
14.54833	2.432	14.54833	0.532	14.54833	1.898
14.55000	2.457	14.55000	0.536	14.55000	1.897
14.55167	2.492	14.55167	0.538	14.55167	1.896
14.55333	2.528	14.55333	0.541	14.55333	1.895
14.55500	2.563	14.55500	0.546	14.55500	1.894
14.55667	2.593	14.55667	0.549	14.55667	1.893
14.55833	2.613	14.55833	0.553	14.55833	1.892
14.56000	2.633	14.56000	0.558	14.56000	1.891
14.56167	2.643	14.56167	0.560	14.56167	1.890
14.56333	2.663	14.56333	0.562	14.56333	1.889
14.56500	2.683	14.56500	0.565	14.56500	1.888
14.56667	2.708	14.56667	0.567	14.56667	1.887
14.56833	2.730	14.56833	0.569	14.56833	1.886
14.57000	2.755	14.57000	0.571	14.57000	1.885
14.57167	2.776	14.57167	0.573	14.57167	1.884
14.57333	2.788	14.57333	0.577	14.57333	1.883
14.57500	2.794	14.57500	0.581	14.57500	1.882
14.57667	2.794	14.57667	0.584	14.57667	1.881
14.57833	2.795	14.57833	0.589	14.57833	1.879
14.58000	2.796	14.58000	0.593	14.58000	1.878
14.58167	2.801	14.58167	0.594	14.58167	1.877
14.58333	2.805	14.58333	0.598	14.58333	1.876
14.58500	2.821	14.58500	0.602	14.58500	1.875
14.58667	2.831	14.58667	0.605	14.58667	1.874
14.58833	2.837	14.58833	0.606	14.58833	1.873
14.59000	2.832	14.59000	0.610	14.59000	1.872
14.59167	2.826	14.59167	0.612	14.59167	1.871
14.59333	2.805	14.59333	0.617	14.59333	1.870
14.59500	2.790	14.59500	0.621	14.59500	1.869
14.59667	2.775	14.59667	0.630	14.59667	1.868
