ChromatogramRI		ChromatogramUV		Calibration CurveRI	
X:	Y:	X:	Y:	X:	Y:
13.65667	2.315	13.65667	0.233	13.65667	2.446
13.65833	2.279	13.65833	0.232	13.65833	2.444
13.66000	2.255	13.66000	0.229	13.66000	2.443
13.66167	2.224	13.66167	0.230	13.66167	2.442
13.66333	2.193	13.66333	0.231	13.66333	2.441
13.66500	2.167	13.66500	0.228	13.66500	2.440
13.66667	2.130	13.66667	0.228	13.66667	2.439
13.66833	2.094	13.66833	0.227	13.66833	2.438
13.67000	2.053	13.67000	0.227	13.67000	2.437
13.67167	2.024	13.67167	0.224	13.67167	2.436
13.67333	2.000	13.67333	0.222	13.67332	2.435
13.67500	1.973	13.67500	0.219	13.67500	2.434
13.67667	1.957	13.67667	0.217	13.67667	2.433
13.67833	1.937	13.67833	0.215	13.67833	2.432
13.68000	1.910	13.68000	0.214	13.68000	2.431
13.68167	1.885	13.68167	0.214	13.68167	2.430
13.68333	1.850	13.68333	0.217	13.68333	2.429
13.68500	1.825	13.68500	0.217	13.68498	2.428
13.68667	1.795	13.68667	0.215	13.68667	2.427
13.68833	1.769	13.68833	0.213	13.68833	2.426
13.69000	1.750	13.69000	0.213	13.69000	2.425
13.69167	1.735	13.69167	0.211	13.69167	2.424
13.69333	1.721	13.69333	0.212	13.69333	2.423
13.69500	1.705	13.69500	0.212	13.69500	2.422
13.69667	1.680	13.69667	0.208	13.69665	2.421
13.69833	1.660	13.69833	0.207	13.69833	2.420
13.70000	1.625	13.70000	0.205	13.70000	2.419
13.70167	1.600	13.70167	0.206	13.70167	2.418
13.70333	1.579	13.70333	0.204	13.70333	2.417
13.70500	1.564	13.70500	0.202	13.70500	2.416
13.70667	1.554	13.70667	0.202	13.70667	2.415
13.70833	1.544	13.70833	0.202	13.70832	2.414
13.71000	1.535	13.71000	0.201	13.71000	2.413
13.71167	1.515	13.71167	0.202	13.71167	2.412
13.71333	1.494	13.71333	0.201	13.71333	2.411
13.71500	1.479	13.71500	0.199	13.71500	2.410
13.71667	1.453	13.71667	0.197	13.71667	2.409
13.71833	1.433	13.71833	0.194	13.71833	2.408
13.72000	1.417	13.72000	0.193	13.71998	2.407
13.72167	1.407	13.72167	0.191	13.72167	2.406
13.72333	1.397	13.72333	0.189	13.72333	2.405
13.72500	1.396	13.72500	0.189	13.72500	2.404
13.72667	1.386	13.72667	0.189	13.72667	2.403
13.72833	1.376	13.72833	0.188	13.72833	2.401
13.73000	1.358	13.73000	0.187	13.73000	2.400
13.73167	1.343	13.73167	0.187	13.73165	2.399
13.73333	1.319	13.73333	0.189	13.73333	2.398
13.73500	1.300	13.73500	0.187	13.73500	2.397
13.73667	1.285	13.73667	0.183	13.73667	2.396
13.73833	1.276	13.73833	0.181	13.73833	2.395
13.74000	1.277	13.74000	0.179	13.74000	2.394
13.74167	1.267	13.74167	0.175	13.74167	2.393
13.74333	1.257	13.74333	0.175	13.74332	2.392
13.74500	1.253	13.74500	0.175	13.74500	2.391
13.74667	1.231	13.74667	0.175	13.74667	2.390
13.74833	1.226	13.74833	0.177	13.74833	2.389
13.75000	1.200	13.75000	0.178	13.75000	2.388
13.75167	1.181	13.75167	0.175	13.75167	2.387
13.75333	1.165	13.75333	0.172	13.75333	2.386
13.75500	1.165	13.75500	0.172	13.75498	2.385
13.75667	1.176	13.75667	0.172	13.75667	2.384
13.75833	1.165	13.75833	0.169	13.75833	2.383
13.76000	1.165	13.76000	0.169	13.76000	2.382
13.76167	1.154	13.76167	0.169	13.76167	2.381
13.76333	1.144	13.76333	0.168	13.76333	2.380
13.76500	1.129	13.76500	0.167	13.76500	2.379
13.76667	1.119	13.76667	0.166	13.76667	2.378
13.76833	1.103	13.76833	0.167	13.76833	2.377
13.77000	1.103	13.77000	0.167	13.77000	2.376
13.77167	1.103	13.77167	0.166	13.77167	2.375
13.77333	1.108	13.77333	0.165	13.77333	2.374
13.77500	1.108	13.77500	0.164	13.77500	2.373
13.77667	1.098	13.77667	0.165	13.77667	2.372
13.77833	1.093	13.77833	0.167	13.77833	2.371
13.78000	1.082	13.78000	0.165	13.78000	2.370
13.78167	1.066	13.78167	0.161	13.78167	2.369
13.78333	1.047	13.78333	0.158	13.78333	2.368
13.78500	1.031	13.78500	0.158	13.78500	2.367
13.78667	1.026	13.78667	0.157	13.78667	2.366
13.78833	1.026	13.78833	0.156	13.78833	2.365
13.79000	1.031	13.79000	0.156	13.79000	2.364
13.79167	1.031	13.79167	0.157	13.79167	2.363
13.79333	1.026	13.79333	0.157	13.79333	2.362
13.79500	1.011	13.79500	0.156	13.79500	2.361
13.79667	1.000	13.79667	0.154	13.79667	2.360
13.79833	0.985	13.79833	0.155	13.79832	2.358
13.80000	0.975	13.80000	0.155	13.80000	2.357
13.80167	0.966	13.80167	0.154	13.80167	2.356
13.80333	0.966	13.80333	0.152	13.80333	2.355
13.80500	0.962	13.80500	0.152	13.80500	2.354
13.80667	0.958	13.80667	0.152	13.80667	2.353
13.80833	0.964	13.80833	0.152	13.80833	2.352
13.81000	0.954	13.81000	0.153	13.80998	2.351
13.81167	0.948	13.81167	0.153	13.81167	2.350
13.81333	0.938	13.81333	0.153	13.81333	2.349
13.81500	0.928	13.81500	0.153	13.81500	2.348
13.81667	0.913	13.81667	0.153	13.81667	2.347
13.81833	0.913	13.81833	0.155	13.81833	2.346
13.82000	0.918	13.82000	0.156	13.82000	2.345
13.82167	0.923	13.82167	0.157	13.82165	2.344
13.82333	0.924	13.82333	0.157	13.82333	2.343
13.82500	0.924	13.82500	0.154	13.82500	2.342
13.82667	0.920	13.82667	0.152	13.82667	2.341
13.82833	0.913	13.82833	0.150	13.82833	2.340
13.83000	0.902	13.83000	0.151	13.83000	2.339
13.83167	0.897	13.83167	0.149	13.83167	2.338
13.83333	0.891	13.83333	0.150	13.83332	2.337
13.83500	0.891	13.83500	0.148	13.83500	2.336
13.83667	0.896	13.83667	0.148	13.83667	2.335
13.83833	0.901	13.83833	0.148	13.83833	2.334
13.84000	0.902	13.84000	0.147	13.84000	2.333
13.84167	0.901	13.84167	0.146	13.84167	2.332
13.84333	0.896	13.84333	0.145	13.84333	2.331
13.84500	0.887	13.84500	0.147	13.84498	2.330
13.84667	0.877	13.84667	0.147	13.84667	2.329
13.84833	0.866	13.84833	0.148	13.84833	2.328
13.85000	0.856	13.85000	0.146	13.85000	2.327
13.85167	0.856	13.85167	0.143	13.85167	2.326
13.85333	0.866	13.85333	0.143	13.85333	2.325
13.85500	0.877	13.85500	0.143	13.85500	2.324
13.85667	0.877	13.85667	0.142	13.85665	2.323
13.85833	0.877	13.85833	0.145	13.85833	2.322
13.86000	0.871	13.86000	0.145	13.86000	2.321
13.86167	0.871	13.86167	0.147	13.86167	2.320
13.86333	0.861	13.86333	0.149	13.86333	2.319
13.86500	0.851	13.86500	0.150	13.86500	2.318
13.86667	0.852	13.86667	0.150	13.86667	2.317
13.86833	0.857	13.86833	0.150	13.86832	2.316
13.87000	0.867	13.87000	0.151	13.87000	2.314
13.87167	0.877	13.87167	0.152	13.87167	2.313
13.87333	0.877	13.87333	0.153	13.87333	2.312
13.87500	0.872	13.87500	0.156	13.87500	2.311
13.87667	0.868	13.87667	0.156	13.87667	2.310
13.87833	0.858	13.87833	0.157	13.87833	2.309
13.88000	0.854	13.88000	0.155	13.87998	2.308
13.88167	0.849	13.88167	0.156	13.88167	2.307
13.88333	0.849	13.88333	0.160	13.88333	2.306
13.88500	0.859	13.88500	0.161	13.88500	2.305
13.88667	0.874	13.88667	0.162	13.88667	2.304
13.88833	0.879	13.88833	0.163	13.88833	2.303
13.89000	0.883	13.89000	0.165	13.89000	2.302
13.89167	0.883	13.89167	0.166	13.89167	2.301
13.89333	0.883	13.89333	0.167	13.89333	2.300
13.89500	0.878	13.89500	0.169	13.89500	2.299
13.89667	0.878	13.89667	0.171	13.89667	2.298
13.89833	0.879	13.89833	0.170	13.89833	2.297
13.90000	0.890	13.90000	0.173	13.90000	2.296
13.90167	0.900	13.90167	0.175	13.90167	2.295
13.90333	0.910	13.90333	0.177	13.90333	2.294
13.90500	0.910	13.90500	0.177	13.90500	2.293
13.90667	0.915	13.90667	0.180	13.90667	2.292
13.90833	0.915	13.90833	0.184	13.90833	2.291
13.91000	0.916	13.91000	0.187	13.91000	2.290
13.91167	0.910	13.91167	0.187	13.91167	2.289
13.91333	0.910	13.91333	0.190	13.91333	2.288
13.91500	0.915	13.91500	0.191	13.91500	2.287
13.91667	0.930	13.91667	0.195	13.91667	2.286
13.91833	0.955	13.91833	0.198	13.91833	2.285
13.92000	0.971	13.92000	0.200	13.92000	2.284
13.92167	0.986	13.92167	0.201	13.92167	2.283
13.92333	0.991	13.92333	0.205	13.92332	2.282
13.92500	1.001	13.92500	0.206	13.92500	2.281
13.92667	0.994	13.92667	0.211	13.92667	2.280
13.92833	1.004	13.92833	0.214	13.92833	2.279
13.93000	1.003	13.93000	0.216	13.93000	2.278
13.93167	1.013	13.93167	0.217	13.93167	2.277
13.93333	1.029	13.93333	0.221	13.93333	2.276
13.93500	1.048	13.93500	0.223	13.93498	2.275
13.93667	1.068	13.93667	0.227	13.93667	2.274
13.93833	1.078	13.93833	0.231	13.93833	2.273
13.94000	1.088	13.94000	0.233	13.94000	2.271
13.94167	1.098	13.94167	0.237	13.94167	2.270
13.94333	1.107	13.94333	0.238	13.94333	2.269
13.94500	1.117	13.94500	0.242	13.94500	2.268
13.94667	1.131	13.94667	0.245	13.94665	2.267
13.94833	1.147	13.94833	0.245	13.94833	2.266
13.95000	1.178	13.95000	0.252	13.95000	2.265
13.95167	1.204	13.95167	0.257	13.95167	2.264
13.95333	1.224	13.95333	0.260	13.95333	2.263
13.95500	1.235	13.95500	0.262	13.95500	2.262
13.95667	1.245	13.95667	0.268	13.95667	2.261
13.95833	1.260	13.95833	0.274	13.95832	2.260
13.96000	1.275	13.96000	0.275	13.96000	2.259
13.96167	1.289	13.96167	0.278	13.96167	2.258
13.96333	1.305	13.96333	0.280	13.96333	2.257
13.96500	1.324	13.96500	0.282	13.96500	2.256
13.96667	1.348	13.96667	0.288	13.96667	2.255
13.96833	1.373	13.96833	0.295	13.96833	2.254
13.97000	1.398	13.97000	0.302	13.96998	2.253
13.97167	1.422	13.97167	0.305	13.97167	2.252
13.97333	1.433	13.97333	0.309	13.97333	2.251
13.97500	1.448	13.97500	0.312	13.97500	2.250
13.97667	1.468	13.97667	0.316	13.97667	2.249
13.97833	1.483	13.97833	0.319	13.97833	2.248
13.98000	1.510	13.98000	0.324	13.98000	2.247
13.98167	1.540	13.98167	0.329	13.98165	2.246
13.98333	1.576	13.98333	0.334	13.98333	2.245
13.98500	1.612	13.98500	0.336	13.98500	2.244
13.98667	1.642	13.98667	0.339	13.98667	2.243
13.98833	1.664	13.98833	0.343	13.98833	2.242
13.99000	1.680	13.99000	0.349	13.99000	2.241
13.99167	1.696	13.99167	0.355	13.99167	2.240
13.99333	1.707	13.99333	0.358	13.99332	2.239
13.99500	1.737	13.99500	0.362	13.99500	2.238
13.99667	1.768	13.99667	0.365	13.99667	2.237
13.99833	1.798	13.99833	0.370	13.99833	2.236
14.00000	1.843	14.00000	0.373	14.00000	2.235
14.00167	1.877	14.00167	0.377	14.00167	2.234
14.00333	1.902	14.00333	0.382	14.00333	2.233
14.00500	1.917	14.00500	0.389	14.00500	2.232
14.00667	1.937	14.00667	0.393	14.00667	2.231
14.00833	1.962	14.00833	0.399	14.00833	2.230
14.01000	1.982	14.01000	0.403	14.01000	2.229
14.01167	2.006	14.01167	0.407	14.01167	2.227
14.01333	2.037	14.01333	0.414	14.01333	2.226
14.01500	2.066	14.01500	0.419	14.01500	2.225
14.01667	2.107	14.01667	0.423	14.01667	2.224
14.01833	2.141	14.01833	0.428	14.01833	2.223
14.02000	2.167	14.02000	0.431	14.02000	2.222
14.02167	2.192	14.02167	0.434	14.02167	2.221
14.02333	2.212	14.02333	0.438	14.02333	2.220
14.02500	2.229	14.02500	0.441	14.02500	2.219
14.02667	2.249	14.02667	0.449	14.02667	2.218
14.02833	2.274	14.02833	0.455	14.02833	2.217
14.03000	2.311	14.03000	0.459	14.03000	2.216
14.03167	2.341	14.03167	0.461	14.03167	2.215
14.03333	2.382	14.03333	0.464	14.03333	2.214
14.03500	2.411	14.03500	0.469	14.03500	2.213
14.03667	2.436	14.03667	0.475	14.03667	2.212
14.03833	2.457	14.03833	0.478	14.03833	2.211
14.04000	2.473	14.04000	0.479	14.04000	2.210
14.04167	2.493	14.04167	0.484	14.04167	2.209
14.04333	2.519	14.04333	0.488	14.04333	2.208
14.04500	2.539	14.04500	0.493	14.04500	2.207
14.04667	2.568	14.04667	0.498	14.04667	2.206
14.04833	2.593	14.04833	0.498	14.04833	2.205
14.05000	2.617	14.05000	0.500	14.05000	2.204
14.05167	2.638	14.05167	0.504	14.05167	2.203
14.05333	2.648	14.05333	0.508	14.05333	2.202
14.05500	2.664	14.05500	0.510	14.05500	2.201
14.05667	2.669	14.05667	0.515	14.05667	2.200
14.05833	2.684	14.05833	0.519	14.05833	2.199
14.06000	2.709	14.06000	0.521	14.06000	2.198
14.06167	2.736	14.06167	0.522	14.06167	2.197
14.06333	2.765	14.06333	0.526	14.06333	2.196
14.06500	2.785	14.06500	0.529	14.06500	2.195
14.06667	2.812	14.06667	0.530	14.06667	2.194
14.06833	2.822	14.06833	0.534	14.06833	2.193
14.07000	2.838	14.07000	0.536	14.07000	2.192
14.07167	2.848	14.07167	0.539	14.07167	2.191
14.07333	2.853	14.07333	0.542	14.07333	2.190
14.07500	2.863	14.07500	0.545	14.07500	2.189
14.07667	2.868	14.07667	0.548	14.07667	2.188
14.07833	2.889	14.07833	0.549	14.07833	2.187
14.08000	2.909	14.08000	0.551	14.08000	2.186
14.08167	2.929	14.08167	0.553	14.08167	2.184
14.08333	2.939	14.08333	0.557	14.08333	2.183
14.08500	2.949	14.08500	0.558	14.08500	2.182
14.08667	2.955	14.08667	0.560	14.08667	2.181
14.08833	2.955	14.08833	0.562	14.08833	2.180
14.09000	2.960	14.09000	0.562	14.09000	2.179
14.09167	2.960	14.09167	0.564	14.09167	2.178
14.09333	2.965	14.09333	0.565	14.09333	2.177
14.09500	2.981	14.09500	0.565	14.09500	2.176
14.09667	2.996	14.09667	0.565	14.09667	2.175
14.09833	3.006	14.09833	0.563	14.09833	2.174
14.10000	3.012	14.10000	0.564	14.10000	2.173
14.10167	3.013	14.10167	0.566	14.10167	2.172
14.10333	3.009	14.10333	0.564	14.10333	2.171
14.10500	3.004	14.10500	0.565	14.10500	2.170
14.10667	3.004	14.10667	0.563	14.10667	2.169
14.10833	3.003	14.10833	0.563	14.10833	2.168
14.11000	3.003	14.11000	0.564	14.11000	2.167
14.11167	3.012	14.11167	0.564	14.11167	2.166
14.11333	3.018	14.11333	0.566	14.11333	2.165
14.11500	3.023	14.11500	0.564	14.11500	2.164
14.11667	3.017	14.11667	0.562	14.11667	2.163
14.11833	3.012	14.11833	0.562	14.11833	2.162
14.12000	3.002	14.12000	0.562	14.12000	2.161
14.12167	2.992	14.12167	0.562	14.12167	2.160
14.12333	2.981	14.12333	0.563	14.12333	2.159
14.12500	2.975	14.12500	0.561	14.12500	2.158
14.12667	2.975	14.12667	0.559	14.12667	2.157
14.12833	2.979	14.12833	0.558	14.12833	2.156
14.13000	2.980	14.13000	0.558	14.13000	2.155
14.13167	2.975	14.13167	0.557	14.13167	2.154
14.13333	2.970	14.13333	0.556	14.13333	2.153
14.13500	2.966	14.13500	0.554	14.13500	2.152
14.13667	2.945	14.13667	0.551	14.13667	2.151
14.13833	2.930	14.13833	0.550	14.13833	2.150
14.14000	2.925	14.14000	0.549	14.14000	2.149
14.14167	2.920	14.14167	0.549	14.14167	2.148
14.14333	2.920	14.14333	0.547	14.14333	2.147
14.14500	2.919	14.14500	0.546	14.14500	2.146
14.14667	2.913	14.14667	0.543	14.14667	2.145
14.14833	2.912	14.14833	0.540	14.14833	2.144
14.15000	2.902	14.15000	0.536	14.15000	2.143
14.15167	2.887	14.15167	0.535	14.15167	2.142
14.15333	2.871	14.15333	0.533	14.15333	2.140
14.15500	2.854	14.15500	0.532	14.15500	2.139
14.15667	2.839	14.15667	0.528	14.15667	2.138
14.15833	2.828	14.15833	0.525	14.15833	2.137
14.16000	2.828	14.16000	0.520	14.16000	2.136
14.16167	2.822	14.16167	0.519	14.16167	2.135
14.16333	2.823	14.16333	0.516	14.16333	2.134
14.16500	2.813	14.16500	0.514	14.16500	2.133
14.16667	2.798	14.16667	0.513	14.16667	2.132
14.16833	2.782	14.16833	0.511	14.16833	2.131
14.17000	2.768	14.17000	0.508	14.17000	2.130
14.17167	2.745	14.17167	0.507	14.17167	2.129
14.17333	2.724	14.17333	0.505	14.17333	2.128
14.17500	2.715	14.17500	0.500	14.17500	2.127
14.17667	2.710	14.17667	0.495	14.17667	2.126
14.17833	2.711	14.17833	0.493	14.17833	2.125
14.18000	2.705	14.18000	0.489	14.18000	2.124
14.18167	2.699	14.18167	0.485	14.18167	2.123
14.18333	2.680	14.18333	0.481	14.18333	2.122
14.18500	2.660	14.18500	0.478	14.18500	2.121
14.18667	2.639	14.18667	0.473	14.18667	2.120
14.18833	2.624	14.18833	0.469	14.18833	2.119
14.19000	2.610	14.19000	0.467	14.19000	2.118
14.19167	2.605	14.19167	0.463	14.19167	2.117
14.19333	2.595	14.19333	0.458	14.19333	2.116
14.19500	2.594	14.19500	0.453	14.19500	2.115
14.19667	2.583	14.19667	0.452	14.19667	2.114
14.19833	2.572	14.19833	0.450	14.19833	2.113
14.20000	2.551	14.20000	0.448	14.20000	2.112
14.20167	2.526	14.20167	0.447	14.20167	2.111
14.20333	2.506	14.20333	0.445	14.20333	2.110
14.20500	2.484	14.20500	0.440	14.20500	2.109
14.20667	2.464	14.20667	0.438	14.20667	2.108
14.20833	2.460	14.20833	0.434	14.20833	2.107
14.21000	2.450	14.21000	0.428	14.21000	2.106
14.21167	2.445	14.21167	0.425	14.21167	2.105
14.21333	2.435	14.21333	0.422	14.21333	2.104
14.21500	2.424	14.21500	0.420	14.21500	2.103
14.21667	2.404	14.21667	0.415	14.21667	2.102
14.21833	2.380	14.21833	0.410	14.21833	2.101
14.22000	2.360	14.22000	0.407	14.22000	2.100
14.22167	2.345	14.22167	0.403	14.22167	2.099
14.22333	2.339	14.22333	0.400	14.22333	2.097
14.22500	2.340	14.22500	0.398	14.22500	2.096
14.22667	2.335	14.22667	0.396	14.22667	2.095
14.22833	2.321	14.22833	0.394	14.22833	2.094
14.23000	2.307	14.23000	0.391	14.23000	2.093
14.23167	2.286	14.23167	0.389	14.23167	2.092
14.23333	2.262	14.23333	0.385	14.23333	2.091
14.23500	2.243	14.23500	0.382	14.23500	2.090
14.23667	2.222	14.23667	0.378	14.23667	2.089
14.23833	2.202	14.23833	0.374	14.23833	2.088
14.24000	2.197	14.24000	0.369	14.24000	2.087
14.24167	2.191	14.24167	0.366	14.24167	2.086
14.24333	2.181	14.24333	0.363	14.24333	2.085
14.24500	2.166	14.24500	0.361	14.24500	2.084
14.24667	2.149	14.24667	0.359	14.24667	2.083
14.24833	2.129	14.24833	0.357	14.24833	2.082
14.25000	2.109	14.25000	0.353	14.25000	2.081
14.25167	2.083	14.25167	0.351	14.25167	2.080
14.25333	2.063	14.25333	0.349	14.25333	2.079
14.25500	2.048	14.25500	0.348	14.25500	2.078
14.25667	2.043	14.25667	0.344	14.25667	2.077
14.25833	2.038	14.25833	0.341	14.25833	2.076
14.26000	2.027	14.26000	0.337	14.26000	2.075
14.26167	2.022	14.26167	0.333	14.26167	2.074
14.26333	2.006	14.26333	0.331	14.26333	2.073
14.26500	1.991	14.26500	0.330	14.26500	2.072
14.26667	1.966	14.26667	0.325	14.26667	2.071
14.26833	1.951	14.26833	0.322	14.26833	2.070
14.27000	1.931	14.27000	0.317	14.27000	2.069
14.27167	1.921	14.27167	0.314	14.27167	2.068
14.27333	1.917	14.27333	0.312	14.27333	2.067
14.27500	1.908	14.27500	0.308	14.27500	2.066
14.27667	1.898	14.27667	0.304	14.27667	2.065
14.27833	1.883	14.27833	0.305	14.27833	2.064
14.28000	1.862	14.28000	0.301	14.28000	2.063
14.28167	1.847	14.28167	0.300	14.28167	2.062
14.28333	1.828	14.28333	0.298	14.28333	2.061
14.28500	1.807	14.28500	0.295	14.28500	2.060
14.28667	1.793	14.28667	0.293	14.28667	2.059
14.28833	1.783	14.28833	0.291	14.28833	2.058
14.29000	1.779	14.29000	0.289	14.29000	2.057
14.29167	1.769	14.29167	0.284	14.29167	2.056
14.29333	1.758	14.29333	0.283	14.29333	2.055
14.29500	1.743	14.29500	0.280	14.29500	2.053
14.29667	1.728	14.29667	0.275	14.29667	2.052
14.29833	1.709	14.29833	0.273	14.29833	2.051
14.30000	1.693	14.30000	0.270	14.30000	2.050
14.30167	1.678	14.30167	0.268	14.30167	2.049
14.30333	1.662	14.30333	0.267	14.30333	2.048
14.30500	1.652	14.30500	0.265	14.30500	2.047
14.30667	1.647	14.30667	0.264	14.30667	2.046
14.30833	1.642	14.30833	0.261	14.30833	2.045
14.31000	1.632	14.31000	0.258	14.31000	2.044
14.31167	1.617	14.31167	0.254	14.31167	2.043
14.31333	1.601	14.31333	0.253	14.31333	2.042
14.31500	1.587	14.31500	0.253	14.31500	2.041
14.31667	1.562	14.31667	0.251	14.31667	2.040
14.31833	1.543	14.31833	0.251	14.31833	2.039
14.32000	1.531	14.32000	0.251	14.32000	2.038
14.32167	1.531	14.32167	0.248	14.32167	2.037
14.32333	1.525	14.32333	0.248	14.32333	2.036
14.32500	1.520	14.32500	0.248	14.32500	2.035
14.32667	1.510	14.32667	0.246	14.32667	2.034
14.32833	1.495	14.32833	0.244	14.32833	2.033
14.33000	1.480	14.33000	0.243	14.33000	2.032
14.33167	1.454	14.33167	0.245	14.33167	2.031
14.33333	1.434	14.33333	0.243	14.33333	2.030
14.33500	1.424	14.33500	0.239	14.33500	2.029
14.33667	1.419	14.33667	0.236	14.33667	2.028
14.33833	1.419	14.33833	0.233	14.33833	2.027
14.34000	1.414	14.34000	0.231	14.34000	2.026
14.34167	1.409	14.34167	0.227	14.34167	2.025
14.34333	1.394	14.34333	0.226	14.34333	2.024
14.34500	1.383	14.34500	0.227	14.34500	2.023
14.34667	1.368	14.34667	0.226	14.34667	2.022
14.34833	1.353	14.34833	0.225	14.34833	2.021
14.35000	1.339	14.35000	0.222	14.35000	2.020
14.35167	1.324	14.35167	0.222	14.35167	2.019
14.35333	1.319	14.35333	0.221	14.35333	2.018
14.35500	1.319	14.35500	0.222	14.35500	2.017
14.35667	1.314	14.35667	0.223	14.35667	2.016
14.35833	1.309	14.35833	0.224	14.35833	2.015
14.36000	1.294	14.36000	0.225	14.36000	2.014
14.36167	1.279	14.36167	0.224	14.36167	2.013
14.36333	1.264	14.36333	0.223	14.36333	2.012
14.36500	1.254	14.36500	0.225	14.36500	2.010
14.36667	1.238	14.36667	0.225	14.36667	2.009
14.36833	1.234	14.36833	0.223	14.36833	2.008
14.37000	1.229	14.37000	0.221	14.37000	2.007
14.37167	1.229	14.37167	0.221	14.37167	2.006
14.37333	1.224	14.37333	0.220	14.37333	2.005
14.37500	1.222	14.37500	0.221	14.37500	2.004
14.37667	1.207	14.37667	0.220	14.37667	2.003
14.37833	1.196	14.37833	0.222	14.37833	2.002
14.38000	1.182	14.38000	0.226	14.38000	2.001
14.38167	1.172	14.38167	0.227	14.38167	2.000
14.38333	1.161	14.38333	0.227	14.38333	1.999
14.38500	1.160	14.38500	0.226	14.38500	1.998
14.38667	1.161	14.38667	0.226	14.38667	1.997
14.38833	1.165	14.38833	0.226	14.38833	1.996
14.39000	1.171	14.39000	0.228	14.39000	1.995
14.39167	1.160	14.39167	0.230	14.39167	1.994
14.39333	1.160	14.39333	0.231	14.39333	1.993
14.39500	1.155	14.39500	0.229	14.39500	1.992
14.39667	1.144	14.39667	0.229	14.39667	1.991
14.39833	1.135	14.39833	0.230	14.39833	1.990
14.40000	1.129	14.40000	0.229	14.40000	1.989
14.40167	1.129	14.40167	0.230	14.40167	1.988
14.40333	1.135	14.40333	0.232	14.40333	1.987
14.40500	1.135	14.40500	0.232	14.40500	1.986
14.40667	1.130	14.40667	0.233	14.40667	1.985
14.40833	1.125	14.40833	0.233	14.40833	1.984
14.41000	1.119	14.41000	0.233	14.41000	1.983
14.41167	1.110	14.41167	0.236	14.41167	1.982
14.41333	1.104	14.41333	0.239	14.41333	1.981
14.41500	1.099	14.41500	0.242	14.41500	1.980
14.41667	1.105	14.41667	0.247	14.41667	1.979
14.41833	1.115	14.41833	0.249	14.41833	1.978
14.42000	1.130	14.42000	0.252	14.42000	1.977
14.42167	1.130	14.42167	0.253	14.42167	1.976
14.42333	1.130	14.42333	0.254	14.42333	1.975
14.42500	1.129	14.42500	0.259	14.42500	1.974
14.42667	1.128	14.42667	0.262	14.42667	1.973
14.42833	1.123	14.42833	0.266	14.42833	1.972
14.43000	1.118	14.43000	0.266	14.43000	1.971
14.43167	1.113	14.43167	0.267	14.43167	1.970
14.43333	1.127	14.43333	0.268	14.43333	1.969
14.43500	1.136	14.43500	0.271	14.43500	1.968
14.43667	1.152	14.43667	0.273	14.43667	1.966
14.43833	1.162	14.43833	0.275	14.43833	1.965
14.44000	1.168	14.44000	0.277	14.44000	1.964
14.44167	1.168	14.44167	0.279	14.44167	1.963
14.44333	1.168	14.44333	0.285	14.44333	1.962
14.44500	1.163	14.44500	0.288	14.44500	1.961
14.44667	1.162	14.44667	0.291	14.44667	1.960
14.44833	1.167	14.44833	0.295	14.44833	1.959
14.45000	1.177	14.45000	0.298	14.45000	1.958
14.45167	1.197	14.45167	0.301	14.45167	1.957
14.45333	1.217	14.45333	0.302	14.45333	1.956
14.45500	1.232	14.45500	0.306	14.45500	1.955
14.45667	1.242	14.45667	0.308	14.45667	1.954
14.45833	1.253	14.45833	0.310	14.45833	1.953
14.46000	1.259	14.46000	0.311	14.46000	1.952
14.46167	1.270	14.46167	0.314	14.46167	1.951
14.46333	1.275	14.46333	0.317	14.46333	1.950
14.46500	1.285	14.46500	0.323	14.46500	1.949
14.46667	1.311	14.46667	0.329	14.46667	1.948
14.46833	1.326	14.46833	0.331	14.46833	1.947
14.47000	1.351	14.47000	0.334	14.47000	1.946
14.47167	1.371	14.47167	0.337	14.47167	1.945
14.47333	1.381	14.47333	0.341	14.47333	1.944
14.47500	1.396	14.47500	0.345	14.47500	1.943
14.47667	1.406	14.47667	0.348	14.47667	1.942
14.47833	1.416	14.47833	0.352	14.47833	1.941
14.48000	1.431	14.48000	0.356	14.48000	1.940
14.48167	1.452	14.48167	0.358	14.48167	1.939
14.48333	1.483	14.48333	0.359	14.48333	1.938
14.48500	1.513	14.48500	0.362	14.48500	1.937
14.48667	1.539	14.48667	0.366	14.48667	1.936
14.48833	1.553	14.48833	0.368	14.48833	1.935
14.49000	1.568	14.49000	0.373	14.49000	1.934
14.49167	1.589	14.49167	0.379	14.49167	1.933
14.49333	1.604	14.49333	0.384	14.49333	1.932
14.49500	1.624	14.49500	0.388	14.49500	1.931
14.49667	1.648	14.49667	0.390	14.49667	1.930
14.49833	1.668	14.49833	0.393	14.49833	1.929
14.50000	1.707	14.50000	0.398	14.50000	1.928
14.50167	1.743	14.50167	0.401	14.50167	1.927
14.50333	1.773	14.50333	0.403	14.50333	1.926
14.50500	1.799	14.50500	0.405	14.50500	1.925
14.50667	1.812	14.50667	0.407	14.50667	1.923
14.50833	1.836	14.50833	0.411	14.50833	1.922
14.51000	1.862	14.51000	0.414	14.51000	1.921
14.51167	1.882	14.51167	0.417	14.51167	1.920
14.51333	1.912	14.51333	0.421	14.51333	1.919
14.51500	1.948	14.51500	0.423	14.51500	1.918
