ChromatogramRI		ChromatogramUV		Calibration CurveRI	
13.80667	2.115	13.80667	0.278	13.80667	2.353
13.80833	2.085	13.80833	0.278	13.80833	2.352
13.81000	2.060	13.81000	0.279	13.80998	2.351
13.81167	2.034	13.81167	0.279	13.81167	2.350
13.81333	2.014	13.81333	0.280	13.81333	2.349
13.81500	1.999	13.81500	0.278	13.81500	2.348
13.81667	1.988	13.81667	0.277	13.81667	2.347
13.81833	1.973	13.81833	0.276	13.81833	2.346
13.82000	1.956	13.82000	0.275	13.82000	2.345
13.82167	1.931	13.82167	0.275	13.82165	2.344
13.82333	1.901	13.82333	0.277	13.82333	2.343
13.82500	1.869	13.82500	0.276	13.82500	2.342
13.82667	1.839	13.82667	0.276	13.82667	2.341
13.82833	1.818	13.82833	0.278	13.82833	2.340
13.83000	1.797	13.83000	0.277	13.83000	2.339
13.83167	1.781	13.83167	0.276	13.83167	2.338
13.83333	1.771	13.83333	0.276	13.83332	2.337
13.83500	1.756	13.83500	0.276	13.83500	2.336
13.83667	1.740	13.83667	0.277	13.83667	2.335
13.83833	1.723	13.83833	0.274	13.83833	2.334
13.84000	1.697	13.84000	0.272	13.84000	2.333
13.84167	1.673	13.84167	0.272	13.84167	2.332
13.84333	1.652	13.84333	0.271	13.84333	2.331
13.84500	1.632	13.84500	0.271	13.84498	2.330
13.84667	1.617	13.84667	0.271	13.84667	2.329
13.84833	1.607	13.84833	0.269	13.84833	2.328
13.85000	1.602	13.85000	0.269	13.85000	2.327
13.85167	1.591	13.85167	0.269	13.85167	2.326
13.85333	1.575	13.85333	0.269	13.85333	2.325
13.85500	1.560	13.85500	0.269	13.85500	2.324
13.85667	1.540	13.85667	0.269	13.85665	2.323
13.85833	1.525	13.85833	0.268	13.85833	2.322
13.86000	1.504	13.86000	0.268	13.86000	2.321
13.86167	1.483	13.86167	0.267	13.86167	2.320
13.86333	1.473	13.86333	0.265	13.86333	2.319
13.86500	1.467	13.86500	0.264	13.86500	2.318
13.86667	1.457	13.86667	0.264	13.86667	2.317
13.86833	1.452	13.86833	0.263	13.86832	2.316
13.87000	1.437	13.87000	0.263	13.87000	2.314
13.87167	1.416	13.87167	0.263	13.87167	2.313
13.87333	1.396	13.87333	0.263	13.87333	2.312
13.87500	1.382	13.87500	0.261	13.87500	2.311
13.87667	1.362	13.87667	0.261	13.87667	2.310
13.87833	1.357	13.87833	0.261	13.87833	2.309
13.88000	1.352	13.88000	0.259	13.87998	2.308
13.88167	1.347	13.88167	0.259	13.88167	2.307
13.88333	1.337	13.88333	0.260	13.88333	2.306
13.88500	1.332	13.88500	0.259	13.88500	2.305
13.88667	1.322	13.88667	0.261	13.88667	2.304
13.88833	1.308	13.88833	0.261	13.88833	2.303
13.89000	1.298	13.89000	0.261	13.89000	2.302
13.89167	1.286	13.89167	0.260	13.89167	2.301
13.89333	1.277	13.89333	0.261	13.89333	2.300
13.89500	1.277	13.89500	0.262	13.89500	2.299
13.89667	1.282	13.89667	0.260	13.89667	2.298
13.89833	1.283	13.89833	0.261	13.89833	2.297
13.90000	1.279	13.90000	0.262	13.90000	2.296
13.90167	1.274	13.90167	0.263	13.90167	2.295
13.90333	1.270	13.90333	0.263	13.90333	2.294
13.90500	1.265	13.90500	0.265	13.90500	2.293
13.90667	1.249	13.90667	0.266	13.90667	2.292
13.90833	1.244	13.90833	0.269	13.90833	2.291
13.91000	1.238	13.91000	0.268	13.91000	2.290
13.91167	1.238	13.91167	0.268	13.91167	2.289
13.91333	1.242	13.91333	0.269	13.91333	2.288
13.91500	1.246	13.91500	0.268	13.91500	2.287
13.91667	1.246	13.91667	0.267	13.91667	2.286
13.91833	1.250	13.91833	0.266	13.91833	2.285
13.92000	1.244	13.92000	0.267	13.92000	2.284
13.92167	1.239	13.92167	0.268	13.92167	2.283
13.92333	1.234	13.92333	0.266	13.92332	2.282
13.92500	1.229	13.92500	0.264	13.92500	2.281
13.92667	1.230	13.92667	0.264	13.92667	2.280
13.92833	1.235	13.92833	0.265	13.92833	2.279
13.93000	1.249	13.93000	0.265	13.93000	2.278
13.93167	1.253	13.93167	0.269	13.93167	2.277
13.93333	1.258	13.93333	0.270	13.93333	2.276
13.93500	1.258	13.93500	0.271	13.93498	2.275
13.93667	1.257	13.93667	0.271	13.93667	2.274
13.93833	1.257	13.93833	0.272	13.93833	2.273
13.94000	1.257	13.94000	0.271	13.94000	2.271
13.94167	1.257	13.94167	0.273	13.94167	2.270
13.94333	1.261	13.94333	0.273	13.94333	2.269
13.94500	1.277	13.94500	0.274	13.94500	2.268
13.94667	1.292	13.94667	0.275	13.94665	2.267
13.94833	1.297	13.94833	0.278	13.94833	2.266
13.95000	1.302	13.95000	0.279	13.95000	2.265
13.95167	1.307	13.95167	0.282	13.95167	2.264
13.95333	1.307	13.95333	0.282	13.95333	2.263
13.95500	1.306	13.95500	0.284	13.95500	2.262
13.95667	1.305	13.95667	0.285	13.95667	2.261
13.95833	1.316	13.95833	0.285	13.95832	2.260
13.96000	1.331	13.96000	0.285	13.96000	2.259
13.96167	1.352	13.96167	0.285	13.96167	2.258
13.96333	1.366	13.96333	0.287	13.96333	2.257
13.96500	1.381	13.96500	0.288	13.96500	2.256
13.96667	1.390	13.96667	0.290	13.96667	2.255
13.96833	1.395	13.96833	0.293	13.96833	2.254
13.97000	1.405	13.97000	0.295	13.96998	2.253
13.97167	1.415	13.97167	0.296	13.97167	2.252
13.97333	1.426	13.97333	0.297	13.97333	2.251
13.97500	1.436	13.97500	0.297	13.97500	2.250
13.97667	1.456	13.97667	0.299	13.97667	2.249
13.97833	1.472	13.97833	0.299	13.97833	2.248
13.98000	1.492	13.98000	0.301	13.98000	2.247
13.98167	1.502	13.98167	0.302	13.98165	2.246
13.98333	1.517	13.98333	0.304	13.98333	2.245
13.98500	1.527	13.98500	0.306	13.98500	2.244
13.98667	1.538	13.98667	0.308	13.98667	2.243
13.98833	1.553	13.98833	0.308	13.98833	2.242
13.99000	1.563	13.99000	0.310	13.99000	2.241
13.99167	1.588	13.99167	0.314	13.99167	2.240
13.99333	1.614	13.99333	0.314	13.99332	2.239
13.99500	1.634	13.99500	0.314	13.99500	2.238
13.99667	1.654	13.99667	0.319	13.99667	2.237
13.99833	1.664	13.99833	0.323	13.99833	2.236
14.00000	1.674	14.00000	0.321	14.00000	2.235
14.00167	1.685	14.00167	0.323	14.00167	2.234
14.00333	1.695	14.00333	0.324	14.00333	2.233
14.00500	1.700	14.00500	0.324	14.00500	2.232
14.00667	1.715	14.00667	0.324	14.00667	2.231
14.00833	1.740	14.00833	0.325	14.00833	2.230
14.01000	1.766	14.01000	0.327	14.01000	2.229
14.01167	1.786	14.01167	0.327	14.01167	2.227
14.01333	1.805	14.01333	0.330	14.01333	2.226
14.01500	1.820	14.01500	0.330	14.01500	2.225
14.01667	1.826	14.01667	0.332	14.01667	2.224
14.01833	1.837	14.01833	0.333	14.01833	2.223
14.02000	1.847	14.02000	0.335	14.02000	2.222
14.02167	1.863	14.02167	0.338	14.02167	2.221
14.02333	1.878	14.02333	0.339	14.02333	2.220
14.02500	1.903	14.02500	0.339	14.02500	2.219
14.02667	1.928	14.02667	0.341	14.02667	2.218
14.02833	1.942	14.02833	0.342	14.02833	2.217
14.03000	1.962	14.03000	0.343	14.03000	2.216
14.03167	1.978	14.03167	0.344	14.03167	2.215
14.03333	1.988	14.03333	0.344	14.03333	2.214
14.03500	1.997	14.03500	0.346	14.03500	2.213
14.03667	2.002	14.03667	0.346	14.03667	2.212
14.03833	2.012	14.03833	0.348	14.03833	2.211
14.04000	2.028	14.04000	0.348	14.04000	2.210
14.04167	2.049	14.04167	0.349	14.04167	2.209
14.04333	2.069	14.04333	0.349	14.04333	2.208
14.04500	2.088	14.04500	0.349	14.04500	2.207
14.04667	2.109	14.04667	0.352	14.04667	2.206
14.04833	2.118	14.04833	0.356	14.04833	2.205
14.05000	2.127	14.05000	0.358	14.05000	2.204
14.05167	2.136	14.05167	0.359	14.05167	2.203
14.05333	2.141	14.05333	0.362	14.05333	2.202
14.05500	2.146	14.05500	0.365	14.05500	2.201
14.05667	2.161	14.05667	0.364	14.05667	2.200
14.05833	2.183	14.05833	0.365	14.05833	2.199
14.06000	2.199	14.06000	0.363	14.06000	2.198
14.06167	2.211	14.06167	0.363	14.06167	2.197
14.06333	2.226	14.06333	0.364	14.06333	2.196
14.06500	2.226	14.06500	0.363	14.06500	2.195
14.06667	2.236	14.06667	0.363	14.06667	2.194
14.06833	2.236	14.06833	0.362	14.06833	2.193
14.07000	2.236	14.07000	0.366	14.07000	2.192
14.07167	2.242	14.07167	0.366	14.07167	2.191
14.07333	2.257	14.07333	0.368	14.07333	2.190
14.07500	2.268	14.07500	0.370	14.07500	2.189
14.07667	2.284	14.07667	0.371	14.07667	2.188
14.07833	2.289	14.07833	0.370	14.07833	2.187
14.08000	2.289	14.08000	0.370	14.08000	2.186
14.08167	2.292	14.08167	0.371	14.08167	2.184
14.08333	2.286	14.08333	0.372	14.08333	2.183
14.08500	2.281	14.08500	0.373	14.08500	2.182
14.08667	2.280	14.08667	0.372	14.08667	2.181
14.08833	2.278	14.08833	0.372	14.08833	2.180
14.09000	2.288	14.09000	0.370	14.09000	2.179
14.09167	2.292	14.09167	0.370	14.09167	2.178
14.09333	2.302	14.09333	0.370	14.09333	2.177
14.09500	2.308	14.09500	0.371	14.09500	2.176
14.09667	2.302	14.09667	0.370	14.09667	2.175
14.09833	2.298	14.09833	0.370	14.09833	2.174
14.10000	2.293	14.10000	0.371	14.10000	2.173
14.10167	2.289	14.10167	0.371	14.10167	2.172
14.10333	2.279	14.10333	0.371	14.10333	2.171
14.10500	2.274	14.10500	0.369	14.10500	2.170
14.10667	2.285	14.10667	0.367	14.10667	2.169
14.10833	2.291	14.10833	0.365	14.10833	2.168
14.11000	2.287	14.11000	0.365	14.11000	2.167
14.11167	2.283	14.11167	0.364	14.11167	2.166
14.11333	2.275	14.11333	0.364	14.11333	2.165
14.11500	2.270	14.11500	0.364	14.11500	2.164
14.11667	2.255	14.11667	0.363	14.11667	2.163
14.11833	2.236	14.11833	0.363	14.11833	2.162
14.12000	2.231	14.12000	0.362	14.12000	2.161
14.12167	2.225	14.12167	0.360	14.12167	2.160
14.12333	2.229	14.12333	0.359	14.12333	2.159
14.12500	2.224	14.12500	0.359	14.12500	2.158
14.12667	2.219	14.12667	0.360	14.12667	2.157
14.12833	2.214	14.12833	0.360	14.12833	2.156
14.13000	2.199	14.13000	0.361	14.13000	2.155
14.13167	2.188	14.13167	0.360	14.13167	2.154
14.13333	2.173	14.13333	0.359	14.13333	2.153
14.13500	2.158	14.13500	0.356	14.13500	2.152
14.13667	2.153	14.13667	0.355	14.13667	2.151
14.13833	2.154	14.13833	0.353	14.13833	2.150
14.14000	2.153	14.14000	0.351	14.14000	2.149
14.14167	2.148	14.14167	0.350	14.14167	2.148
14.14333	2.137	14.14333	0.348	14.14333	2.147
14.14500	2.128	14.14500	0.348	14.14500	2.146
14.14667	2.107	14.14667	0.347	14.14667	2.145
14.14833	2.087	14.14833	0.346	14.14833	2.144
14.15000	2.067	14.15000	0.348	14.15000	2.143
14.15167	2.051	14.15167	0.347	14.15167	2.142
14.15333	2.046	14.15333	0.344	14.15333	2.140
14.15500	2.042	14.15500	0.344	14.15500	2.139
14.15667	2.037	14.15667	0.343	14.15667	2.138
14.15833	2.032	14.15833	0.341	14.15833	2.137
14.16000	2.022	14.16000	0.341	14.16000	2.136
14.16167	2.007	14.16167	0.339	14.16167	2.135
14.16333	1.987	14.16333	0.337	14.16333	2.134
14.16500	1.966	14.16500	0.335	14.16500	2.133
14.16667	1.952	14.16667	0.334	14.16667	2.132
14.16833	1.943	14.16833	0.334	14.16833	2.131
14.17000	1.938	14.17000	0.333	14.17000	2.130
14.17167	1.934	14.17167	0.331	14.17167	2.129
14.17333	1.929	14.17333	0.328	14.17333	2.128
14.17500	1.925	14.17500	0.325	14.17500	2.127
14.17667	1.915	14.17667	0.323	14.17667	2.126
14.17833	1.899	14.17833	0.322	14.17833	2.125
14.18000	1.879	14.18000	0.321	14.18000	2.124
14.18167	1.854	14.18167	0.321	14.18167	2.123
14.18333	1.840	14.18333	0.319	14.18333	2.122
14.18500	1.829	14.18500	0.316	14.18500	2.121
14.18667	1.824	14.18667	0.313	14.18667	2.120
14.18833	1.824	14.18833	0.310	14.18833	2.119
14.19000	1.819	14.19000	0.309	14.19000	2.118
14.19167	1.809	14.19167	0.309	14.19167	2.117
14.19333	1.793	14.19333	0.309	14.19333	2.116
14.19500	1.771	14.19500	0.308	14.19500	2.115
14.19667	1.750	14.19667	0.308	14.19667	2.114
14.19833	1.725	14.19833	0.305	14.19833	2.113
14.20000	1.715	14.20000	0.304	14.20000	2.112
14.20167	1.704	14.20167	0.302	14.20167	2.111
14.20333	1.704	14.20333	0.300	14.20333	2.110
14.20500	1.698	14.20500	0.296	14.20500	2.109
14.20667	1.698	14.20667	0.296	14.20667	2.108
14.20833	1.682	14.20833	0.294	14.20833	2.107
14.21000	1.667	14.21000	0.293	14.21000	2.106
14.21167	1.657	14.21167	0.291	14.21167	2.105
14.21333	1.637	14.21333	0.290	14.21333	2.104
14.21500	1.621	14.21500	0.288	14.21500	2.103
14.21667	1.606	14.21667	0.285	14.21667	2.102
14.21833	1.597	14.21833	0.283	14.21833	2.101
14.22000	1.592	14.22000	0.278	14.22000	2.100
14.22167	1.587	14.22167	0.277	14.22167	2.099
14.22333	1.582	14.22333	0.274	14.22333	2.097
14.22500	1.572	14.22500	0.273	14.22500	2.096
14.22667	1.561	14.22667	0.272	14.22667	2.095
14.22833	1.545	14.22833	0.271	14.22833	2.094
14.23000	1.524	14.23000	0.269	14.23000	2.093
14.23167	1.510	14.23167	0.268	14.23167	2.092
14.23333	1.495	14.23333	0.269	14.23333	2.091
14.23500	1.491	14.23500	0.266	14.23500	2.090
14.23667	1.491	14.23667	0.265	14.23667	2.089
14.23833	1.492	14.23833	0.261	14.23833	2.088
14.24000	1.487	14.24000	0.259	14.24000	2.087
14.24167	1.472	14.24167	0.259	14.24167	2.086
14.24333	1.453	14.24333	0.256	14.24333	2.085
14.24500	1.443	14.24500	0.254	14.24500	2.084
14.24667	1.416	14.24667	0.252	14.24667	2.083
14.24833	1.401	14.24833	0.252	14.24833	2.082
14.25000	1.390	14.25000	0.250	14.25000	2.081
14.25167	1.395	14.25167	0.246	14.25167	2.080
14.25333	1.395	14.25333	0.246	14.25333	2.079
14.25500	1.389	14.25500	0.245	14.25500	2.078
14.25667	1.383	14.25667	0.245	14.25667	2.077
14.25833	1.367	14.25833	0.246	14.25833	2.076
14.26000	1.357	14.26000	0.244	14.26000	2.075
14.26167	1.343	14.26167	0.244	14.26167	2.074
14.26333	1.327	14.26333	0.240	14.26333	2.073
14.26500	1.311	14.26500	0.237	14.26500	2.072
14.26667	1.312	14.26667	0.236	14.26667	2.071
14.26833	1.306	14.26833	0.235	14.26833	2.070
14.27000	1.301	14.27000	0.234	14.27000	2.069
14.27167	1.296	14.27167	0.231	14.27167	2.068
14.27333	1.291	14.27333	0.229	14.27333	2.067
14.27500	1.281	14.27500	0.229	14.27500	2.066
14.27667	1.271	14.27667	0.229	14.27667	2.065
14.27833	1.261	14.27833	0.227	14.27833	2.064
14.28000	1.240	14.28000	0.226	14.28000	2.063
14.28167	1.230	14.28167	0.225	14.28167	2.062
14.28333	1.229	14.28333	0.224	14.28333	2.061
14.28500	1.224	14.28500	0.225	14.28500	2.060
14.28667	1.229	14.28667	0.224	14.28667	2.059
14.28833	1.223	14.28833	0.223	14.28833	2.058
14.29000	1.213	14.29000	0.222	14.29000	2.057
14.29167	1.202	14.29167	0.222	14.29167	2.056
14.29333	1.187	14.29333	0.219	14.29333	2.055
14.29500	1.171	14.29500	0.218	14.29500	2.053
14.29667	1.155	14.29667	0.217	14.29667	2.052
14.29833	1.150	14.29833	0.217	14.29833	2.051
14.30000	1.145	14.30000	0.216	14.30000	2.050
14.30167	1.150	14.30167	0.215	14.30167	2.049
14.30333	1.150	14.30333	0.214	14.30333	2.048
14.30500	1.141	14.30500	0.214	14.30500	2.047
14.30667	1.126	14.30667	0.214	14.30667	2.046
14.30833	1.111	14.30833	0.212	14.30833	2.045
14.31000	1.095	14.31000	0.211	14.31000	2.044
14.31167	1.081	14.31167	0.209	14.31167	2.043
14.31333	1.071	14.31333	0.206	14.31333	2.042
14.31500	1.070	14.31500	0.207	14.31500	2.041
14.31667	1.075	14.31667	0.207	14.31667	2.040
14.31833	1.074	14.31833	0.209	14.31833	2.039
14.32000	1.069	14.32000	0.210	14.32000	2.038
14.32167	1.064	14.32167	0.207	14.32167	2.037
14.32333	1.049	14.32333	0.206	14.32333	2.036
14.32500	1.044	14.32500	0.204	14.32500	2.035
14.32667	1.028	14.32667	0.204	14.32667	2.034
14.32833	1.017	14.32833	0.204	14.32833	2.033
14.33000	1.001	14.33000	0.203	14.33000	2.032
14.33167	1.007	14.33167	0.202	14.33167	2.031
14.33333	1.007	14.33333	0.202	14.33333	2.030
14.33500	1.007	14.33500	0.200	14.33500	2.029
14.33667	1.007	14.33667	0.199	14.33667	2.028
14.33833	0.998	14.33833	0.196	14.33833	2.027
14.34000	0.983	14.34000	0.196	14.34000	2.026
14.34167	0.974	14.34167	0.198	14.34167	2.025
14.34333	0.959	14.34333	0.198	14.34333	2.024
14.34500	0.952	14.34500	0.197	14.34500	2.023
14.34667	0.947	14.34667	0.195	14.34667	2.022
14.34833	0.952	14.34833	0.199	14.34833	2.021
14.35000	0.958	14.35000	0.200	14.35000	2.020
14.35167	0.963	14.35167	0.200	14.35167	2.019
14.35333	0.963	14.35333	0.202	14.35333	2.018
14.35500	0.958	14.35500	0.203	14.35500	2.017
14.35667	0.941	14.35667	0.202	14.35667	2.016
14.35833	0.936	14.35833	0.202	14.35833	2.015
14.36000	0.926	14.36000	0.202	14.36000	2.014
14.36167	0.921	14.36167	0.201	14.36167	2.013
14.36333	0.921	14.36333	0.201	14.36333	2.012
14.36500	0.925	14.36500	0.202	14.36500	2.010
14.36667	0.930	14.36667	0.203	14.36667	2.009
14.36833	0.931	14.36833	0.204	14.36833	2.008
14.37000	0.931	14.37000	0.204	14.37000	2.007
14.37167	0.926	14.37167	0.207	14.37167	2.006
14.37333	0.922	14.37333	0.207	14.37333	2.005
14.37500	0.917	14.37500	0.208	14.37500	2.004
14.37667	0.907	14.37667	0.210	14.37667	2.003
14.37833	0.907	14.37833	0.210	14.37833	2.002
14.38000	0.917	14.38000	0.210	14.38000	2.001
14.38167	0.927	14.38167	0.210	14.38167	2.000
14.38333	0.937	14.38333	0.209	14.38333	1.999
14.38500	0.942	14.38500	0.209	14.38500	1.998
14.38667	0.942	14.38667	0.209	14.38667	1.997
14.38833	0.938	14.38833	0.212	14.38833	1.996
14.39000	0.933	14.39000	0.215	14.39000	1.995
14.39167	0.928	14.39167	0.217	14.39167	1.994
14.39333	0.928	14.39333	0.219	14.39333	1.993
14.39500	0.928	14.39500	0.220	14.39500	1.992
14.39667	0.932	14.39667	0.223	14.39667	1.991
14.39833	0.948	14.39833	0.225	14.39833	1.990
14.40000	0.959	14.40000	0.228	14.40000	1.989
14.40167	0.965	14.40167	0.229	14.40167	1.988
14.40333	0.965	14.40333	0.229	14.40333	1.987
14.40500	0.965	14.40500	0.229	14.40500	1.986
14.40667	0.965	14.40667	0.229	14.40667	1.985
14.40833	0.965	14.40833	0.232	14.40833	1.984
14.41000	0.965	14.41000	0.235	14.41000	1.983
14.41167	0.971	14.41167	0.238	14.41167	1.982
14.41333	0.984	14.41333	0.241	14.41333	1.981
14.41500	0.994	14.41500	0.243	14.41500	1.980
14.41667	1.013	14.41667	0.246	14.41667	1.979
14.41833	1.029	14.41833	0.248	14.41833	1.978
14.42000	1.029	14.42000	0.252	14.42000	1.977
14.42167	1.034	14.42167	0.255	14.42167	1.976
14.42333	1.039	14.42333	0.257	14.42333	1.975
14.42500	1.045	14.42500	0.259	14.42500	1.974
14.42667	1.050	14.42667	0.261	14.42667	1.973
14.42833	1.060	14.42833	0.263	14.42833	1.972
14.43000	1.085	14.43000	0.265	14.43000	1.971
14.43167	1.106	14.43167	0.268	14.43167	1.970
14.43333	1.121	14.43333	0.271	14.43333	1.969
14.43500	1.136	14.43500	0.273	14.43500	1.968
14.43667	1.141	14.43667	0.276	14.43667	1.966
14.43833	1.146	14.43833	0.280	14.43833	1.965
14.44000	1.151	14.44000	0.284	14.44000	1.964
14.44167	1.156	14.44167	0.288	14.44167	1.963
14.44333	1.177	14.44333	0.290	14.44333	1.962
14.44500	1.186	14.44500	0.292	14.44500	1.961
14.44667	1.216	14.44667	0.296	14.44667	1.960
14.44833	1.237	14.44833	0.300	14.44833	1.959
14.45000	1.258	14.45000	0.304	14.45000	1.958
14.45167	1.278	14.45167	0.308	14.45167	1.957
14.45333	1.293	14.45333	0.311	14.45333	1.956
14.45500	1.308	14.45500	0.315	14.45500	1.955
14.45667	1.325	14.45667	0.320	14.45667	1.954
14.45833	1.335	14.45833	0.324	14.45833	1.953
14.46000	1.354	14.46000	0.328	14.46000	1.952
14.46167	1.379	14.46167	0.330	14.46167	1.951
14.46333	1.415	14.46333	0.333	14.46333	1.950
14.46500	1.435	14.46500	0.338	14.46500	1.949
14.46667	1.460	14.46667	0.343	14.46667	1.948
14.46833	1.481	14.46833	0.348	14.46833	1.947
14.47000	1.496	14.47000	0.351	14.47000	1.946
14.47167	1.516	14.47167	0.355	14.47167	1.945
14.47333	1.531	14.47333	0.357	14.47333	1.944
14.47500	1.552	14.47500	0.362	14.47500	1.943
14.47667	1.582	14.47667	0.366	14.47667	1.942
14.47833	1.614	14.47833	0.369	14.47833	1.941
14.48000	1.654	14.48000	0.374	14.48000	1.940
14.48167	1.679	14.48167	0.375	14.48167	1.939
14.48333	1.710	14.48333	0.378	14.48333	1.938
14.48500	1.735	14.48500	0.382	14.48500	1.937
14.48667	1.755	14.48667	0.384	14.48667	1.936
14.48833	1.775	14.48833	0.387	14.48833	1.935
14.49000	1.800	14.49000	0.391	14.49000	1.934
14.49167	1.826	14.49167	0.395	14.49167	1.933
14.49333	1.860	14.49333	0.399	14.49333	1.932
14.49500	1.896	14.49500	0.404	14.49500	1.931
14.49667	1.935	14.49667	0.408	14.49667	1.930
14.49833	1.976	14.49833	0.413	14.49833	1.929
14.50000	2.006	14.50000	0.418	14.50000	1.928
14.50167	2.042	14.50167	0.422	14.50167	1.927
14.50333	2.062	14.50333	0.425	14.50333	1.926
14.50500	2.096	14.50500	0.428	14.50500	1.925
14.50667	2.126	14.50667	0.431	14.50667	1.923
14.50833	2.156	14.50833	0.432	14.50833	1.922
14.51000	2.197	14.51000	0.436	14.51000	1.921
14.51167	2.227	14.51167	0.438	14.51167	1.920
14.51333	2.273	14.51333	0.444	14.51333	1.919
14.51500	2.314	14.51500	0.447	14.51500	1.918
14.51667	2.344	14.51667	0.450	14.51667	1.917
14.51833	2.373	14.51833	0.453	14.51833	1.916
14.52000	2.399	14.52000	0.456	14.52000	1.915
14.52167	2.434	14.52167	0.460	14.52167	1.914
14.52333	2.465	14.52333	0.465	14.52333	1.913
14.52500	2.505	14.52500	0.468	14.52500	1.912
14.52667	2.552	14.52667	0.472	14.52667	1.911
14.52833	2.592	14.52833	0.476	14.52833	1.910
14.53000	2.633	14.53000	0.477	14.53000	1.909
14.53167	2.669	14.53167	0.481	14.53167	1.908
14.53333	2.700	14.53333	0.485	14.53333	1.907
14.53500	2.730	14.53500	0.486	14.53500	1.906
14.53667	2.756	14.53667	0.491	14.53667	1.905
14.53833	2.791	14.53833	0.495	14.53833	1.904
14.54000	2.828	14.54000	0.496	14.54000	1.903
14.54167	2.864	14.54167	0.498	14.54167	1.902
14.54333	2.906	14.54333	0.503	14.54333	1.901
14.54500	2.941	14.54500	0.506	14.54500	1.900
14.54667	2.982	14.54667	0.509	14.54667	1.899
14.54833	3.017	14.54833	0.513	14.54833	1.898
14.55000	3.041	14.55000	0.514	14.55000	1.897
14.55167	3.067	14.55167	0.517	14.55167	1.896
14.55333	3.082	14.55333	0.520	14.55333	1.895
14.55500	3.107	14.55500	0.524	14.55500	1.894
14.55667	3.129	14.55667	0.526	14.55667	1.893
14.55833	3.159	14.55833	0.529	14.55833	1.892
14.56000	3.195	14.56000	0.533	14.56000	1.891
14.56167	3.220	14.56167	0.536	14.56167	1.890
14.56333	3.250	14.56333	0.539	14.56333	1.889
14.56500	3.266	14.56500	0.541	14.56500	1.888
14.56667	3.281	14.56667	0.542	14.56667	1.887
14.56833	3.292	14.56833	0.548	14.56833	1.886
14.57000	3.297	14.57000	0.550	14.57000	1.885
14.57167	3.308	14.57167	0.553	14.57167	1.884
14.57333	3.317	14.57333	0.556	14.57333	1.883
14.57500	3.338	14.57500	0.560	14.57500	1.882
14.57667	3.359	14.57667	0.564	14.57667	1.881
14.57833	3.375	14.57833	0.569	14.57833	1.879
14.58000	3.380	14.58000	0.573	14.58000	1.878
14.58167	3.385	14.58167	0.575	14.58167	1.877
14.58333	3.381	14.58333	0.577	14.58333	1.876
14.58500	3.372	14.58500	0.579	14.58500	1.875
14.58667	3.367	14.58667	0.581	14.58667	1.874
14.58833	3.358	14.58833	0.586	14.58833	1.873
14.59000	3.363	14.59000	0.589	14.59000	1.872
14.59167	3.369	14.59167	0.593	14.59167	1.871
14.59333	3.362	14.59333	0.598	14.59333	1.870
14.59500	3.357	14.59500	0.603	14.59500	1.869
14.59667	3.341	14.59667	0.607	14.59667	1.868
14.59833	3.326	14.59833	0.612	14.59833	1.867
14.60000	3.300	14.60000	0.616	14.60000	1.866
14.60167	3.269	14.60167	0.617	14.60167	1.865
14.60333	3.239	14.60333	0.619	14.60333	1.864
14.60500	3.203	14.60500	0.625	14.60500	1.863
14.60667	3.173	14.60667	0.632	14.60667	1.862
14.60833	3.154	14.60833	0.637	14.60833	1.861
14.61000	3.117	14.61000	0.641	14.61000	1.860
14.61167	3.082	14.61167	0.645	14.61167	1.859
14.61333	3.027	14.61333	0.648	14.61333	1.858
14.61500	2.976	14.61500	0.653	14.61500	1.857
14.61667	2.921	14.61667	0.658	14.61667	1.856
14.61833	2.866	14.61833	0.663	14.61833	1.855
14.62000	2.806	14.62000	0.669	14.62000	1.854
14.62167	2.735	14.62167	0.673	14.62167	1.853
14.62333	2.670	14.62333	0.678	14.62333	1.852
14.62500	2.609	14.62500	0.684	14.62500	1.851
14.62667	2.544	14.62667	0.690	14.62667	1.850
14.62833	2.483	14.62833	0.694	14.62833	1.849
14.63000	2.378	14.63000	0.703	14.63000	1.848
14.63167	2.280	14.63167	0.709	14.63167	1.847
14.63333	2.184	14.63333	0.716	14.63333	1.846
14.63500	2.073	14.63500	0.722	14.63500	1.845
14.63667	1.987	14.63667	0.729	14.63667	1.844
14.63833	1.866	14.63833	0.738	14.63833	1.843
14.64000	1.765	14.64000	0.747	14.64000	1.842
14.64167	1.665	14.64167	0.755	14.64167	1.841
14.64333	1.553	14.64333	0.764	14.64333	1.840
14.64500	1.446	14.64500	0.773	14.64500	1.839
14.64667	1.311	14.64667	0.784	14.64667	1.838
14.64833	1.163	14.64833	0.794	14.64833	1.836
14.65000	1.026	14.65000	0.801	14.65000	1.835
14.65167	0.879	14.65167	0.810	14.65167	1.834
14.65333	0.748	14.65333	0.820	14.65333	1.833
14.65500	0.591	14.65500	0.831	14.65500	1.832
14.65667	0.439	14.65667	0.842	14.65667	1.831
14.65833	0.284	14.65833	0.854	14.65833	1.830
14.66000	0.132	14.66000	0.867	14.66000	1.829
14.66167	-0.024	14.66167	0.876	14.66167	1.828
14.66333	-0.226	14.66333	0.888	14.66333	1.827
14.66500	-0.409	14.66500	0.901	14.66500	1.826
14.66667	-0.601	14.66667	0.915	14.66667	1.825
