Number of Estimators,Max Depth,Min Samples Split,Min Samples Leaf,Max Leaf Nodes,Mean Cross Val Score,STD,Test Evaluation Score
64,256,2,1,256,0.786923076923077,0.046332630931346645,0.8974358974358975
128,4,2,1,64,0.8020512820512821,0.06598069169483298,0.9230769230769231
64,1,2,1,512,0.7514102564102564,0.10705581135819825,0.9487179487179487
64,8,2,1,8,0.7967948717948717,0.07642359202162967,0.9487179487179487
32,16,2,1,32,0.7920512820512821,0.059861773717980675,0.9230769230769231
32,128,2,1,4,0.7967948717948717,0.09416228105896476,0.9230769230769231
64,64,2,1,2,0.7611538461538462,0.12018340137942048,0.9487179487179487
32,128,2,1,8,0.8071794871794872,0.06817620362195621,0.9743589743589743
64,2,2,1,2,0.7715384615384615,0.10415796807862053,0.8974358974358975
32,16,2,1,64,0.7717948717948717,0.06505573395720055,0.9230769230769231
64,64,2,1,4,0.7867948717948717,0.08746709722316698,0.9743589743589743
128,32,2,1,64,0.7766666666666666,0.058236182837244674,0.9487179487179487
64,8,2,1,16,0.7971794871794872,0.0564941101699299,0.9487179487179487
64,256,2,1,512,0.7717948717948717,0.05639422849221434,0.8974358974358975
32,128,2,1,16,0.7917948717948718,0.053930641897136845,0.9487179487179487
32,16,2,1,128,0.7817948717948718,0.0465873515889628,0.8974358974358975
64,2,2,1,4,0.7919230769230768,0.08703759191471026,0.9743589743589743
128,4,2,1,128,0.7919230769230768,0.062165078954507236,0.9743589743589743
32,128,2,1,32,0.7920512820512821,0.04251425873661369,0.9743589743589743
64,64,2,1,8,0.8020512820512821,0.05824436720951718,0.9487179487179487
64,2,2,1,8,0.7867948717948716,0.07534230453991919,0.9743589743589743
64,8,2,1,32,0.7869230769230768,0.05597970891895462,0.9230769230769231
128,1,2,1,2,0.7715384615384615,0.08549811506202022,0.8717948717948718
32,128,2,1,64,0.7664102564102564,0.053970552274555356,0.9230769230769231
64,2,2,1,16,0.8070512820512821,0.09053134117191276,0.9743589743589743
64,64,2,1,16,0.7920512820512821,0.06808356237845298,0.9230769230769231
32,128,2,1,128,0.7816666666666666,0.044584427810120175,0.9230769230769231
64,8,2,1,64,0.7817948717948717,0.05379973579242419,0.9230769230769231
128,1,2,1,4,0.7715384615384616,0.10665295153443209,0.9230769230769231
64,2,2,1,32,0.8020512820512821,0.10328783117277691,0.9743589743589743
128,4,2,1,256,0.796923076923077,0.07112138321601208,0.9487179487179487
128,32,2,1,128,0.7867948717948718,0.0466525760637709,0.9230769230769231
32,128,2,1,256,0.791923076923077,0.05845029131576756,0.9230769230769231
128,256,2,1,64,0.7817948717948717,0.05379973579242419,0.9487179487179487
64,2,2,1,64,0.7920512820512821,0.09903263197514107,0.9743589743589743
64,64,2,1,32,0.7665384615384616,0.05123780142183175,0.9487179487179487
64,8,2,1,128,0.7920512820512821,0.06808356237845298,0.9487179487179487
128,1,2,1,8,0.7561538461538462,0.11768755925843545,0.8974358974358975
64,2,2,1,128,0.8019230769230768,0.09321491501539905,0.9743589743589743
128,4,2,1,512,0.8071794871794872,0.0607202550670772,0.9743589743589743
64,2,2,1,256,0.797051282051282,0.09637888196533975,0.9743589743589743
64,64,2,1,64,0.7971794871794872,0.06309151384299364,0.9230769230769231
128,1,2,1,16,0.7664102564102565,0.11817258576462854,0.8974358974358975
64,8,2,1,256,0.7766666666666667,0.06907461020626847,0.9487179487179487
64,2,2,1,512,0.7867948717948717,0.09042379583597412,0.9743589743589743
128,32,2,1,256,0.7817948717948717,0.05379973579242419,0.9487179487179487
128,8,2,1,2,0.7612820512820513,0.12030300884931579,0.8974358974358975
128,256,2,1,128,0.786923076923077,0.0646967334888622,0.9487179487179487
128,1,2,1,32,0.7664102564102564,0.11551886776623732,0.8974358974358975
64,64,2,1,128,0.7920512820512821,0.04830560995021925,0.9230769230769231
64,8,2,1,512,0.7666666666666667,0.07297113350350481,0.9230769230769231
256,4,2,1,128,0.8021794871794871,0.06180444653985104,0.9487179487179487
64,16,2,1,2,0.7767948717948718,0.115828490952094,0.9487179487179487
128,1,2,1,64,0.7715384615384615,0.12520699495029777,0.8974358974358975
64,64,2,1,256,0.7869230769230768,0.05597970891895462,0.9230769230769231
128,8,2,1,4,0.7765384615384615,0.09182351651621898,0.9487179487179487
64,16,2,1,4,0.7916666666666666,0.09056764519597771,0.9743589743589743
128,32,2,1,512,0.7817948717948718,0.06281998953209578,0.9487179487179487
128,1,2,1,128,0.7562820512820514,0.1362552136056232,0.9230769230769231
128,256,2,1,256,0.8021794871794873,0.05575611398946115,0.9230769230769231
64,16,2,1,8,0.8069230769230769,0.05932781482658286,0.9230769230769231
64,64,2,1,512,0.787051282051282,0.05571305747466695,0.9487179487179487
128,8,2,1,8,0.7917948717948717,0.06629878774960912,0.9487179487179487
64,128,2,1,2,0.7510256410256411,0.1447120744232912,0.9487179487179487
128,1,2,1,256,0.7661538461538463,0.1148151188023094,0.9487179487179487
128,64,2,1,2,0.7766666666666667,0.11301018438684159,0.9487179487179487
64,16,2,1,16,0.7819230769230769,0.06607528628958899,0.9230769230769231
256,4,2,1,256,0.8121794871794872,0.060631673805920626,0.9743589743589743
64,128,2,1,4,0.7970512820512822,0.09075764086516856,0.9487179487179487
128,1,2,1,512,0.7712820512820512,0.13238965856989154,0.8974358974358975
256,32,2,1,256,0.791923076923077,0.04862609424393571,0.9487179487179487
64,16,2,1,32,0.7971794871794872,0.06309151384299364,0.9487179487179487
64,128,2,1,8,0.8071794871794872,0.06817620362195621,0.9487179487179487
128,256,2,1,512,0.7920512820512821,0.059861773717980675,0.9487179487179487
128,64,2,1,4,0.7816666666666666,0.08908328513070139,0.9743589743589743
128,8,2,1,16,0.7716666666666667,0.052517803249180726,0.9487179487179487
128,2,2,1,2,0.7614102564102565,0.12954073530700305,0.9230769230769231
64,16,2,1,64,0.7665384615384616,0.06277130464145646,0.9487179487179487
64,128,2,1,16,0.7765384615384615,0.049310832333315346,0.9487179487179487
128,64,2,1,8,0.8021794871794871,0.06180444653985104,0.9743589743589743
128,2,2,1,4,0.7917948717948718,0.10091820396824448,0.9743589743589743
64,128,2,1,32,0.7767948717948717,0.06783299288983087,0.9487179487179487
256,1,2,1,2,0.7614102564102565,0.1315552046124288,0.9487179487179487
64,16,2,1,128,0.7816666666666667,0.052199485867068886,0.9487179487179487
256,4,2,1,512,0.796923076923077,0.07112138321601208,0.9743589743589743
128,8,2,1,32,0.786923076923077,0.0646967334888622,0.9487179487179487
128,2,2,1,8,0.7867948717948717,0.09328682977851117,0.9743589743589743
64,128,2,1,64,0.7817948717948718,0.06281998953209578,0.9230769230769231
64,16,2,1,256,0.787051282051282,0.05571305747466695,0.9487179487179487
128,64,2,1,16,0.7869230769230768,0.05597970891895462,0.9743589743589743
256,1,2,1,4,0.7714102564102564,0.12366685539893198,0.9487179487179487
256,32,2,1,512,0.786923076923077,0.0646967334888622,0.9743589743589743
64,128,2,1,128,0.7920512820512821,0.059861773717980675,0.9487179487179487
128,8,2,1,64,0.7970512820512821,0.07290307706556616,0.9487179487179487
64,16,2,1,512,0.7766666666666667,0.046275835934675345,0.9230769230769231
128,2,2,1,16,0.7917948717948718,0.0982777397757865,0.9743589743589743
256,8,2,1,2,0.786923076923077,0.10457374108316515,0.9487179487179487
64,32,2,1,2,0.7766666666666666,0.08597355983936568,0.9230769230769231
64,128,2,1,256,0.7971794871794872,0.0564941101699299,0.9487179487179487
128,2,2,1,32,0.792051282051282,0.09634050258943405,0.9743589743589743
128,64,2,1,32,0.7970512820512821,0.052563477169512866,0.9487179487179487
256,1,2,1,8,0.7664102564102564,0.13674241418429534,0.9230769230769231
128,8,2,1,128,0.786923076923077,0.058281323672514346,0.9487179487179487
256,64,2,1,2,0.7562820512820514,0.12830278332038653,0.9230769230769231
64,128,2,1,512,0.7715384615384615,0.055199119565342285,0.9743589743589743
128,2,2,1,64,0.7970512820512822,0.09075764086516856,0.9743589743589743
256,8,2,1,4,0.7867948717948717,0.08746709722316698,0.9743589743589743
64,256,2,1,2,0.7510256410256411,0.10880121992393389,0.9230769230769231
128,2,2,1,128,0.7917948717948718,0.08922137439490152,0.9743589743589743
128,64,2,1,64,0.791923076923077,0.0512589691643288,0.9487179487179487
64,256,2,1,4,0.796923076923077,0.10029083283410722,0.9487179487179487
256,1,2,1,16,0.7767948717948718,0.115828490952094,0.9230769230769231
128,8,2,1,256,0.7817948717948717,0.06069074234546097,0.9487179487179487
128,2,2,1,256,0.796923076923077,0.09627718585132386,0.9743589743589743
256,64,2,1,4,0.7917948717948718,0.09556434679679562,0.9743589743589743
256,256,2,1,512,0.7819230769230769,0.05353450717295482,0.9230769230769231
256,1,2,1,32,0.7767948717948718,0.12595356208841949,0.9230769230769231
128,64,2,1,128,0.7817948717948717,0.06069074234546097,0.9230769230769231
128,2,2,1,512,0.8070512820512821,0.08757827343380481,0.9743589743589743
128,8,2,1,512,0.7867948717948718,0.056819031731136574,0.9487179487179487
256,8,2,1,8,0.8020512820512821,0.07171057322067007,0.9487179487179487
128,4,2,1,2,0.7766666666666667,0.1212698535634494,0.9230769230769231
128,16,2,1,2,0.7766666666666667,0.12018066610287598,0.9487179487179487
256,1,2,1,64,0.7766666666666667,0.10703446820207246,0.9230769230769231
128,64,2,1,256,0.786923076923077,0.058281323672514346,0.9487179487179487
256,64,2,1,8,0.7971794871794872,0.0564941101699299,0.9487179487179487
512,8,2,1,2,0.7767948717948718,0.12595356208841949,0.9230769230769231
128,4,2,1,4,0.7867948717948717,0.10571879139200337,0.9743589743589743
128,16,2,1,4,0.7816666666666666,0.08908328513070139,0.9743589743589743
512,1,2,1,2,0.7765384615384615,0.11858080354382523,0.9230769230769231
256,1,2,1,128,0.7816666666666666,0.1141915527376425,0.9487179487179487
256,8,2,1,16,0.786923076923077,0.0646967334888622,0.9743589743589743
128,4,2,1,8,0.7919230769230768,0.0577799903485725,0.9487179487179487
128,16,2,1,8,0.791923076923077,0.07306522623437998,0.9487179487179487
128,64,2,1,512,0.7766666666666667,0.046275835934675345,0.9487179487179487
256,1,2,1,256,0.7662820512820513,0.12936755073091946,0.9230769230769231
128,128,2,1,2,0.7406410256410256,0.13766484948010516,0.8974358974358975
256,64,2,1,16,0.791923076923077,0.0512589691643288,0.9743589743589743
128,16,2,1,16,0.786923076923077,0.058281323672514346,0.9230769230769231
512,1,2,1,4,0.7612820512820513,0.12706260137421074,0.9230769230769231
128,128,2,1,4,0.796923076923077,0.0807421607058565,0.9743589743589743
256,1,2,1,512,0.7664102564102564,0.12254264376035169,0.9487179487179487
256,8,2,1,32,0.7766666666666667,0.046275835934675345,0.9487179487179487
512,8,2,1,4,0.7919230769230768,0.08703759191471026,0.9743589743589743
128,16,2,1,32,0.791923076923077,0.04862609424393571,0.9487179487179487
128,128,2,1,8,0.7970512820512821,0.07398624532331276,0.9743589743589743
512,64,2,1,4,0.7919230769230768,0.0928842393508695,0.9743589743589743
256,2,2,1,2,0.7664102564102565,0.1288200636934846,0.9230769230769231
256,64,2,1,32,0.7816666666666667,0.052199485867068886,0.9487179487179487
128,16,2,1,64,0.7816666666666667,0.052199485867068886,0.9230769230769231
128,128,2,1,16,0.7917948717948718,0.05206201733428303,0.9487179487179487
512,1,2,1,8,0.7661538461538461,0.11820095659806186,0.9230769230769231
256,8,2,1,64,0.7867948717948718,0.056819031731136574,0.9487179487179487
256,2,2,1,4,0.8020512820512821,0.08286396415148199,0.9743589743589743
128,128,2,1,32,0.7970512820512821,0.052563477169512866,0.9230769230769231
128,16,2,1,128,0.7867948717948718,0.0466525760637709,0.9487179487179487
512,8,2,1,8,0.791923076923077,0.06424548170719567,0.9743589743589743
256,2,2,1,8,0.8020512820512821,0.09534393949359919,0.9743589743589743
256,64,2,1,64,0.7867948717948718,0.056819031731136574,0.9487179487179487
512,1,2,1,16,0.7817948717948718,0.12246750833707118,0.9487179487179487
128,128,2,1,64,0.7766666666666666,0.058236182837244674,0.9743589743589743
128,16,2,1,256,0.7766666666666666,0.058236182837244674,0.9487179487179487
256,8,2,1,128,0.7819230769230769,0.06607528628958899,0.9230769230769231
512,64,2,1,8,0.8020512820512821,0.07171057322067007,0.9743589743589743
256,2,2,1,16,0.7967948717948717,0.09132669608328382,0.9743589743589743
128,128,2,1,128,0.7716666666666667,0.052517803249180726,0.9743589743589743
128,16,2,1,512,0.7716666666666667,0.04192993749243681,0.8974358974358975
128,32,2,1,2,0.7715384615384616,0.11834145873150648,0.8974358974358975
512,1,2,1,32,0.7714102564102564,0.11598533086418254,0.9487179487179487
256,64,2,1,128,0.7817948717948717,0.05379973579242419,0.9230769230769231
256,2,2,1,32,0.7766666666666666,0.0812557589118735,0.9743589743589743
128,128,2,1,256,0.7817948717948718,0.051926400653353806,0.9487179487179487
256,8,2,1,256,0.7817948717948718,0.06281998953209578,0.9230769230769231
128,32,2,1,4,0.7917948717948718,0.07989082787590966,0.9743589743589743
128,32,2,1,8,0.8071794871794872,0.06817620362195621,0.9487179487179487
512,8,2,1,16,0.791923076923077,0.0512589691643288,0.9743589743589743
256,2,2,1,64,0.7919230769230768,0.08853545778207243,0.9487179487179487
128,128,2,1,512,0.786923076923077,0.0646967334888622,0.9230769230769231
512,1,2,1,64,0.7714102564102564,0.12366685539893198,0.9230769230769231
128,256,2,1,2,0.8020512820512821,0.09671324457657593,0.9230769230769231
128,32,2,1,16,0.7767948717948718,0.048087007489376644,0.9743589743589743
512,64,2,1,16,0.7817948717948718,0.06281998953209578,0.9230769230769231
256,64,2,1,256,0.7867948717948718,0.056819031731136574,0.9743589743589743
256,8,2,1,512,0.7816666666666667,0.052199485867068886,0.9487179487179487
256,2,2,1,128,0.7917948717948718,0.07989082787590966,0.9743589743589743
128,256,2,1,4,0.7919230769230768,0.08703759191471026,0.9743589743589743
128,256,2,1,8,0.796923076923077,0.07646702417164752,0.9743589743589743
256,16,2,1,2,0.7665384615384616,0.1121163925128055,0.9230769230769231
256,2,2,1,256,0.8020512820512821,0.09806343128250249,0.9743589743589743
512,1,2,1,128,0.7765384615384615,0.12505725184616936,0.8974358974358975
128,256,2,1,16,0.7917948717948718,0.06293213526422878,0.9487179487179487
256,64,2,1,512,0.7920512820512821,0.059861773717980675,0.9230769230769231
256,2,2,1,512,0.8020512820512821,0.07962704815676082,0.9743589743589743
256,16,2,1,4,0.796923076923077,0.09627718585132386,0.9743589743589743
512,8,2,1,32,0.7869230769230768,0.05597970891895462,0.9487179487179487
128,256,2,1,32,0.786923076923077,0.0646967334888622,0.8974358974358975
512,1,2,1,256,0.7664102564102564,0.13674241418429534,0.9230769230769231
256,128,2,1,2,0.7614102564102565,0.1175022206624965,0.9230769230769231
256,4,2,1,2,0.7612820512820513,0.12139109858868585,0.9230769230769231
1024,1,2,1,8,0.7664102564102564,0.1246702422253019,0.9230769230769231
512,64,2,1,32,0.7817948717948717,0.05379973579242419,0.9487179487179487
256,16,2,1,8,0.797051282051282,0.05894034693689392,0.9743589743589743
256,128,2,1,4,0.7816666666666666,0.1141915527376425,0.9743589743589743
256,4,2,1,4,0.7867948717948717,0.09042379583597412,0.9743589743589743
512,1,2,1,512,0.7715384615384615,0.12520699495029777,0.9230769230769231
256,16,2,1,16,0.791923076923077,0.0512589691643288,0.9487179487179487
256,128,2,1,8,0.801923076923077,0.06472264195262795,0.9743589743589743
256,4,2,1,8,0.801923076923077,0.07867032719728626,0.9743589743589743
512,8,2,1,64,0.7817948717948718,0.06281998953209578,0.9743589743589743
1024,1,2,1,16,0.7715384615384616,0.1313571499945886,0.9230769230769231
512,2,2,1,2,0.7816666666666666,0.1141915527376425,0.9230769230769231
256,4,2,1,16,0.8021794871794871,0.06180444653985104,0.9743589743589743
256,16,2,1,32,0.7816666666666667,0.052199485867068886,0.9487179487179487
256,128,2,1,16,0.791923076923077,0.04862609424393571,0.9230769230769231
512,64,2,1,64,0.7817948717948718,0.06281998953209578,0.9230769230769231
256,4,2,1,32,0.8020512820512821,0.04020493197231022,0.9487179487179487
512,2,2,1,4,0.7919230769230768,0.08853545778207243,0.9743589743589743
1024,8,2,1,16,0.7817948717948718,0.06281998953209578,0.9743589743589743
256,16,2,1,64,0.7816666666666666,0.06499835632372811,0.9230769230769231
256,128,2,1,32,0.786923076923077,0.058281323672514346,0.9487179487179487
512,8,2,1,128,0.7766666666666666,0.058236182837244674,0.9230769230769231
256,4,2,1,64,0.7970512820512821,0.06113059279453223,0.9743589743589743
1024,1,2,1,32,0.7816666666666666,0.11981083051411195,0.9230769230769231
512,2,2,1,8,0.8020512820512821,0.08286396415148199,0.9743589743589743
256,16,2,1,128,0.7867948717948718,0.056819031731136574,0.9487179487179487
256,128,2,1,64,0.7920512820512821,0.059861773717980675,0.9230769230769231
512,64,2,1,128,0.7867948717948718,0.0466525760637709,0.9230769230769231
512,2,2,1,16,0.797051282051282,0.08781218377122806,0.9743589743589743
512,8,2,1,256,0.786923076923077,0.058281323672514346,0.9230769230769231
256,16,2,1,256,0.7920512820512821,0.059861773717980675,0.9230769230769231
256,128,2,1,128,0.7817948717948718,0.06281998953209578,0.9230769230769231
1024,1,2,1,64,0.7612820512820513,0.1350880590390488,0.9230769230769231
512,2,2,1,32,0.8021794871794873,0.08975970551270661,0.9743589743589743
256,16,2,1,512,0.7766666666666666,0.058236182837244674,0.9487179487179487
256,128,2,1,256,0.7766666666666666,0.058236182837244674,0.9230769230769231
512,64,2,1,256,0.7817948717948718,0.06281998953209578,0.9230769230769231
1024,8,2,1,32,0.786923076923077,0.058281323672514346,0.9487179487179487
256,32,2,1,2,0.7817948717948718,0.1165726586592116,0.9230769230769231
512,8,2,1,512,0.7766666666666666,0.058236182837244674,0.9487179487179487
512,2,2,1,64,0.8020512820512821,0.09806343128250249,0.9743589743589743
1024,1,2,1,128,0.7664102564102565,0.12429194598584968,0.9230769230769231
1024,64,2,1,32,0.7867948717948718,0.056819031731136574,0.9230769230769231
256,128,2,1,512,0.7869230769230768,0.05597970891895462,0.9230769230769231
256,32,2,1,4,0.8020512820512821,0.07962704815676082,0.9743589743589743
256,256,2,1,2,0.7715384615384616,0.11873871447117376,0.9230769230769231
512,16,2,1,2,0.7714102564102564,0.12366685539893198,0.8974358974358975
256,32,2,1,8,0.7969230769230768,0.06924786113801171,0.9743589743589743
512,2,2,1,128,0.8019230769230768,0.08739039345288527,0.9743589743589743
256,256,2,1,4,0.801923076923077,0.08888231402376734,0.9743589743589743
512,64,2,1,512,0.7970512820512821,0.052563477169512866,0.9487179487179487
256,32,2,1,16,0.7817948717948718,0.06281998953209578,0.9487179487179487
1024,1,2,1,256,0.7816666666666666,0.1141915527376425,0.9487179487179487
256,256,2,1,8,0.7917948717948718,0.05860446989928498,0.9743589743589743
512,16,2,1,4,0.796923076923077,0.09627718585132386,0.9743589743589743
512,2,2,1,256,0.7920512820512821,0.09903263197514107,0.9743589743589743
512,128,2,1,2,0.7764102564102565,0.12557978622670227,0.9230769230769231
256,32,2,1,32,0.7817948717948718,0.051926400653353806,0.9487179487179487
256,256,2,1,16,0.7819230769230769,0.0717976189950588,0.9487179487179487
1024,8,2,1,64,0.791923076923077,0.0512589691643288,0.9230769230769231
512,2,2,1,512,0.7919230769230768,0.10410824791860214,0.9743589743589743
512,16,2,1,8,0.8070512820512821,0.07887898003349349,0.9487179487179487
1024,1,2,1,512,0.7766666666666667,0.12657528105893318,0.9230769230769231
512,128,2,1,4,0.796923076923077,0.09627718585132386,0.9743589743589743
256,32,2,1,64,0.7867948717948718,0.0466525760637709,0.9230769230769231
256,256,2,1,32,0.7817948717948717,0.05379973579242419,0.9487179487179487
1024,64,2,1,64,0.7867948717948718,0.0466525760637709,0.9230769230769231
512,4,2,1,2,0.7767948717948718,0.115828490952094,0.9230769230769231
256,32,2,1,128,0.7867948717948718,0.0466525760637709,0.9230769230769231
256,256,2,1,64,0.7869230769230768,0.05597970891895462,0.9487179487179487
512,128,2,1,8,0.8020512820512821,0.07171057322067007,0.9743589743589743
512,16,2,1,16,0.786923076923077,0.058281323672514346,0.9743589743589743
512,4,2,1,4,0.7919230769230768,0.08703759191471026,0.9743589743589743
1024,2,2,1,2,0.7715384615384616,0.1313571499945886,0.9230769230769231
256,256,2,1,128,0.7867948717948718,0.056819031731136574,0.9230769230769231
512,128,2,1,16,0.7766666666666666,0.058236182837244674,0.9487179487179487
1024,8,2,1,128,0.7816666666666667,0.052199485867068886,0.9230769230769231
512,4,2,1,8,0.8121794871794872,0.0753405592526865,0.9743589743589743
256,256,2,1,256,0.7767948717948718,0.05568945074600617,0.9230769230769231
512,16,2,1,32,0.7766666666666666,0.058236182837244674,0.9487179487179487
1024,2,2,1,4,0.8020512820512821,0.09534393949359919,0.9743589743589743
512,4,2,1,16,0.7970512820512821,0.06113059279453223,0.9743589743589743
1024,64,2,1,128,0.7867948717948718,0.056819031731136574,0.9487179487179487
512,128,2,1,32,0.7816666666666667,0.052199485867068886,0.9487179487179487
512,16,2,1,64,0.7817948717948717,0.05379973579242419,0.9487179487179487
512,4,2,1,32,0.796923076923077,0.05751739867691204,0.9743589743589743
1024,2,2,1,8,0.7917948717948718,0.09556434679679562,0.9743589743589743
1024,8,2,1,256,0.786923076923077,0.058281323672514346,0.9230769230769231
512,128,2,1,64,0.7817948717948718,0.06281998953209578,0.9487179487179487
512,4,2,1,64,0.801923076923077,0.06472264195262795,0.9743589743589743
512,16,2,1,128,0.786923076923077,0.058281323672514346,0.9230769230769231
1024,2,2,1,16,0.796923076923077,0.09627718585132386,0.9743589743589743
512,4,2,1,128,0.786923076923077,0.058281323672514346,0.9743589743589743
1024,64,2,1,256,0.7817948717948718,0.06281998953209578,0.9230769230769231
512,128,2,1,128,0.791923076923077,0.0512589691643288,0.9230769230769231
512,16,2,1,256,0.7867948717948718,0.05445564698444424,0.9487179487179487
512,4,2,1,256,0.796923076923077,0.07112138321601208,0.9487179487179487
1024,2,2,1,32,0.796923076923077,0.09490158922315718,0.9743589743589743
1024,8,2,1,512,0.7817948717948718,0.06281998953209578,0.9487179487179487
512,128,2,1,256,0.7817948717948717,0.05379973579242419,0.9487179487179487
512,4,2,1,512,0.796923076923077,0.055183931286103105,0.9487179487179487
512,16,2,1,512,0.7817948717948718,0.04055134487701544,0.9487179487179487
1024,2,2,1,64,0.796923076923077,0.09627718585132386,0.9743589743589743
1024,16,2,1,2,0.7664102564102564,0.12983679635743836,0.9230769230769231
512,32,2,1,2,0.7714102564102564,0.12366685539893198,0.9230769230769231
1024,64,2,1,512,0.7767948717948718,0.06974453242198515,0.9230769230769231
512,128,2,1,512,0.7817948717948718,0.06281998953209578,0.9487179487179487
512,32,2,1,4,0.7919230769230768,0.0928842393508695,0.9743589743589743
512,256,2,1,2,0.7664102564102564,0.12983679635743836,0.9230769230769231
1024,2,2,1,128,0.8019230769230768,0.08739039345288527,0.9743589743589743
1024,16,2,1,4,0.7919230769230768,0.08853545778207243,0.9743589743589743
1024,128,2,1,2,0.7715384615384616,0.1313571499945886,0.9230769230769231
512,32,2,1,8,0.8071794871794872,0.06817620362195621,0.9743589743589743
512,256,2,1,4,0.7917948717948718,0.07989082787590966,0.9743589743589743
1024,2,2,1,256,0.8020512820512821,0.09534393949359919,0.9743589743589743
512,256,2,1,8,0.8071794871794872,0.06817620362195621,0.9743589743589743
512,32,2,1,16,0.7817948717948717,0.06069074234546097,0.9487179487179487
1024,128,2,1,4,0.7816666666666666,0.08908328513070139,0.9743589743589743
1024,16,2,1,8,0.8071794871794872,0.06817620362195621,0.9743589743589743
1024,2,2,1,512,0.8071794871794872,0.09687626056951691,0.9743589743589743
512,256,2,1,16,0.7817948717948717,0.05379973579242419,0.9743589743589743
512,32,2,1,32,0.7766666666666666,0.058236182837244674,0.9487179487179487
1024,128,2,1,8,0.8020512820512821,0.07171057322067007,0.9743589743589743
512,256,2,1,32,0.7970512820512821,0.052563477169512866,0.9230769230769231
1024,4,2,1,2,0.7867948717948717,0.11524036567254496,0.9230769230769231
512,32,2,1,64,0.7816666666666667,0.052199485867068886,0.9230769230769231
1024,16,2,1,16,0.786923076923077,0.058281323672514346,0.9230769230769231
512,256,2,1,64,0.7867948717948718,0.056819031731136574,0.9487179487179487
1024,4,2,1,4,0.7917948717948718,0.07989082787590966,0.9743589743589743
512,32,2,1,128,0.7767948717948718,0.06974453242198515,0.9230769230769231
1024,128,2,1,16,0.7766666666666666,0.058236182837244674,0.9487179487179487
512,256,2,1,128,0.7767948717948718,0.06974453242198515,0.9230769230769231
1024,16,2,1,32,0.7817948717948717,0.06069074234546097,0.9230769230769231
512,32,2,1,256,0.7817948717948717,0.05379973579242419,0.9230769230769231
1024,4,2,1,8,0.8071794871794872,0.06817620362195621,0.9743589743589743
512,256,2,1,256,0.791923076923077,0.0512589691643288,0.9230769230769231
512,32,2,1,512,0.791923076923077,0.05845029131576756,0.9230769230769231
1024,128,2,1,32,0.7867948717948718,0.056819031731136574,0.9230769230769231
512,64,2,1,2,0.7867948717948717,0.110582106901903,0.9230769230769231
1024,4,2,1,16,0.7970512820512821,0.06113059279453223,0.9743589743589743
512,256,2,1,512,0.791923076923077,0.04862609424393571,0.9487179487179487
1024,16,2,1,64,0.7867948717948718,0.056819031731136574,0.9230769230769231
1024,1,2,1,2,0.7664102564102564,0.12983679635743836,0.9230769230769231
1024,4,2,1,32,0.7970512820512821,0.06529103408700082,0.9743589743589743
1024,128,2,1,64,0.7816666666666667,0.052199485867068886,0.9230769230769231
1024,1,2,1,4,0.7867948717948717,0.11524036567254496,0.9487179487179487
1024,16,2,1,128,0.7817948717948718,0.06281998953209578,0.9230769230769231
1024,4,2,1,64,0.7970512820512821,0.06529103408700082,0.9743589743589743
1024,128,2,1,128,0.786923076923077,0.0646967334888622,0.9230769230769231
1024,4,2,1,128,0.791923076923077,0.06424548170719567,0.9743589743589743
1024,16,2,1,256,0.7867948717948718,0.056819031731136574,0.9230769230769231
1024,4,2,1,256,0.8020512820512821,0.05824436720951718,0.9743589743589743
1024,128,2,1,256,0.7766666666666666,0.058236182837244674,0.9230769230769231
1024,16,2,1,512,0.7766666666666666,0.058236182837244674,0.9230769230769231
1024,4,2,1,512,0.791923076923077,0.06424548170719567,0.9743589743589743
1024,32,2,1,2,0.7715384615384616,0.1313571499945886,0.9230769230769231
1024,8,2,1,2,0.7816666666666666,0.11981083051411195,0.9230769230769231
1024,128,2,1,512,0.7766666666666666,0.058236182837244674,0.9487179487179487
1024,32,2,1,4,0.8071794871794872,0.09687626056951691,0.9743589743589743
1024,256,2,1,2,0.7765384615384615,0.12505725184616936,0.9230769230769231
1024,8,2,1,4,0.796923076923077,0.09627718585132386,0.9743589743589743
1024,256,2,1,4,0.7867948717948717,0.09042379583597412,0.9743589743589743
1024,32,2,1,8,0.8071794871794872,0.06817620362195621,0.9743589743589743
1024,8,2,1,8,0.8071794871794872,0.06817620362195621,0.9743589743589743
1024,256,2,1,8,0.8020512820512821,0.07171057322067007,0.9743589743589743
1024,32,2,1,16,0.7817948717948718,0.06281998953209578,0.9743589743589743
1024,256,2,1,16,0.7867948717948718,0.056819031731136574,0.9487179487179487
1024,32,2,1,32,0.7816666666666667,0.052199485867068886,0.9487179487179487
1024,256,2,1,32,0.7817948717948718,0.06281998953209578,0.9487179487179487
1024,32,2,1,64,0.7867948717948718,0.056819031731136574,0.9487179487179487
1024,256,2,1,64,0.7867948717948718,0.05445564698444424,0.9487179487179487
1024,32,2,1,128,0.7817948717948718,0.06281998953209578,0.9487179487179487
1024,256,2,1,128,0.786923076923077,0.058281323672514346,0.9230769230769231
1024,32,2,1,256,0.7867948717948718,0.05445564698444424,0.9230769230769231
1024,256,2,1,256,0.7867948717948718,0.056819031731136574,0.9487179487179487
1024,32,2,1,512,0.7817948717948718,0.06281998953209578,0.9487179487179487
1024,64,2,1,2,0.7866666666666667,0.1135251885786348,0.9230769230769231
